,mcg_num,gvh_num,alm_num,mit_num,erl_num,pox_num,vac_num,nuc_num,class_protein_localization_cat
1096,0.42,0.28,0.49,0.22,0.5,0.0,0.55,0.34,NUC
1097,0.47,0.5,0.47,0.22,0.5,0.0,0.53,0.45,NUC
1098,0.33,0.42,0.55,0.23,0.5,0.0,0.52,0.43,NUC
1099,0.56,0.55,0.57,0.15,0.5,0.0,0.54,0.25,CYT
1100,0.37,0.47,0.49,0.12,0.5,0.0,0.47,0.31,NUC
1101,0.32,0.6,0.48,0.13,0.5,0.0,0.53,0.22,NUC
1102,0.38,0.42,0.31,0.35,0.5,0.0,0.52,0.22,ME3
1103,0.46,0.56,0.56,0.25,0.5,0.0,0.43,0.22,NUC
1104,0.47,0.55,0.57,0.17,0.5,0.0,0.52,0.66,NUC
1105,0.37,0.55,0.52,0.13,0.5,0.0,0.42,0.8,CYT
1106,0.46,0.48,0.38,0.22,0.5,0.0,0.39,0.45,ME3
1107,0.8,0.69,0.53,0.33,0.5,0.0,0.51,0.22,ME2
1108,0.52,0.65,0.36,0.37,0.5,0.0,0.52,0.34,ME3
1109,0.19,0.16,0.68,0.36,0.5,0.0,0.49,0.21,NUC
1110,0.64,0.31,0.53,0.15,0.5,0.0,0.53,0.31,CYT
1111,0.4,0.43,0.36,0.33,0.5,0.0,0.51,0.22,ME3
1112,0.47,0.56,0.51,0.2,0.5,0.0,0.52,0.59,NUC
1113,0.4,0.75,0.44,0.12,0.5,0.0,0.49,0.22,NUC
1114,0.48,0.55,0.58,0.18,0.5,0.0,0.38,0.69,NUC
1115,0.57,0.51,0.34,0.13,0.5,0.0,0.53,0.27,MIT
1116,0.23,0.37,0.32,0.13,0.5,0.0,0.53,0.22,MIT
1117,0.54,0.5,0.51,0.26,0.5,0.0,0.52,0.22,CYT
1118,0.6,0.64,0.56,0.36,0.5,0.0,0.46,0.27,CYT
1119,0.27,0.41,0.24,0.2,0.5,0.0,0.49,0.22,ME3
1120,0.25,0.35,0.22,0.18,0.5,0.0,0.46,0.22,ME3
1121,0.39,0.45,0.51,0.29,0.5,0.0,0.54,0.22,CYT
1122,0.33,0.47,0.55,0.24,0.5,0.0,0.45,0.67,NUC
1123,0.37,0.4,0.38,0.18,0.5,0.0,0.51,0.22,ME3
1124,0.43,0.47,0.47,0.18,0.5,0.0,0.47,0.22,CYT
1125,0.66,0.43,0.57,0.6,0.5,0.0,0.19,0.33,NUC
1126,0.55,0.4,0.62,0.22,0.5,0.0,0.37,0.28,NUC
1127,0.33,0.46,0.6,0.18,0.5,0.0,0.51,0.26,NUC
1128,0.51,0.5,0.54,0.11,0.5,0.0,0.6,0.22,NUC
1129,0.54,0.6,0.57,0.17,0.5,0.0,0.44,0.22,NUC
1130,0.45,0.57,0.38,0.28,0.5,0.0,0.53,0.31,ME3
1131,0.55,0.57,0.51,0.07,0.5,0.0,0.55,0.22,CYT
1132,0.54,0.47,0.58,0.4,0.5,0.0,0.46,0.27,MIT
1133,0.36,0.32,0.55,0.27,0.5,0.0,0.47,0.43,NUC
1134,0.46,0.41,0.45,0.23,0.5,0.0,0.48,0.22,NUC
1135,0.4,0.39,0.6,0.23,0.5,0.0,0.52,0.31,NUC
1136,0.52,0.47,0.58,0.18,0.5,0.0,0.34,0.11,CYT
1137,0.52,0.47,0.58,0.18,0.5,0.0,0.34,0.11,CYT
1138,0.5,0.45,0.51,0.19,0.5,0.0,0.53,0.25,CYT
1139,0.57,0.55,0.51,0.18,0.5,0.0,0.51,0.43,NUC
1140,0.44,0.43,0.46,0.28,0.5,0.0,0.45,0.29,NUC
1141,0.46,0.5,0.5,0.28,0.5,0.0,0.5,0.37,NUC
1142,0.66,0.65,0.54,0.4,0.5,0.0,0.51,0.22,EXC
1143,0.77,0.73,0.49,0.46,0.5,0.0,0.38,0.22,EXC
1144,0.38,0.58,0.46,0.21,0.5,0.0,0.52,0.22,NUC
1145,0.32,0.68,0.51,0.16,0.5,0.83,0.55,0.22,POX
1146,0.27,0.46,0.52,0.17,0.5,0.0,0.49,0.44,NUC
1147,0.52,0.45,0.45,0.13,0.5,0.0,0.48,0.22,NUC
1148,0.37,0.29,0.45,0.15,0.5,0.0,0.49,0.22,NUC
1149,0.37,0.48,0.67,0.37,0.5,0.0,0.56,0.62,NUC
1150,0.44,0.59,0.54,0.18,0.5,0.0,0.49,0.22,NUC
1151,0.48,0.65,0.36,0.24,0.5,0.0,0.54,0.31,NUC
1152,0.59,0.49,0.45,0.22,0.5,0.0,0.45,0.31,NUC
1153,0.73,0.52,0.59,0.25,0.5,0.0,0.51,0.22,NUC
1154,0.5,0.43,0.5,0.17,0.5,0.0,0.46,0.47,NUC
1155,0.23,0.13,0.51,0.16,0.5,0.0,0.53,0.51,NUC
1156,0.49,0.6,0.54,0.35,0.5,0.0,0.53,0.46,NUC
1157,0.52,0.31,0.56,0.16,0.5,0.0,0.55,0.22,NUC
1158,0.49,0.48,0.51,0.21,0.5,0.0,0.53,0.22,NUC
1159,0.49,0.6,0.42,0.18,0.5,0.0,0.58,0.28,NUC
1160,0.6,0.62,0.54,0.11,0.5,0.0,0.51,0.22,NUC
1161,0.55,0.47,0.53,0.2,0.5,0.0,0.4,0.22,NUC
1162,0.47,0.32,0.51,0.24,0.5,0.0,0.54,0.27,NUC
1163,0.53,0.25,0.59,0.27,0.5,0.0,0.45,0.26,NUC
1164,0.31,0.5,0.54,0.32,0.5,0.0,0.53,0.31,NUC
1165,0.25,0.33,0.48,0.18,0.5,0.0,0.42,0.33,NUC
1166,0.55,0.46,0.47,0.15,0.5,0.0,0.47,0.22,ME3
1167,0.61,0.5,0.61,0.21,0.5,0.0,0.55,0.54,CYT
1168,0.5,0.52,0.51,0.22,0.5,0.0,0.46,0.37,CYT
1169,0.62,0.33,0.49,0.24,0.5,0.0,0.51,0.42,CYT
1170,0.56,0.52,0.46,0.17,0.5,0.0,0.49,0.73,CYT
1171,0.52,0.56,0.55,0.16,0.5,0.0,0.53,0.39,CYT
1172,0.53,0.48,0.51,0.18,0.5,0.0,0.52,0.27,CYT
1173,0.51,0.48,0.51,0.19,0.5,0.0,0.51,0.27,CYT
1174,0.51,0.48,0.51,0.26,0.5,0.0,0.51,0.27,CYT
1175,0.53,0.48,0.51,0.18,0.5,0.0,0.51,0.27,CYT
1176,0.6,0.46,0.51,0.1,0.5,0.0,0.48,0.31,CYT
1177,0.6,0.46,0.51,0.1,0.5,0.0,0.48,0.31,CYT
1178,0.44,0.39,0.63,0.11,0.5,0.0,0.49,0.26,NUC
1179,0.51,0.5,0.49,0.45,0.5,0.0,0.48,0.22,MIT
1180,0.45,0.45,0.51,0.3,0.5,0.0,0.48,0.44,CYT
1181,0.38,0.42,0.47,0.12,0.5,0.0,0.47,0.53,NUC
1182,0.19,0.66,0.6,0.14,0.5,0.0,0.2,0.25,NUC
1183,0.41,0.42,0.23,0.16,0.5,0.0,0.4,0.22,ME3
1184,0.25,0.42,0.21,0.14,0.5,0.0,0.41,0.22,ME3
1185,0.7,0.58,0.53,0.39,0.5,0.0,0.59,0.22,EXC
1186,0.49,0.31,0.43,0.24,0.5,0.0,0.54,0.22,ME3
1187,0.46,0.41,0.43,0.18,0.5,0.0,0.54,0.22,ME3
1188,0.83,0.81,0.45,0.38,0.5,0.0,0.4,0.26,EXC
1189,0.38,0.51,0.56,0.21,0.5,0.0,0.48,0.31,NUC
1190,0.32,0.36,0.28,0.38,0.5,0.0,0.5,0.4,ME3
1191,0.4,0.65,0.38,0.17,0.5,0.0,0.57,0.22,ME3
1192,0.36,0.37,0.63,0.25,0.5,0.0,0.3,0.22,CYT
1193,0.49,0.55,0.41,0.19,0.5,0.0,0.48,0.31,ME3
1194,0.3,0.45,0.55,0.19,0.5,0.0,0.53,0.4,CYT
1195,0.88,0.72,0.32,0.3,0.5,0.0,0.52,0.33,ME1
1196,0.44,0.4,0.53,0.19,0.5,0.0,0.48,0.27,CYT
1197,0.45,0.57,0.52,0.21,0.5,0.0,0.54,0.38,NUC
1198,0.46,0.61,0.38,0.35,0.5,0.0,0.49,0.22,ME3
1199,0.55,0.41,0.67,0.61,0.5,0.0,0.49,0.14,MIT
1200,0.28,0.18,0.72,0.26,0.5,0.0,0.49,0.25,MIT
1201,0.66,0.65,0.53,0.17,0.5,0.0,0.47,0.66,NUC
1202,0.36,0.5,0.39,0.23,0.5,0.0,0.5,0.22,ME3
1203,0.48,0.54,0.56,0.29,0.5,0.0,0.51,0.43,NUC
1204,0.33,0.37,0.49,0.22,0.5,0.0,0.55,0.22,CYT
1205,0.58,0.43,0.32,0.11,0.5,0.0,0.49,0.22,VAC
1206,0.58,0.64,0.42,0.3,0.5,0.0,0.54,0.22,NUC
1207,0.74,0.82,0.46,0.24,0.5,0.0,0.5,0.31,EXC
1208,0.74,0.82,0.46,0.24,0.5,0.0,0.48,0.22,EXC
1209,0.75,0.76,0.58,0.22,0.5,0.0,0.49,0.22,EXC
1210,0.58,0.37,0.58,0.16,0.5,0.0,0.51,0.22,NUC
1211,0.39,0.39,0.65,0.16,0.5,0.0,0.45,0.22,CYT
1212,0.51,0.59,0.55,0.21,0.5,0.0,0.52,0.22,CYT
1213,0.41,0.35,0.6,0.22,0.5,0.0,0.56,0.79,CYT
1214,0.43,0.28,0.41,0.32,0.5,0.0,0.52,0.22,ME3
1215,0.41,0.49,0.55,0.13,0.5,0.0,0.55,0.22,CYT
1216,0.23,0.29,0.46,0.0,0.5,0.0,0.43,0.31,CYT
1217,0.25,0.48,0.45,0.32,0.5,0.0,0.4,0.22,CYT
1218,0.38,0.34,0.55,0.44,0.5,0.0,0.48,0.26,CYT
1219,0.61,0.54,0.54,0.38,0.5,0.0,0.54,0.29,MIT
1220,0.48,0.17,0.37,0.33,0.5,0.0,0.44,0.36,NUC
1221,0.47,0.47,0.5,0.19,0.5,0.0,0.51,0.26,NUC
1222,0.55,0.38,0.52,0.16,0.5,0.0,0.49,0.64,NUC
1223,0.41,0.39,0.61,0.17,0.5,0.0,0.5,0.61,NUC
1224,0.41,0.56,0.53,0.16,0.5,0.0,0.55,0.26,NUC
1225,0.78,0.73,0.27,0.28,0.5,0.0,0.56,0.22,ME1
1226,0.31,0.51,0.38,0.18,0.5,0.0,0.46,0.31,ME3
1227,0.63,0.64,0.49,0.2,0.5,0.0,0.52,0.25,CYT
1228,0.31,0.4,0.31,0.17,0.5,0.0,0.52,0.22,ME3
1229,0.44,0.65,0.49,0.16,0.5,0.0,0.48,0.31,NUC
1230,0.48,0.44,0.46,0.37,0.5,0.0,0.46,0.36,CYT
1231,0.5,0.49,0.46,0.22,0.5,0.0,0.53,0.25,CYT
1232,0.62,0.42,0.47,0.16,0.5,0.0,0.52,0.22,CYT
1233,0.5,0.45,0.52,0.18,0.5,0.0,0.52,0.22,CYT
1234,0.59,0.51,0.47,0.21,0.5,0.0,0.47,0.22,CYT
1235,0.39,0.47,0.49,0.2,0.5,0.0,0.53,0.26,CYT
1236,0.49,0.48,0.52,0.24,0.5,0.0,0.5,0.22,CYT
1237,0.59,0.48,0.49,0.42,0.5,0.0,0.52,0.22,CYT
1238,0.57,0.35,0.5,0.43,0.5,0.0,0.53,0.22,CYT
1239,0.61,0.52,0.5,0.44,0.5,0.0,0.53,0.22,CYT
1240,0.49,0.51,0.52,0.13,0.5,0.0,0.51,0.33,NUC
1241,0.45,0.4,0.56,0.15,0.5,0.0,0.52,0.22,NUC
1242,0.63,0.43,0.48,0.11,0.5,0.0,0.51,0.22,CYT
1243,0.63,0.43,0.48,0.11,0.5,0.0,0.51,0.22,CYT
1244,0.52,0.45,0.53,0.34,0.5,0.0,0.52,0.44,CYT
1245,0.54,0.48,0.55,0.33,0.5,0.0,0.55,0.4,CYT
1246,0.55,0.79,0.45,0.25,0.5,0.0,0.51,0.22,NUC
1247,0.58,0.51,0.63,0.2,0.5,0.0,0.5,0.42,NUC
1248,0.63,0.58,0.57,0.1,0.5,0.0,0.52,0.33,NUC
1249,0.54,0.67,0.56,0.15,0.5,0.0,0.57,0.33,NUC
1250,0.41,0.59,0.65,0.14,0.5,0.0,0.49,0.33,NUC
1251,0.47,0.38,0.5,0.15,0.5,0.0,0.49,0.47,NUC
1252,0.33,0.17,0.52,0.13,0.5,0.0,0.51,0.75,NUC
1253,0.42,0.5,0.59,0.17,0.5,0.0,0.51,0.22,CYT
1254,0.54,0.55,0.55,0.4,0.5,0.0,0.53,0.22,CYT
1255,0.31,0.31,0.57,0.15,0.5,0.0,0.5,0.22,CYT
1256,0.38,0.42,0.5,0.19,0.5,0.0,0.44,0.22,CYT
1257,0.33,0.36,0.62,0.26,0.5,0.0,0.55,0.22,CYT
1258,0.38,0.42,0.5,0.19,0.5,0.0,0.44,0.22,CYT
1259,0.47,0.56,0.58,0.19,0.5,0.0,0.44,0.64,CYT
1260,0.32,0.32,0.52,0.18,0.5,0.0,0.48,0.34,CYT
1261,0.28,0.27,0.5,0.14,0.5,0.0,0.5,0.28,CYT
1262,0.41,0.46,0.57,0.25,0.5,0.0,0.57,0.38,CYT
1263,0.44,0.54,0.51,0.16,0.5,0.0,0.58,0.22,CYT
1264,0.44,0.55,0.51,0.16,0.5,0.0,0.6,0.22,CYT
1265,0.77,0.7,0.44,0.29,0.5,0.0,0.56,0.22,ME1
1266,0.4,0.56,0.53,0.15,0.5,0.0,0.49,0.22,CYT
1267,0.79,0.79,0.42,0.26,0.5,0.0,0.6,0.22,ME1
1268,0.8,0.83,0.43,0.24,0.5,0.0,0.54,0.22,ME1
1269,0.58,0.55,0.51,0.13,0.5,0.0,0.52,0.22,CYT
1270,0.55,0.69,0.51,0.12,0.5,0.0,0.51,0.22,CYT
1271,0.47,0.46,0.53,0.12,0.5,0.0,0.51,0.25,NUC
1272,0.57,0.29,0.63,0.22,0.5,0.0,0.49,0.27,NUC
1273,0.52,0.49,0.59,0.21,0.5,0.0,0.47,0.22,NUC
1274,0.41,0.42,0.53,0.17,0.5,0.0,0.48,0.58,NUC
1275,0.45,0.36,0.5,0.19,0.5,0.0,0.53,0.7,NUC
1276,0.53,0.51,0.54,0.21,0.5,0.0,0.45,0.22,NUC
1277,0.49,0.5,0.42,0.43,0.5,0.0,0.5,0.36,VAC
1278,0.44,0.49,0.49,0.27,0.5,0.0,0.52,0.22,CYT
1279,0.25,0.26,0.53,0.17,0.5,0.0,0.45,0.22,CYT
1280,0.49,0.46,0.54,0.18,0.5,0.0,0.35,0.22,CYT
1281,0.42,0.37,0.54,0.17,0.5,0.0,0.51,0.22,CYT
1282,0.42,0.45,0.75,0.21,0.5,0.0,0.48,0.22,CYT
1283,0.39,0.45,0.75,0.17,0.5,0.0,0.51,0.22,CYT
1284,0.63,0.54,0.53,0.27,0.5,0.0,0.49,0.22,CYT
1285,0.54,0.43,0.48,0.27,0.5,0.0,0.44,0.41,CYT
1286,0.4,0.44,0.5,0.13,0.5,0.0,0.52,0.39,CYT
1287,0.55,0.39,0.39,0.47,0.5,0.0,0.5,0.83,ME3
1288,0.59,0.48,0.41,0.53,0.5,0.0,0.48,0.56,ME3
1289,0.49,0.38,0.49,0.15,0.5,0.0,0.53,0.25,NUC
1290,0.53,0.45,0.52,0.29,0.5,0.0,0.55,0.38,MIT
1291,0.62,0.6,0.54,0.22,0.5,0.0,0.54,0.27,CYT
1292,0.33,0.46,0.53,0.12,0.5,0.0,0.5,0.27,CYT
1293,0.57,0.36,0.51,0.25,0.5,0.0,0.54,0.25,CYT
1294,0.45,0.76,0.51,0.25,0.5,0.0,0.59,0.22,CYT
1295,0.48,0.44,0.51,0.24,0.5,0.0,0.49,0.22,CYT
1296,0.59,0.64,0.44,0.26,0.5,0.0,0.5,0.22,CYT
1297,0.79,0.56,0.53,0.19,0.5,0.0,0.47,0.35,CYT
1298,0.5,0.5,0.48,0.34,0.5,0.0,0.52,0.27,NUC
1299,0.79,0.62,0.35,0.35,0.5,0.0,0.6,0.28,ME2
1300,0.52,0.5,0.6,0.2,0.5,0.0,0.52,0.22,CYT
1301,0.59,0.46,0.57,0.17,0.5,0.0,0.52,0.22,CYT
1302,0.53,0.42,0.53,0.19,0.5,0.0,0.47,0.22,CYT
1303,0.59,0.46,0.55,0.17,0.5,0.0,0.52,0.25,CYT
1304,0.61,0.73,0.5,0.58,0.5,0.0,0.5,0.22,MIT
1305,0.5,0.43,0.56,0.17,0.5,0.0,0.35,0.22,NUC
1306,0.36,0.52,0.61,0.33,0.5,0.0,0.52,0.37,NUC
1307,0.66,0.54,0.53,0.17,0.5,0.0,0.54,0.22,CYT
1308,0.52,0.51,0.48,0.12,0.5,0.0,0.54,0.31,CYT
1309,0.56,0.46,0.51,0.25,0.5,0.0,0.54,0.22,CYT
1310,0.47,0.46,0.49,0.27,0.5,0.0,0.59,0.22,CYT
1311,0.5,0.46,0.49,0.27,0.5,0.0,0.6,0.22,CYT
1312,0.43,0.48,0.36,0.26,0.5,0.0,0.52,0.22,ME3
1313,0.5,0.44,0.57,0.28,0.5,0.0,0.57,0.22,CYT
1314,0.46,0.47,0.62,0.3,0.5,0.0,0.38,0.22,CYT
1315,0.59,0.7,0.46,0.19,0.5,0.0,0.54,0.44,CYT
1316,0.19,0.41,0.55,0.13,0.5,0.0,0.52,0.25,CYT
1317,0.27,0.43,0.5,0.13,0.5,0.0,0.54,0.31,CYT
1318,0.42,0.46,0.44,0.17,0.5,0.0,0.51,0.42,CYT
1319,0.49,0.36,0.47,0.28,0.5,0.0,0.56,0.54,NUC
1320,0.42,0.51,0.33,0.16,0.5,0.0,0.54,0.22,ME3
1321,0.34,0.42,0.48,0.19,0.5,0.0,0.46,0.31,NUC
1322,0.6,0.57,0.63,0.22,0.5,0.0,0.5,0.49,NUC
1323,0.53,0.44,0.54,0.52,0.5,0.0,0.49,0.38,NUC
1324,0.48,0.39,0.56,0.23,0.5,0.0,0.6,0.22,CYT
1325,0.56,0.49,0.47,0.13,0.5,0.0,0.52,0.22,NUC
1326,0.47,0.59,0.56,0.09,0.5,0.0,0.5,0.22,CYT
1327,0.4,0.28,0.58,0.44,0.5,0.0,0.41,0.22,CYT
1328,0.54,0.35,0.55,0.19,0.5,0.0,0.3,0.22,CYT
1329,0.5,0.47,0.45,0.14,0.5,0.0,0.53,0.32,ME3
1330,0.55,0.49,0.6,0.18,0.5,0.0,0.51,0.22,NUC
1331,0.55,0.44,0.5,0.09,0.5,0.0,0.55,0.22,VAC
1332,0.66,0.37,0.6,0.25,0.5,0.0,0.69,0.22,MIT
1333,0.51,0.49,0.48,0.55,0.5,0.0,0.52,0.58,CYT
1334,0.36,0.51,0.51,0.17,0.5,0.0,0.52,0.22,VAC
1335,0.68,0.68,0.35,0.16,0.5,0.0,0.62,0.22,VAC
1336,0.44,0.35,0.55,0.14,0.5,0.0,0.52,0.22,VAC
1337,0.73,0.59,0.35,0.15,0.5,0.0,0.54,0.22,VAC
1338,0.6,0.37,0.52,0.15,0.5,0.0,0.55,0.26,VAC
1339,0.64,0.61,0.56,0.15,0.5,0.0,0.54,0.22,VAC
1340,0.48,0.58,0.58,0.12,0.5,0.0,0.49,0.22,VAC
1341,0.65,0.58,0.53,0.21,0.5,0.0,0.51,0.22,VAC
1342,0.48,0.49,0.49,0.26,0.5,0.0,0.39,0.27,VAC
1343,0.57,0.54,0.32,0.15,0.5,0.0,0.52,0.25,VAC
1344,0.4,0.36,0.32,0.16,0.5,0.0,0.51,0.27,VAC
1345,0.5,0.55,0.52,0.16,0.5,0.0,0.51,0.31,CYT
1346,0.65,0.63,0.47,0.22,0.5,0.0,0.52,0.27,CYT
1347,0.41,0.48,0.51,0.2,0.5,0.0,0.51,0.22,CYT
1348,0.25,0.4,0.54,0.16,0.5,0.0,0.43,0.22,CYT
1349,0.63,0.56,0.52,0.21,0.5,0.0,0.5,0.22,CYT
1350,0.56,0.68,0.42,0.36,0.5,0.0,0.49,0.22,CYT
1351,0.57,0.47,0.48,0.17,0.5,0.0,0.52,0.26,VAC
1352,0.46,0.52,0.51,0.13,0.5,0.0,0.47,0.22,CYT
1353,0.5,0.4,0.57,0.17,0.5,0.0,0.59,0.22,CYT
1354,0.78,0.71,0.35,0.25,0.5,0.0,0.49,0.22,ME1
1355,0.64,0.56,0.52,0.17,0.5,0.0,0.54,0.47,NUC
1356,1.0,0.8,0.29,0.36,0.5,0.0,0.52,0.22,ME1
1357,0.51,0.39,0.56,0.55,0.5,0.0,0.46,0.64,MIT
1358,0.69,0.66,0.36,0.09,0.5,0.0,0.56,0.22,ME1
1359,0.4,0.45,0.45,0.15,0.5,0.0,0.53,0.48,NUC
1360,0.49,0.53,0.36,0.15,0.5,0.0,0.52,0.27,ME3
1361,0.39,0.63,0.41,0.27,0.5,0.0,0.49,0.22,ME3
1362,0.45,0.51,0.43,0.22,0.5,0.0,0.57,0.22,NUC
1363,0.77,0.78,0.27,0.37,0.5,0.0,0.49,0.22,ME1
1364,0.88,0.75,0.41,0.36,0.5,0.0,0.43,0.22,ME2
1365,0.49,0.49,0.4,0.2,0.5,0.0,0.48,0.26,ME3
1366,0.57,0.53,0.6,0.28,0.5,0.0,0.52,0.45,NUC
1367,0.53,0.52,0.49,0.27,0.5,0.0,0.51,0.22,CYT
1368,0.5,0.47,0.56,0.31,0.5,0.0,0.56,0.26,CYT
1369,0.71,0.79,0.41,0.38,0.5,0.0,0.54,0.22,ME1
1370,0.33,0.49,0.46,0.22,0.5,0.0,0.53,0.33,ME3
1371,0.47,0.41,0.46,0.18,0.5,0.0,0.53,0.22,ME3
1372,0.45,0.39,0.46,0.29,0.5,0.0,0.42,0.22,MIT
1373,0.59,0.56,0.5,0.48,0.5,0.0,0.46,0.22,MIT
1374,0.32,0.3,0.57,0.38,0.5,0.0,0.5,0.25,NUC
1375,0.26,0.3,0.37,0.15,0.5,0.0,0.53,0.25,ME3
1376,0.28,0.41,0.46,0.18,0.5,0.0,0.47,0.39,NUC
1377,0.45,0.5,0.43,0.16,0.5,0.0,0.52,0.28,ME3
1378,0.24,0.25,0.57,0.28,0.5,0.0,0.51,0.11,CYT
1379,0.46,0.61,0.55,0.29,0.5,0.0,0.49,0.22,MIT
1380,0.54,0.44,0.38,0.22,0.5,0.0,0.54,0.3,ME3
1381,0.22,0.53,0.36,0.22,0.5,0.0,0.54,0.31,ME3
1382,0.25,0.41,0.47,0.14,0.5,0.0,0.56,0.68,NUC
1383,0.43,0.41,0.37,0.18,0.5,0.0,0.54,0.31,ME3
1384,0.4,0.44,0.47,0.25,0.5,0.0,0.54,0.56,NUC
1385,0.46,0.59,0.38,0.12,0.5,0.0,0.5,0.22,ME3
1386,0.8,0.82,0.4,0.31,0.5,0.0,0.57,0.25,ME1
1387,0.29,0.39,0.46,0.36,0.5,0.0,0.51,0.22,NUC
1388,0.4,0.4,0.43,0.19,0.5,0.83,0.48,0.22,POX
1389,0.57,0.52,0.46,0.2,0.5,0.83,0.52,0.41,POX
1390,0.43,0.6,0.4,0.12,0.5,0.0,0.49,0.29,ME3
1391,0.56,0.71,0.47,0.21,0.5,0.0,0.52,0.22,MIT
1392,0.65,0.62,0.26,0.33,0.5,0.0,0.55,0.22,ME3
1393,0.77,0.7,0.37,0.12,0.5,0.0,0.49,0.26,ME1
1394,0.47,0.61,0.32,0.27,0.5,0.0,0.5,0.3,ME3
1395,0.71,0.51,0.49,0.23,0.5,0.0,0.3,0.32,ME2
1396,0.59,0.48,0.49,0.49,0.5,0.0,0.36,0.32,CYT
1397,0.58,0.63,0.52,0.7,0.5,0.0,0.46,0.22,MIT
1398,0.3,0.68,0.41,0.17,0.5,0.0,0.51,0.22,ME3
1399,0.74,0.73,0.32,0.2,0.5,0.0,0.55,0.22,ME1
1400,0.55,0.35,0.36,0.29,0.5,0.0,0.51,0.22,ME3
1401,0.35,0.32,0.31,0.16,0.5,0.0,0.56,0.22,ME3
1402,0.67,0.61,0.39,0.24,0.5,0.0,0.51,0.22,ME3
1403,0.69,0.57,0.39,0.19,0.5,0.0,0.48,0.39,ME2
1404,0.47,0.41,0.53,0.27,0.5,0.0,0.47,0.25,MIT
1405,0.39,0.56,0.34,0.18,0.5,0.0,0.49,0.22,ME3
1406,0.51,0.38,0.42,0.21,0.5,0.0,0.46,0.34,ME3
1407,0.32,0.45,0.39,0.14,0.5,0.0,0.45,0.22,ME3
1408,0.75,0.73,0.35,0.33,0.5,0.0,0.49,0.28,ME1
1409,0.54,0.54,0.56,0.18,0.5,0.0,0.46,0.29,NUC
1410,0.71,0.64,0.42,0.28,0.5,0.0,0.43,0.22,EXC
1411,0.28,0.48,0.36,0.16,0.5,0.0,0.53,0.22,ME3
1412,0.58,0.44,0.45,0.32,0.5,0.0,0.52,0.37,NUC
1413,0.52,0.65,0.36,0.26,0.5,0.0,0.44,0.22,ME3
1414,0.64,0.44,0.56,0.15,0.5,0.0,0.56,0.22,CYT
1415,0.48,0.58,0.47,0.17,0.5,0.0,0.53,0.74,CYT
1416,0.42,0.71,0.45,0.15,0.5,0.0,0.48,0.22,ME3
1417,0.38,0.37,0.36,0.14,0.5,0.0,0.54,0.22,ME3
1418,0.4,0.4,0.44,0.37,0.5,0.0,0.53,0.25,NUC
1419,0.38,0.56,0.38,0.16,0.5,0.0,0.53,0.22,ME3
1420,0.8,0.79,0.43,0.25,0.5,0.0,0.52,0.22,EXC
1421,0.63,0.65,0.42,0.18,0.5,0.0,0.54,0.27,ME3
1422,0.47,0.4,0.63,0.19,0.5,0.0,0.52,0.32,NUC
1423,0.83,0.94,0.32,0.21,0.5,0.0,0.51,0.22,ME1
1424,0.61,0.76,0.3,0.16,0.5,0.0,0.45,0.41,ME3
1425,0.33,0.38,0.47,0.14,0.5,0.0,0.51,0.47,NUC
1426,0.38,0.67,0.33,0.17,0.5,0.0,0.51,0.22,ME3
1427,0.39,0.33,0.33,0.23,0.5,0.0,0.47,0.22,ME3
1428,0.5,0.63,0.45,0.13,0.5,0.0,0.45,0.32,ME3
1429,0.2,0.6,0.5,0.29,0.5,0.0,0.51,0.22,ME3
1430,0.29,0.26,0.43,0.17,0.5,0.0,0.55,0.3,ME3
1431,0.51,0.46,0.41,0.36,0.5,0.0,0.49,0.22,ME3
1432,0.92,0.66,0.52,0.23,0.5,0.0,0.53,0.22,ME1
1433,0.49,0.56,0.37,0.2,0.5,0.0,0.53,0.22,ME3
1434,0.86,0.78,0.34,0.15,0.5,0.0,0.53,0.22,ME2
1435,0.38,0.44,0.57,0.14,0.5,0.0,0.53,0.52,NUC
1436,0.72,0.73,0.41,0.28,0.5,0.0,0.44,0.22,ME1
1437,0.8,0.73,0.47,0.19,0.5,0.0,0.49,0.22,ME1
1438,0.49,0.55,0.35,0.23,0.5,0.0,0.57,0.22,ME3
1439,0.63,0.71,0.44,0.53,0.5,0.0,0.52,0.22,ME2
1440,0.6,0.68,0.3,0.27,0.5,0.0,0.55,0.22,ME3
1441,0.4,0.43,0.49,0.17,0.5,0.0,0.51,0.36,NUC
1442,0.82,0.63,0.47,0.18,0.5,0.0,0.5,0.22,POX
1443,0.77,0.68,0.35,0.19,0.5,0.0,0.53,0.43,ME1
1444,0.51,0.59,0.46,0.13,0.5,0.0,0.48,0.22,MIT
1445,0.52,0.46,0.34,0.2,0.5,0.0,0.51,0.25,ME3
1446,0.47,0.5,0.6,0.63,0.5,0.0,0.38,0.16,CYT
1447,0.34,0.24,0.51,0.15,0.5,0.0,0.54,0.4,NUC
1448,0.35,0.29,0.46,0.14,0.5,0.0,0.54,0.66,NUC
1449,0.58,0.67,0.49,0.16,0.5,0.0,0.47,0.28,MIT
1450,0.85,0.85,0.3,0.31,0.5,0.0,0.55,0.42,ME1
1451,0.36,0.48,0.61,0.26,0.5,0.0,0.5,0.16,NUC
1452,0.41,0.25,0.59,0.44,0.5,0.0,0.6,0.69,NUC
