,binaryClass_cat,DS_Name_cat,T_num,N_num,p_num,k_num,Bin_num,Cost_num,SDratio_num,correl_num,cancor1_num,cancor2_num,fract1_num,fract2_num,skewness_num,kurtosis_num,Hc_num,Hx_num,MCx_num,EnAtr_num,NSRatio_num,Alg_Name_cat
421,P,Segment,2310.0,2310.0,11.0,7.0,0.0,0.0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,Discrim
422,N,Segment,2310.0,2310.0,11.0,7.0,0.0,0.0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,ITrule
423,P,Segment,2310.0,2310.0,11.0,7.0,0.0,0.0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,IndCART
424,P,Segment,2310.0,2310.0,11.0,7.0,0.0,0.0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,KNN
425,P,Segment,2310.0,2310.0,11.0,7.0,0.0,0.0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,Kohonen
426,P,Segment,2310.0,2310.0,11.0,7.0,0.0,0.0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,LVQ
427,P,Segment,2310.0,2310.0,11.0,7.0,0.0,0.0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,LogDisc
428,P,Segment,2310.0,2310.0,11.0,7.0,0.0,0.0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,NewId
429,P,Segment,2310.0,2310.0,11.0,7.0,0.0,0.0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,QuaDisc
430,P,Segment,2310.0,2310.0,11.0,7.0,0.0,0.0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,RBF
431,P,Segment,2310.0,2310.0,11.0,7.0,0.0,0.0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,Smart
432,P,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,Ac2
433,P,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,Alloc80
434,P,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,BackProp
435,N,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,Bayes
436,P,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,BayesTree
437,P,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,C4_5
438,P,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,CART
439,P,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,Cal5
440,N,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,Cascade
441,N,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,Castle
442,P,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,Cn2
443,N,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,Default
444,P,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,Dipol92
445,N,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,Discrim
446,P,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,ITrule
447,P,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,IndCART
448,P,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,KNN
449,N,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,Kohonen
450,P,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,LVQ
451,N,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,LogDisc
452,P,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,NewId
453,N,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,QuaDisc
454,N,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,RBF
455,P,Shuttle,14500.0,58000.0,9.0,7.0,0.0,0.0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,Smart
456,P,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,Ac2
457,N,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,Alloc80
458,N,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,BackProp
459,P,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,Bayes
460,P,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,BayesTree
461,P,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,C4_5
462,N,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,CART
463,P,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,Cal5
464,N,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,Cascade
465,N,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,Castle
466,P,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,Cn2
467,N,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,Default
468,P,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,Dipol92
469,P,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,Discrim
470,N,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,ITrule
471,P,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,IndCART
472,P,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,KNN
473,P,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,Kohonen
474,P,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,LVQ
475,P,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,LogDisc
476,P,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,NewId
477,P,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,QuaDisc
478,P,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,RBF
479,P,Technical,2580.0,7078.0,56.0,91.0,0.0,0.0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,Smart
480,P,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,Ac2
481,P,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,Alloc80
482,P,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,BackProp
483,P,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,Bayes
484,P,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,BayesTree
485,P,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,C4_5
486,P,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,CART
487,P,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,Cal5
488,N,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,Cascade
489,P,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,Castle
490,P,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,Cn2
491,P,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,Default
492,P,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,Dipol92
493,P,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,Discrim
494,P,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,ITrule
495,P,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,IndCART
496,P,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,KNN
497,P,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,Kohonen
498,P,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,LVQ
499,P,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,LogDisc
500,P,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,NewId
501,P,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,QuaDisc
502,P,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,RBF
503,P,TseTse,1499.0,4999.0,14.0,2.0,0.0,0.0,1.1316,0.3676,0.7792,,1.0,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,Smart
504,P,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,Ac2
505,P,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,Alloc80
506,P,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,BackProp
507,P,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,Bayes
508,P,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,BayesTree
509,P,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,C4_5
510,P,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,CART
511,P,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,Cal5
512,P,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,Cascade
513,P,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,Castle
514,P,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,Cn2
515,P,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,Default
516,P,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,Dipol92
517,P,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,Discrim
518,P,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,ITrule
519,P,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,IndCART
520,P,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,KNN
521,P,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,Kohonen
522,P,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,LVQ
523,P,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,LogDisc
524,P,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,NewId
525,P,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,QuaDisc
526,P,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,RBF
527,P,Vehicle,846.0,846.0,18.0,4.0,0.0,0.0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,Smart
