,att31_num,att43_num,att26_num,att74_num,att58_num,att59_num,att61_num,att51_num,att36_num,att57_num,att10_num,att53_num,att34_num,att2_num,att71_num,att27_num,att46_num,att15_num,att45_num,att19_num,att76_num,att70_num,att63_num,att75_num,att62_num,att35_num,att38_num,att55_num,att33_num,att67_num,att40_num,att21_num,att68_num,att3_num,att44_num,att56_num,att39_num,att47_num
1445,0.12476849,0.07489777,0.10596915,0.37551644,0.10475173,0.10293263,0.10936734,0.07964223,0.11885682,0.09068237,0.14356438,0.06708694,0.04340446,0.58100202,0.15910037,0.12363144,0.03946765,0.08080499,0.09048832,0.05830795,0.31710761,0.03743521,0.05923166,0.37172192,0.09972375,0.08483478,0.04748219,0.07749138,0.08527053,0.15639362,0.11783976,0.13187515,0.18926695,0.38105934,0.0674375,0.04959388,0.09746423,0.05090445
1446,0.15175627,0.08890649,0.13356419,0.3605926,0.08827881,0.07766893,0.14113382,0.07473345,0.1221,0.11417793,0.16580729,0.09658028,0.06206241,0.67684329,0.04757892,0.12885349,0.08329344,0.11742618,0.11396094,0.10287495,0.36083193,0.08033352,0.04558992,0.29985873,0.14882585,0.12125178,0.05350165,0.09539813,0.07202119,0.11679815,0.13653822,0.16399717,0.15409277,0.26433409,0.08322613,0.06605448,0.11025097,0.09683098
1447,0.09221642,0.06681852,0.10019364,0.40600936,0.10367705,0.13440116,0.1073314,0.1233094,0.10090241,0.08665288,0.16345378,0.08848305,0.0727642,0.63398111,0.13681777,0.11641062,0.08170705,0.10028859,0.08548432,0.08070896,0.33219519,0.06559561,0.08031322,0.33849931,0.13740198,0.07683447,0.07281918,0.10014307,0.08969862,0.21574173,0.05734206,0.14032594,0.08602113,0.31724057,0.13042966,0.10484885,0.10443363,0.08767428
1448,0.07802916,0.04727068,0.04107561,0.42025505,0.05011479,0.16153016,0.14127435,0.18927181,0.06589866,0.15633463,0.09340761,0.16240294,0.10306166,0.59693477,0.26818936,0.07239113,0.15992114,0.2105442,0.13417785,0.13418658,0.29291134,0.30521341,0.21054773,0.1980537,0.23130381,0.11480545,0.08676853,0.08621222,0.07840115,0.13412563,0.04861182,0.16095832,0.17152426,0.35832687,0.0537436,0.0982883,0.06136921,0.0633771
1449,0.23798449,0.09429332,0.1468876,0.28512787,0.21030205,0.04931951,0.12769737,0.12262274,0.13046924,0.11845369,0.23181975,0.05926718,0.04265984,0.34188646,0.30282688,0.25125584,0.12530417,0.21269165,0.19472966,0.09912895,0.15823533,0.18228706,0.10604667,0.14538069,0.04782377,0.13932891,0.15443998,0.15843817,0.17948167,0.18298807,0.03956874,0.18127754,0.20579805,0.50854774,0.14862087,0.08784363,0.08862438,0.05642063
1450,0.10031848,0.02890198,0.09548895,0.43173215,0.11342457,0.02312483,0.03731247,0.07103446,0.07062954,0.14585785,0.13722498,0.10169793,0.10418267,0.59224046,0.26249417,0.05285782,0.16338131,0.11980068,0.13718889,0.06735789,0.27029051,0.23525206,0.22797068,0.25485895,0.12655862,0.14751958,0.09298707,0.1722233,0.05996781,0.03909112,0.0444602,0.13032707,0.09430108,0.35205728,0.03793861,0.08877384,0.03490241,0.10408712
1451,0.08282368,0.01103852,0.12606957,0.42270179,0.16020898,0.09848536,0.14621318,0.02522116,0.04309418,0.10870556,0.06775487,0.11366484,0.11989213,0.522886,0.37235729,0.11236042,0.10213784,0.15302023,0.03884356,0.14007577,0.1035869,0.37574134,0.04606551,0.2016476,0.10763016,0.05833666,0.12419556,0.13842489,0.11105888,0.23834926,0.04556847,0.03627233,0.3259028,0.3611163,0.09759481,0.11682532,0.04382509,0.12429473
1452,0.13957265,0.10312154,0.15366311,0.37497597,0.17149359,0.06580045,0.07467225,0.07072765,0.14573843,0.15769394,0.17266141,0.06232924,0.02832072,0.63406439,0.16752957,0.17286266,0.04456432,0.08809348,0.06182423,0.11909753,0.29491103,0.13535925,0.15810626,0.25690342,0.07187119,0.05140413,0.03178102,0.13868266,0.12237974,0.06809865,0.16874125,0.17209442,0.06521331,0.38598372,0.06913797,0.10734956,0.07614998,0.12554155
1453,0.02539922,0.11310816,0.12599161,0.38769358,0.06743522,0.14115188,0.09792752,0.1151486,0.09340467,0.0666733,0.09033237,0.1526912,0.10233827,0.48109129,0.34165491,0.01526001,0.03463647,0.14623427,0.10895957,0.08083469,0.12656675,0.35793286,0.16847202,0.17566643,0.17522398,0.07665079,0.06992273,0.02377055,0.09219087,0.16098271,0.07854535,0.08519014,0.31324004,0.44382647,0.07307137,0.09449626,0.10590549,0.13300663
1454,0.09480415,0.037327,0.09913129,0.42137261,0.07804806,0.10611177,0.13616191,0.07096589,0.09354816,0.12790207,0.16926884,0.11218353,0.04653503,0.60009437,0.29803962,0.10149255,0.09277709,0.1275302,0.10674071,0.10513289,0.24690371,0.14636399,0.15816018,0.28421273,0.1322055,0.09233858,0.05759698,0.08154151,0.05065677,0.07007305,0.09668239,0.15057146,0.09764666,0.37967739,0.06827853,0.05697728,0.04824294,0.10213118
1455,0.11407763,0.13201695,0.08131126,0.43062081,0.09013645,0.04115303,0.07247332,0.07681538,0.12105599,0.17953439,0.12333074,0.10828909,0.0702962,0.59165262,0.24266758,0.08429739,0.12121548,0.20534911,0.10376469,0.07833708,0.33021603,0.22451053,0.19897567,0.25009136,0.15997168,0.14090323,0.08780933,0.15585828,0.14211489,0.02723626,0.05410303,0.19600822,0.06018359,0.34674654,0.03720604,0.102711,0.13663869,0.0972692
1456,0.07492599,0.16416623,0.09674112,0.44567997,0.0352041,0.06335306,0.08525325,0.08546348,0.09372239,0.05973713,0.14374502,0.11777528,0.12971443,0.5206189,0.31924173,0.07880809,0.07572152,0.13322014,0.092292,0.06860299,0.19293122,0.20740643,0.15177681,0.30730651,0.11081035,0.0616498,0.09685679,0.10276161,0.14079147,0.01347142,0.05942418,0.13955421,0.17171331,0.37607221,0.08154088,0.02395162,0.15164397,0.01672256
1457,0.1130696,0.11445156,0.14405383,0.31453014,0.07583452,0.15487269,0.17341596,0.11652368,0.15994009,0.0471636,0.08910991,0.19422076,0.08374385,0.43739195,0.22428695,0.12349584,0.01471372,0.26714891,0.18526828,0.13247179,0.30693712,0.23887926,0.14855579,0.11106778,0.15525774,0.14696311,0.11549543,0.01802612,0.0123287,0.09180942,0.13320296,0.23513635,0.15458836,0.56550173,0.05793587,0.10230433,0.0573928,0.12014824
1458,0.08689562,0.04037242,0.09545379,0.36668108,0.1817844,0.12985451,0.1426713,0.01846498,0.03485787,0.09063774,0.11802833,0.09068143,0.08568553,0.46710848,0.43213063,0.07984593,0.08663056,0.13451022,0.04961119,0.0548429,0.14370388,0.34401246,0.04453111,0.22538878,0.09693693,0.06417416,0.06504845,0.15543008,0.10311248,0.1760126,0.03802944,0.0563674,0.38062687,0.40228371,0.05941044,0.19384346,0.04998663,0.14437539
1459,0.03725681,0.02545323,0.12566799,0.4112588,0.10498211,0.16385814,0.13932448,0.1135507,0.07453762,0.04854861,0.07101112,0.16440204,0.06990917,0.48574957,0.3318804,0.06760499,0.07103094,0.15699745,0.05746248,0.1487186,0.16561669,0.35017164,0.17487695,0.1969991,0.14844844,0.01523972,0.08002238,0.05686704,0.09060399,0.18426743,0.09205461,0.05018115,0.25278207,0.39812679,0.07820354,0.12084304,0.02726627,0.17849932
1460,0.05719376,0.01391794,0.10550282,0.35671387,0.21187269,0.17626577,0.2531269,0.06814108,0.03935381,0.06319673,0.04258057,0.16753479,0.15117364,0.45273001,0.28467572,0.09160425,0.11892733,0.26674645,0.02884141,0.18350615,0.19371659,0.35796395,0.04346383,0.07307516,0.18877114,0.04675681,0.13775583,0.12284992,0.06363988,0.22166542,0.05328268,0.12942242,0.19562031,0.53580983,0.12242271,0.15174401,0.01761461,0.17878115
1461,0.09222322,0.09360181,0.0738674,0.39207788,0.145032,0.0282661,0.02708023,0.05977966,0.03156887,0.16038843,0.14645617,0.04928744,0.08193022,0.57050546,0.29840538,0.09141219,0.13288193,0.10548964,0.06278542,0.06176601,0.22640258,0.19688757,0.25446165,0.24261509,0.16605562,0.08593357,0.05580577,0.22669339,0.07017488,0.01705756,0.05598272,0.11413281,0.11638841,0.45817476,0.09793098,0.11371675,0.07356552,0.14464876
1462,0.0344665,0.10153051,0.14287747,0.37486492,0.17646103,0.1644242,0.18720193,0.03351598,0.12162616,0.10155127,0.0976946,0.12973946,0.06310144,0.52012088,0.35691402,0.0405275,0.13100037,0.20463376,0.02885573,0.064551,0.22072027,0.32268237,0.07507661,0.21223215,0.19219305,0.0155095,0.07152945,0.13756569,0.11508413,0.2382281,0.12499608,0.09185951,0.26994927,0.389468,0.10549118,0.14743227,0.10117471,0.15025853
1463,0.01987205,0.10296711,0.13480429,0.38457272,0.07430207,0.15951147,0.11886398,0.10178682,0.10527806,0.06072206,0.09344981,0.16034435,0.09743077,0.49956653,0.31439254,0.02191652,0.030853,0.1584383,0.09525082,0.07851572,0.10631938,0.35880926,0.16062489,0.18700162,0.18209643,0.05509652,0.0757439,0.03874863,0.10560236,0.15430588,0.09782087,0.0852352,0.28707469,0.41711022,0.0924135,0.09193223,0.09775066,0.11306476
1464,0.12751611,0.12159881,0.14581099,0.36831353,0.12438198,0.09814004,0.09593457,0.10231218,0.10401546,0.04713598,0.13788839,0.07609045,0.09525905,0.57956308,0.16976353,0.12275335,0.03305487,0.05803579,0.05391878,0.11268584,0.3178726,0.13259465,0.10790093,0.32335617,0.03121981,0.09930808,0.11379976,0.04351067,0.10337506,0.1349872,0.08685223,0.12499046,0.03249916,0.42529793,0.11204862,0.07523,0.11020632,0.03523671
1465,0.16043243,0.02023874,0.17642252,0.25189121,0.16752835,0.07686524,0.23813839,0.10399169,0.02181635,0.18943666,0.10325779,0.04313158,0.097866,0.44760139,0.18186284,0.13884067,0.11067439,0.28227973,0.09945834,0.12562725,0.30882847,0.33036669,0.07384573,0.09315318,0.04058347,0.13595989,0.09882609,0.11766259,0.0960806,0.21255428,0.03560323,0.07173564,0.1259787,0.43181425,0.09779621,0.04580053,0.02056731,0.04960969
1466,0.08537856,0.05743555,0.05673423,0.4220977,0.03781407,0.20813787,0.13661249,0.1891273,0.06855444,0.13368825,0.08728737,0.16749274,0.08327205,0.52758548,0.34418153,0.04686938,0.12036566,0.19634963,0.14680596,0.11919171,0.29334579,0.31080706,0.17979964,0.13252472,0.224078,0.12077266,0.07686238,0.04866697,0.03224937,0.15583077,0.06538648,0.16409528,0.25331115,0.44837922,0.0678027,0.08189443,0.09225859,0.03729565
1467,0.12511079,0.06123429,0.04277589,0.29286008,0.05312395,0.06629771,0.02774183,0.03959583,0.04240402,0.09837487,0.04323801,0.05291414,0.13966251,0.53083574,0.17064867,0.14173574,0.10138615,0.12406204,0.0493892,0.16209568,0.24950077,0.21516253,0.15097795,0.14085695,0.14436654,0.08256696,0.12587398,0.13023954,0.07186427,0.02369867,0.07691236,0.14447978,0.06432503,0.40719936,0.10160141,0.09145462,0.04687952,0.09008352
1468,0.06152967,0.06114461,0.06851369,0.40634534,0.11326892,0.13584174,0.12543697,0.10046389,0.035627,0.06323575,0.13358758,0.11620609,0.06350115,0.49835828,0.34535579,0.04190269,0.0837323,0.10157735,0.03356592,0.09684487,0.10199358,0.27347902,0.18645677,0.29055265,0.07627779,0.04836877,0.0475311,0.05227788,0.073775,0.08520496,0.05178429,0.07269378,0.22203986,0.33870508,0.04658354,0.12855801,0.08321517,0.09389401
1469,0.11586625,0.09309022,0.04607926,0.3852597,0.04489692,0.14546331,0.13717683,0.11931236,0.03916941,0.11725531,0.10418645,0.11860412,0.08258759,0.52562865,0.28546525,0.12553352,0.11421981,0.20787347,0.07337094,0.13270658,0.23693513,0.30997032,0.16286985,0.11100009,0.20598461,0.10272052,0.07781898,0.07190609,0.11650934,0.14544833,0.04899664,0.19742065,0.17662888,0.44576204,0.04424007,0.06721756,0.1120633,0.0233933
1470,0.05909116,0.07118838,0.08453966,0.42128231,0.18358695,0.16754189,0.16948803,0.08328161,0.0389385,0.079551,0.14415687,0.12621461,0.02968279,0.53120876,0.38372913,0.04308862,0.13084615,0.12970333,0.05099444,0.01020328,0.07495108,0.31555938,0.08272061,0.17566527,0.13326805,0.06096793,0.0079703,0.1577133,0.07328049,0.17753883,0.06833642,0.07467096,0.30966394,0.40540699,0.06613436,0.19881647,0.07695523,0.13243853
1471,0.02444551,0.06039758,0.0513372,0.45274841,0.07830855,0.10110606,0.08799389,0.0763045,0.02537579,0.09219266,0.12979729,0.07586896,0.111075,0.53406832,0.38309636,0.02740454,0.04736734,0.094314,0.03422266,0.0818395,0.22155549,0.31104635,0.17244895,0.17542487,0.12079297,0.0371721,0.06886955,0.08034802,0.03682596,0.13438763,0.00780987,0.04459298,0.28011816,0.39084418,0.02883135,0.08601241,0.03152921,0.05655779
1472,0.07128711,0.09642716,0.1293224,0.3869724,0.0789524,0.09245589,0.12062656,0.122613,0.14534376,0.12401972,0.14187888,0.17026953,0.07736698,0.55291655,0.32657957,0.05840235,0.04221786,0.15433217,0.13261076,0.01412211,0.12404193,0.26766914,0.22616725,0.26765989,0.14561698,0.10333301,0.08550206,0.0419991,0.0688345,0.11083649,0.12954635,0.12016874,0.15902785,0.37535057,0.05726372,0.0336617,0.06625516,0.08914047
1473,0.06061973,0.08014246,0.09956338,0.43151884,0.01528208,0.14974486,0.09533534,0.11447523,0.12345696,0.12203457,0.11617442,0.14206482,0.12033371,0.51852687,0.34172543,0.06725029,0.07079122,0.17972633,0.12757234,0.0749894,0.21552308,0.32749849,0.2182341,0.18004601,0.18689909,0.11972752,0.12411315,0.05457846,0.09279149,0.12275409,0.10888061,0.13713944,0.28508018,0.42186821,0.06643653,0.05989468,0.10449242,0.04266845
1474,0.06233659,0.16722697,0.11875887,0.37522867,0.02978074,0.11370536,0.13372352,0.09462755,0.14798237,0.10923604,0.09489549,0.1608443,0.02430647,0.52285483,0.24745157,0.03284422,0.05844632,0.223459,0.12586393,0.11055637,0.27904089,0.29613065,0.15580318,0.20763419,0.19446644,0.11381886,0.06076832,0.07642122,0.1565185,0.10707318,0.12530213,0.16397452,0.145976,0.39118296,0.05055255,0.03937968,0.15020911,0.01345937
1475,0.06336227,0.07011463,0.10214421,0.4116977,0.0321811,0.14595193,0.09854832,0.15743588,0.06897675,0.03984438,0.10891201,0.15545106,0.05749512,0.53362695,0.3604624,0.024425,0.10237773,0.11025588,0.12810755,0.06733377,0.18245563,0.25058753,0.2426081,0.27932028,0.1413037,0.11251433,0.02962534,0.03668013,0.04469137,0.08992407,0.05451846,0.10750465,0.178621,0.34283593,0.00261661,0.08508291,0.07625514,0.05860428
1476,0.07134937,0.09343377,0.1272173,0.31383095,0.14945457,0.01498128,0.18556072,0.09618215,0.1449751,0.11430627,0.0688814,0.08093627,0.10679068,0.46949927,0.26042548,0.05089323,0.06630128,0.2347739,0.09631429,0.18073651,0.09648428,0.37321034,0.20403577,0.10153516,0.05962299,0.08921966,0.06337265,0.11505862,0.04237866,0.2953617,0.13815357,0.08712165,0.26685668,0.43783632,0.05876665,0.03677159,0.09485506,0.11155887
1477,0.09554193,0.10370839,0.08483961,0.39824804,0.06931077,0.14187261,0.08960173,0.05653264,0.07206479,0.04153168,0.1220677,0.0650097,0.11610959,0.54571217,0.20772038,0.07634585,0.0561907,0.05579226,0.06421149,0.11043543,0.38426062,0.06867083,0.09722266,0.38709926,0.0883094,0.0788237,0.07603195,0.06497381,0.09132591,0.13989289,0.09009904,0.10817685,0.10192976,0.29512196,0.05781536,0.07086166,0.0868262,0.08600078
1478,0.12285057,0.0505356,0.03983821,0.27612127,0.1929809,0.12074665,0.21642132,0.10089256,0.1306804,0.08957705,0.06700538,0.04717885,0.08215842,0.44192121,0.28429667,0.1354613,0.06315142,0.19086238,0.12075195,0.17306073,0.21268077,0.41380368,0.22004461,0.07486831,0.07142372,0.13932816,0.08542931,0.21248287,0.06567734,0.39712738,0.13135952,0.10035623,0.21482103,0.41806656,0.10572509,0.1040997,0.0480452,0.02885466
1479,0.10104532,0.09041576,0.11198015,0.45305023,0.11523418,0.09349204,0.12788612,0.07621055,0.10308849,0.09742092,0.15177538,0.13518665,0.08865464,0.51149318,0.38750346,0.07893376,0.07909058,0.14504423,0.06672821,0.05178714,0.14733337,0.2974181,0.12029699,0.21714234,0.12133852,0.10661536,0.09054156,0.06349053,0.11937829,0.08923614,0.09148856,0.08844362,0.29003762,0.41379051,0.08604102,0.07207436,0.07054398,0.08203046
1480,0.07707938,0.08563841,0.13444009,0.36107995,0.0961656,0.19266683,0.16962639,0.08705708,0.08558415,0.06979958,0.08916819,0.12648093,0.02700072,0.52444213,0.28319679,0.07123064,0.11222414,0.21381978,0.07635379,0.05186003,0.17970666,0.32439973,0.10608174,0.1632131,0.18917768,0.09026384,0.03912604,0.04959651,0.13421929,0.21997256,0.10784083,0.14758145,0.14844662,0.47770579,0.06884408,0.18131293,0.09140041,0.0662527
1481,0.06338993,0.08223366,0.09291905,0.36111411,0.15265564,0.14834164,0.1570699,0.06983613,0.07203042,0.04637512,0.14037637,0.12040165,0.06421957,0.51960018,0.45628155,0.0621848,0.08334793,0.11340369,0.01710359,0.01714601,0.09605425,0.28111505,0.0922867,0.30724986,0.07230343,0.06392424,0.05927837,0.12425433,0.12109378,0.19202679,0.07348192,0.09237062,0.31021424,0.33643396,0.06175601,0.15680853,0.0845287,0.09086941
1482,0.08609119,0.10193624,0.11728252,0.40630592,0.1124375,0.18499369,0.20528088,0.15440816,0.14360015,0.09663358,0.08959519,0.16185503,0.05416803,0.5575999,0.32577748,0.09007781,0.08075954,0.23873262,0.08802163,0.05223576,0.21794005,0.34086792,0.17458235,0.22457541,0.19679733,0.06223739,0.02426554,0.02619132,0.11911128,0.16611553,0.15011266,0.14840912,0.22651626,0.36609158,0.02372735,0.14595964,0.08931896,0.14168513
1483,0.11155409,0.0596377,0.07946032,0.42363343,0.05942272,0.06120954,0.02794959,0.10796718,0.05399375,0.10230497,0.11179179,0.09481187,0.10241176,0.55806203,0.31764542,0.05998904,0.1212962,0.10798455,0.12665656,0.06828265,0.18066825,0.28226912,0.2544819,0.22857553,0.13895466,0.14023436,0.0865893,0.13365351,0.03464831,0.07508286,0.01710888,0.11153281,0.1601372,0.39180365,0.04229388,0.03543075,0.06830523,0.04589797
1484,0.0478344,0.05192594,0.0560875,0.15918395,0.18074372,0.06356712,0.1524993,0.09982829,0.11192679,0.11437535,0.19272007,0.05089535,0.09489037,0.39809415,0.25076836,0.06893757,0.0319353,0.12766295,0.09176498,0.12828851,0.12159981,0.26536622,0.21611705,0.08331954,0.09753887,0.08070001,0.0685047,0.13909979,0.02368184,0.30880658,0.12507803,0.04847761,0.18001156,0.48309198,0.06349928,0.03701495,0.06165896,0.03129743
1485,0.08955986,0.11402521,0.08540212,0.37381722,0.12469898,0.19003444,0.17204482,0.16879168,0.08561243,0.11437938,0.09076417,0.16096331,0.03923753,0.52001505,0.33520972,0.10679565,0.08289048,0.23436155,0.06043779,0.13599481,0.22417144,0.30314144,0.18020268,0.236282,0.25188473,0.06048564,0.02220424,0.04352304,0.17036282,0.21063677,0.10490137,0.117752,0.19552228,0.37895724,0.08481822,0.12742025,0.11267951,0.10993066
1486,0.16318462,0.01165362,0.09968235,0.28757518,0.25731211,0.14055968,0.24699745,0.06997836,0.05286823,0.13369667,0.04614377,0.04653424,0.09375804,0.46383208,0.29556964,0.14303108,0.11405227,0.25128278,0.15627538,0.05887784,0.23009025,0.37491677,0.04694389,0.10904757,0.13226763,0.15160592,0.12979112,0.20648394,0.14424971,0.30143429,0.03401978,0.07031378,0.18605956,0.44449779,0.09067475,0.15702551,0.0563569,0.08360378
1487,0.07733104,0.14653668,0.0240165,0.26054783,0.09872019,0.14879767,0.17047685,0.15498011,0.05510641,0.25016353,0.203014,0.18446376,0.12856486,0.43023383,0.20142628,0.03626574,0.05009143,0.19969395,0.09281722,0.16200461,0.15208753,0.34205462,0.28071978,0.11075474,0.16979126,0.1097325,0.09478832,0.08522121,0.07382673,0.22559453,0.07241511,0.08475662,0.21360298,0.46542399,0.10306484,0.15458053,0.15979331,0.17647291
1488,0.07742538,0.06669701,0.10142063,0.36452075,0.10499075,0.12433933,0.10421544,0.09942373,0.10003418,0.09040498,0.12675695,0.12258385,0.08022776,0.5186636,0.33812604,0.13191294,0.0509702,0.14793313,0.06613101,0.14091972,0.12666607,0.27547429,0.20967628,0.34097702,0.13412408,0.02799131,0.10285684,0.03803004,0.12843161,0.05951213,0.09199194,0.08965627,0.21786664,0.30528219,0.12277034,0.10492754,0.05718857,0.12537756
1489,0.04016749,0.03100842,0.09038807,0.4191231,0.14714207,0.13282472,0.14052049,0.04077919,0.01985675,0.08473697,0.06236923,0.09893986,0.10439689,0.50247255,0.40255414,0.05548272,0.09557787,0.12442609,0.04353302,0.04926788,0.02736412,0.39043812,0.02349734,0.10752306,0.0670878,0.0348151,0.09675189,0.14244791,0.07491628,0.28035383,0.02103749,0.02632268,0.36924367,0.42121102,0.05601923,0.14552221,0.04508622,0.12694508
1490,0.13869744,0.0373418,0.14704142,0.27393393,0.21851032,0.13225211,0.21080169,0.09777308,0.0487777,0.15937371,0.09102,0.05107754,0.13373783,0.45684812,0.25290297,0.08402467,0.16629923,0.25754964,0.08378354,0.11927244,0.17761534,0.29185363,0.0528562,0.07857807,0.04492732,0.11822337,0.04283993,0.25617534,0.09242444,0.22368444,0.09187815,0.07482078,0.23424392,0.50883331,0.03562716,0.14283974,0.11631373,0.09972089
1491,0.08541322,0.14675915,0.0887379,0.27585616,0.21717144,0.03127519,0.23404119,0.14333393,0.13932803,0.19732115,0.09384863,0.03988372,0.1559485,0.46536403,0.21889265,0.07517903,0.05218111,0.24450535,0.14230245,0.14435282,0.18290412,0.35883453,0.16378036,0.02784672,0.07793269,0.12249219,0.12539458,0.18775936,0.04221436,0.29023147,0.11920361,0.06423503,0.17981973,0.44550834,0.02624015,0.04256143,0.13585514,0.03873411
1492,0.05502119,0.05687582,0.11378903,0.34868592,0.13639872,0.18130116,0.19486564,0.0853587,0.03547416,0.0941442,0.062247,0.10184003,0.04151659,0.51988643,0.30809801,0.09904775,0.14004734,0.22307814,0.04114086,0.09645843,0.23583907,0.32327344,0.09624167,0.22412711,0.19816306,0.04186325,0.02669262,0.13934555,0.06655563,0.20969802,0.04264014,0.06957616,0.17744201,0.33579131,0.07843591,0.15411979,0.08039823,0.14020088
1493,0.11356091,0.13619319,0.15077782,0.36141048,0.02354397,0.08176251,0.15141045,0.10816661,0.15577882,0.05399487,0.11656365,0.14026248,0.11442191,0.54259844,0.16859567,0.08440815,0.06462722,0.27731962,0.10251181,0.12360988,0.31877393,0.24480678,0.1299222,0.12093047,0.13873267,0.11746877,0.11870987,0.08096963,0.077941,0.05520343,0.07854399,0.26154169,0.0522218,0.44269577,0.12692408,0.02636256,0.11805905,0.05194454
1494,0.04084789,0.06175927,0.09019425,0.35084993,0.16305791,0.19957813,0.16864204,0.07195767,0.10713647,0.05830876,0.05000699,0.12591686,0.04872569,0.46666754,0.35793748,0.06162045,0.08709223,0.20600465,0.03853277,0.06637324,0.17226106,0.40471103,0.07228471,0.11178283,0.20414558,0.01143824,0.04010288,0.10339979,0.11518041,0.27405211,0.1294333,0.09369839,0.34455914,0.44800817,0.04143452,0.22382084,0.05985025,0.18204788
1495,0.05460646,0.06486597,0.13021595,0.38306811,0.13495794,0.18568652,0.16122691,0.13654863,0.083439,0.05745278,0.1359943,0.16416042,0.08632199,0.5133429,0.38614095,0.08397997,0.07585184,0.14496623,0.0426201,0.06591211,0.10520336,0.27644902,0.18381724,0.30545221,0.12858913,0.05009909,0.06055055,0.09304244,0.09634478,0.1141293,0.06841629,0.0704303,0.23046332,0.34804614,0.08376977,0.14805205,0.04284449,0.1823149
1496,0.06694287,0.09184719,0.11933679,0.40050022,0.02045894,0.12647609,0.08191107,0.11283399,0.13112758,0.09787816,0.09507197,0.12760805,0.09420689,0.55147439,0.30967008,0.04445616,0.06629771,0.16110704,0.14496659,0.05552893,0.19557085,0.29362834,0.20034395,0.19216175,0.22495243,0.11802352,0.07792265,0.10593699,0.11337436,0.11342569,0.10010917,0.14028521,0.19269802,0.4315771,0.04088686,0.07034206,0.08051955,0.01944803
1497,0.09164093,0.01509884,0.05672849,0.40931104,0.05468191,0.09450831,0.08264461,0.12027466,0.07243248,0.16109251,0.14212233,0.11634946,0.11572216,0.52392217,0.33712203,0.06320759,0.13195997,0.17121674,0.12005808,0.05275463,0.2584017,0.23194457,0.25777362,0.23561715,0.19505266,0.12866188,0.13530562,0.12610237,0.03142051,0.06673788,0.04197456,0.13160419,0.14481469,0.39937166,0.09470817,0.04960377,0.05788196,0.08033724
1498,0.10009172,0.07590026,0.15744884,0.32147096,0.16965825,0.13939003,0.20831222,0.09546092,0.11803156,0.08006561,0.03840176,0.16552066,0.06707691,0.44769116,0.23616672,0.10344768,0.09397157,0.25628416,0.03029585,0.07583675,0.2644451,0.28107572,0.10636974,0.09471891,0.13025298,0.05429677,0.07957374,0.11659764,0.15065245,0.164285,0.14416094,0.10503866,0.146848,0.48076437,0.10148705,0.08220568,0.09838106,0.1276689
1499,0.13700038,0.09283793,0.10507267,0.45096988,0.09309449,0.05157811,0.02363175,0.06739537,0.08768277,0.09997841,0.1448401,0.07873372,0.03553102,0.58828925,0.2312002,0.05473135,0.09415705,0.10304161,0.09520771,0.08226497,0.3067564,0.17064339,0.19219301,0.25342046,0.08647858,0.14768111,0.06919039,0.09363179,0.05376061,0.06775499,0.06391563,0.1464501,0.04606748,0.36090374,0.04337393,0.05183153,0.09840077,0.06272121
1500,0.12540144,0.07168586,0.11366945,0.41159743,0.2095793,0.05411805,0.14871178,0.0892267,0.11894679,0.17069405,0.15022951,0.04631129,0.10135025,0.51999332,0.39197601,0.12279573,0.0972024,0.14826115,0.15828056,0.07868233,0.06213206,0.35095928,0.06372285,0.22414539,0.0789871,0.13148211,0.08395094,0.21559422,0.05984826,0.20040064,0.10884404,0.07125744,0.31387065,0.37543612,0.05432203,0.125867,0.05115814,0.07006809
1501,0.10622387,0.06684864,0.11194736,0.29389514,0.17050966,0.13344863,0.20380654,0.01738742,0.05097018,0.04832523,0.10573509,0.12680006,0.07630572,0.48799032,0.19921877,0.09439266,0.10260605,0.28714959,0.06301785,0.12740357,0.25996677,0.32828429,0.04836046,0.09640295,0.16228191,0.10253111,0.0981387,0.1264464,0.14877542,0.23206442,0.05808057,0.17784199,0.15602004,0.47188376,0.09656955,0.15470494,0.10930675,0.11716104
1502,0.03497838,0.04320174,0.12890396,0.1913485,0.02925004,0.20359302,0.03587708,0.05404877,0.09718367,0.14900399,0.320103,0.21547734,0.1349952,0.35922446,0.20515522,0.15521034,0.17017919,0.09364781,0.01115222,0.09831495,0.17138449,0.19678469,0.2391318,0.05777547,0.16408363,0.0724349,0.11538088,0.0637777,0.10531504,0.19862814,0.07267708,0.24906357,0.12236089,0.46936308,0.10452686,0.12183572,0.00821988,0.1131931
1503,0.14618496,0.10323311,0.14257084,0.35435252,0.08547791,0.09246572,0.02981551,0.0783793,0.11327733,0.14909847,0.21923366,0.02708664,0.01806187,0.64649807,0.13472922,0.15654118,0.1162176,0.07745207,0.0429962,0.18151032,0.28681451,0.16288262,0.15591269,0.20276841,0.13206432,0.11369935,0.04202311,0.11624443,0.12278111,0.06259369,0.12154298,0.14697315,0.12303131,0.3863792,0.02537221,0.0101499,0.09231926,0.10374731
