,input51_num,input55_num,input46_num,input2_num,input47_num,input53_num,input21_num,input26_num,input44_num,input40_num,input36_num,input39_num,input63_num,input35_num,input27_num,input58_num,input50_num,input3_num,input31_num,input24_num,input10_num,input57_num,input19_num,input33_num,input61_num,input17_num,input56_num,input54_num,input49_num,input34_num,input41_num,input52_num
4155,11.0,11.0,15.0,0.0,2.0,4.0,2.0,4.0,6.0,0.0,16.0,0.0,6.0,9.0,16.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,12.0,0.0,16.0,0.0,0.0,13.0,0.0,0.0,0.0,9.0
4156,16.0,2.0,0.0,2.0,0.0,8.0,16.0,0.0,7.0,0.0,15.0,0.0,13.0,8.0,0.0,2.0,4.0,15.0,0.0,0.0,8.0,0.0,5.0,0.0,16.0,0.0,0.0,8.0,0.0,0.0,0.0,9.0
4157,15.0,4.0,12.0,0.0,8.0,8.0,0.0,3.0,1.0,0.0,0.0,8.0,0.0,12.0,16.0,0.0,3.0,3.0,8.0,0.0,0.0,0.0,15.0,0.0,14.0,0.0,0.0,15.0,0.0,4.0,0.0,10.0
4158,13.0,0.0,13.0,0.0,2.0,13.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,11.0,15.0,0.0,1.0,7.0,5.0,0.0,0.0,0.0,16.0,0.0,11.0,0.0,0.0,13.0,0.0,3.0,0.0,8.0
4159,8.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,16.0,0.0,16.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
4160,0.0,0.0,12.0,0.0,5.0,9.0,8.0,0.0,14.0,0.0,16.0,2.0,0.0,11.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
4161,7.0,12.0,11.0,0.0,10.0,4.0,0.0,0.0,15.0,0.0,12.0,0.0,8.0,13.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0,15.0
4162,4.0,7.0,15.0,0.0,7.0,8.0,14.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,8.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,0.0,11.0
4163,16.0,3.0,0.0,0.0,0.0,11.0,13.0,0.0,8.0,0.0,16.0,0.0,5.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,5.0,0.0,16.0,0.0,0.0,8.0,0.0,0.0,0.0,13.0
4164,12.0,0.0,4.0,0.0,0.0,16.0,16.0,0.0,16.0,0.0,16.0,0.0,7.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0
4165,3.0,0.0,12.0,0.0,4.0,3.0,7.0,0.0,16.0,0.0,13.0,4.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
4166,0.0,0.0,8.0,0.0,0.0,10.0,2.0,5.0,15.0,0.0,16.0,4.0,0.0,16.0,16.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,14.0,0.0,11.0,0.0,0.0,0.0,0.0,7.0,0.0,14.0
4167,16.0,12.0,8.0,0.0,11.0,7.0,0.0,2.0,8.0,0.0,15.0,2.0,7.0,15.0,15.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,14.0,0.0,12.0,0.0,0.0,10.0,0.0,4.0,0.0,11.0
4168,4.0,6.0,16.0,0.0,6.0,6.0,11.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,0.0,2.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,6.0
4169,8.0,0.0,1.0,0.0,0.0,16.0,16.0,0.0,16.0,0.0,16.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0
4170,8.0,7.0,15.0,2.0,8.0,6.0,15.0,0.0,1.0,0.0,16.0,1.0,0.0,1.0,0.0,2.0,2.0,10.0,0.0,0.0,7.0,0.0,1.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,4.0
4171,0.0,0.0,3.0,0.0,0.0,10.0,2.0,6.0,1.0,0.0,4.0,1.0,0.0,2.0,16.0,0.0,0.0,2.0,7.0,0.0,3.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
4172,4.0,0.0,1.0,0.0,0.0,16.0,15.0,0.0,16.0,0.0,16.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,16.0,0.0,0.0,6.0,0.0,0.0,0.0,16.0
4173,6.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,0.0,14.0,8.0,0.0,4.0,0.0,0.0,0.0,6.0,2.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
4174,10.0,15.0,6.0,0.0,12.0,5.0,0.0,0.0,12.0,0.0,16.0,4.0,8.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,16.0,0.0,0.0,10.0,0.0,1.0,0.0,16.0
4175,16.0,0.0,10.0,0.0,0.0,12.0,8.0,5.0,2.0,0.0,16.0,0.0,0.0,12.0,14.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,16.0,0.0,15.0,0.0,0.0,12.0,0.0,0.0,0.0,8.0
4176,6.0,0.0,11.0,0.0,0.0,16.0,1.0,6.0,16.0,0.0,4.0,5.0,0.0,16.0,16.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,11.0,0.0,16.0,0.0,0.0,7.0,0.0,12.0,0.0,11.0
4177,11.0,8.0,15.0,1.0,6.0,4.0,14.0,0.0,0.0,0.0,16.0,0.0,1.0,12.0,3.0,2.0,1.0,12.0,0.0,0.0,7.0,0.0,2.0,0.0,16.0,0.0,0.0,13.0,0.0,0.0,0.0,4.0
4178,5.0,0.0,2.0,0.0,0.0,15.0,16.0,0.0,16.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
4179,0.0,0.0,4.0,0.0,0.0,13.0,0.0,10.0,13.0,0.0,16.0,1.0,0.0,16.0,16.0,0.0,0.0,2.0,10.0,1.0,0.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,15.0
4180,13.0,5.0,6.0,0.0,6.0,5.0,11.0,5.0,0.0,0.0,0.0,8.0,0.0,8.0,15.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,16.0,0.0,14.0,0.0,0.0,15.0,0.0,8.0,0.0,10.0
4181,0.0,1.0,11.0,0.0,6.0,8.0,3.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,16.0,0.0,13.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0
4182,8.0,7.0,9.0,0.0,8.0,3.0,10.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,16.0,0.0,0.0,11.0,0.0,0.0,0.0,6.0
4183,13.0,11.0,9.0,0.0,12.0,4.0,0.0,0.0,11.0,0.0,10.0,3.0,2.0,16.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,16.0,0.0,0.0,13.0,0.0,3.0,0.0,11.0
4184,1.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
4185,10.0,14.0,10.0,0.0,12.0,4.0,2.0,3.0,13.0,0.0,0.0,3.0,9.0,13.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,15.0,0.0,0.0,5.0,0.0,4.0,0.0,16.0
4186,16.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,16.0,0.0,16.0,0.0,0.0,16.0,16.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,16.0,0.0,15.0,0.0,0.0,0.0,0.0,6.0,0.0,16.0
4187,6.0,0.0,12.0,0.0,5.0,0.0,16.0,0.0,16.0,0.0,14.0,5.0,0.0,12.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,13.0
4188,1.0,0.0,15.0,2.0,0.0,16.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,2.0,16.0,1.0,0.0,12.0,0.0,0.0,8.0,0.0,16.0,0.0,13.0,0.0,0.0,11.0,0.0,0.0,0.0,7.0
4189,11.0,0.0,13.0,0.0,1.0,16.0,1.0,4.0,14.0,0.0,0.0,10.0,0.0,15.0,16.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,16.0,0.0,0.0,3.0,0.0,10.0,0.0,14.0
4190,0.0,0.0,5.0,0.0,0.0,16.0,0.0,4.0,10.0,0.0,12.0,3.0,0.0,16.0,16.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,11.0,0.0,13.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0
4191,3.0,0.0,10.0,0.0,3.0,5.0,10.0,0.0,16.0,0.0,14.0,7.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
4192,16.0,2.0,0.0,0.0,0.0,4.0,11.0,3.0,11.0,0.0,13.0,0.0,11.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,5.0,0.0,4.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0
4193,16.0,1.0,12.0,0.0,0.0,7.0,4.0,3.0,5.0,0.0,16.0,0.0,2.0,8.0,12.0,0.0,3.0,7.0,0.0,0.0,3.0,0.0,11.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,5.0
4194,16.0,2.0,0.0,3.0,0.0,12.0,16.0,0.0,7.0,0.0,16.0,0.0,15.0,10.0,0.0,2.0,5.0,15.0,0.0,0.0,10.0,0.0,1.0,0.0,13.0,0.0,0.0,7.0,0.0,0.0,0.0,13.0
4195,16.0,9.0,0.0,3.0,0.0,8.0,16.0,0.0,16.0,0.0,14.0,0.0,9.0,1.0,0.0,2.0,4.0,13.0,0.0,0.0,10.0,0.0,4.0,0.0,14.0,0.0,1.0,10.0,0.0,0.0,0.0,13.0
4196,2.0,9.0,15.0,0.0,9.0,8.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,12.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,15.0,0.0,13.0,0.0,0.0,15.0,0.0,0.0,0.0,4.0
4197,2.0,0.0,5.0,0.0,0.0,16.0,0.0,0.0,14.0,0.0,12.0,9.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
4198,0.0,0.0,8.0,0.0,0.0,15.0,1.0,4.0,0.0,0.0,4.0,1.0,0.0,4.0,16.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,16.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
4199,10.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,13.0,0.0,16.0,0.0,0.0,2.0,10.0,3.0,5.0,10.0,0.0,0.0,11.0,0.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
4200,1.0,0.0,5.0,0.0,0.0,11.0,0.0,5.0,16.0,0.0,8.0,3.0,0.0,16.0,16.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,16.0,0.0,12.0,0.0,0.0,0.0,0.0,11.0,0.0,14.0
4201,11.0,8.0,14.0,0.0,5.0,0.0,13.0,1.0,0.0,0.0,7.0,0.0,4.0,8.0,9.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,10.0,0.0,16.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0
4202,11.0,2.0,15.0,0.0,0.0,7.0,2.0,2.0,5.0,0.0,14.0,0.0,0.0,3.0,9.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,16.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,10.0
4203,0.0,0.0,10.0,0.0,0.0,16.0,3.0,7.0,12.0,0.0,14.0,5.0,0.0,16.0,16.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,4.0,0.0,7.0,0.0,7.0
4204,0.0,0.0,13.0,0.0,0.0,10.0,0.0,8.0,0.0,0.0,7.0,4.0,0.0,7.0,14.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,15.0,0.0,14.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0
4205,13.0,7.0,6.0,0.0,8.0,8.0,2.0,6.0,0.0,0.0,0.0,9.0,0.0,13.0,13.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,16.0,0.0,12.0,0.0,0.0,16.0,0.0,3.0,0.0,12.0
4206,11.0,0.0,1.0,0.0,0.0,15.0,3.0,0.0,10.0,0.0,16.0,0.0,0.0,7.0,9.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,16.0,0.0,15.0,0.0,0.0,4.0,0.0,0.0,0.0,10.0
4207,0.0,0.0,1.0,0.0,0.0,10.0,0.0,5.0,2.0,0.0,8.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,14.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
4208,7.0,3.0,13.0,1.0,2.0,4.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,6.0,0.0,1.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0
4209,16.0,4.0,12.0,0.0,8.0,12.0,9.0,8.0,0.0,0.0,0.0,8.0,0.0,8.0,12.0,0.0,0.0,9.0,5.0,0.0,3.0,0.0,14.0,0.0,15.0,0.0,0.0,16.0,0.0,8.0,0.0,7.0
4210,0.0,7.0,16.0,0.0,4.0,16.0,16.0,4.0,0.0,0.0,0.0,4.0,5.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,16.0,0.0,12.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0
4211,11.0,10.0,0.0,0.0,0.0,14.0,14.0,0.0,11.0,0.0,8.0,0.0,15.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,14.0,0.0,12.0,0.0,0.0,8.0,0.0,0.0,0.0,16.0
4212,16.0,2.0,16.0,0.0,4.0,9.0,9.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,9.0
4213,8.0,1.0,16.0,0.0,4.0,16.0,16.0,0.0,12.0,0.0,0.0,1.0,0.0,14.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,13.0,0.0,0.0,10.0,0.0,5.0,0.0,9.0
4214,14.0,0.0,11.0,0.0,0.0,15.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,16.0,0.0,12.0,0.0,0.0,9.0,0.0,0.0,0.0,11.0
4215,9.0,4.0,13.0,0.0,7.0,14.0,0.0,7.0,13.0,0.0,16.0,5.0,0.0,16.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,14.0,0.0,0.0,16.0,0.0,7.0,0.0,16.0
4216,0.0,0.0,4.0,0.0,0.0,12.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
4217,9.0,0.0,16.0,0.0,1.0,10.0,0.0,0.0,9.0,0.0,14.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,9.0,0.0,0.0,13.0,0.0,0.0,0.0,10.0
4218,16.0,2.0,14.0,0.0,4.0,10.0,13.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,7.0,7.0,4.0,0.0,1.0,0.0,13.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,9.0
4219,15.0,3.0,13.0,0.0,8.0,12.0,6.0,8.0,0.0,0.0,0.0,8.0,0.0,12.0,15.0,0.0,1.0,4.0,8.0,0.0,2.0,0.0,16.0,0.0,13.0,0.0,0.0,16.0,0.0,8.0,0.0,10.0
4220,0.0,1.0,14.0,0.0,0.0,16.0,16.0,3.0,11.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,13.0,0.0,0.0,16.0,0.0,0.0,0.0,11.0
4221,7.0,16.0,4.0,0.0,4.0,16.0,15.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,14.0,0.0,6.0,0.0,3.0,16.0,0.0,0.0,0.0,16.0
4222,16.0,8.0,14.0,0.0,8.0,8.0,16.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,8.0,0.0,15.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,6.0
4223,0.0,0.0,14.0,0.0,1.0,13.0,16.0,2.0,16.0,0.0,7.0,2.0,0.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,11.0
4224,15.0,0.0,7.0,1.0,0.0,16.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,10.0,16.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,16.0,0.0,9.0,0.0,0.0,2.0,0.0,5.0,0.0,12.0
4225,12.0,2.0,16.0,0.0,8.0,13.0,1.0,4.0,14.0,0.0,16.0,6.0,0.0,16.0,16.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,16.0,0.0,7.0,0.0,16.0
4226,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
4227,11.0,0.0,7.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,5.0,0.0,3.0,5.0,0.0,0.0,3.0,0.0,14.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0
4228,15.0,11.0,8.0,0.0,12.0,8.0,6.0,0.0,0.0,0.0,7.0,7.0,3.0,0.0,7.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,13.0,0.0,12.0,0.0,0.0,13.0,0.0,0.0,0.0,11.0
4229,10.0,3.0,10.0,0.0,8.0,13.0,5.0,4.0,2.0,0.0,0.0,8.0,0.0,16.0,16.0,0.0,0.0,3.0,6.0,0.0,1.0,0.0,16.0,0.0,14.0,0.0,0.0,16.0,0.0,4.0,0.0,15.0
4230,0.0,1.0,16.0,0.0,1.0,16.0,16.0,6.0,11.0,0.0,10.0,4.0,1.0,7.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,14.0,0.0,0.0,16.0,0.0,3.0,0.0,12.0
4231,10.0,15.0,2.0,0.0,1.0,15.0,15.0,5.0,13.0,0.0,5.0,0.0,4.0,0.0,10.0,0.0,0.0,9.0,0.0,0.0,8.0,0.0,10.0,0.0,9.0,0.0,0.0,14.0,0.0,0.0,0.0,16.0
4232,14.0,8.0,14.0,0.0,9.0,9.0,15.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,13.0,0.0,0.0,16.0,0.0,2.0,0.0,11.0
4233,0.0,0.0,13.0,0.0,1.0,16.0,15.0,1.0,16.0,0.0,8.0,4.0,0.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,13.0,0.0,0.0,4.0,0.0,6.0,0.0,2.0
4234,12.0,0.0,9.0,0.0,0.0,16.0,1.0,4.0,0.0,0.0,6.0,0.0,0.0,5.0,16.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,16.0,0.0,8.0,0.0,0.0,4.0,0.0,1.0,0.0,10.0
4235,11.0,10.0,15.0,0.0,13.0,14.0,2.0,2.0,5.0,0.0,16.0,3.0,1.0,16.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,13.0,0.0,0.0,16.0,0.0,7.0,0.0,16.0
4236,0.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,16.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
4237,3.0,1.0,13.0,0.0,4.0,7.0,0.0,5.0,14.0,0.0,16.0,0.0,0.0,15.0,13.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,14.0,0.0,16.0,0.0,0.0,16.0,0.0,1.0,0.0,15.0
4238,16.0,12.0,9.0,0.0,11.0,8.0,4.0,0.0,0.0,0.0,8.0,8.0,6.0,1.0,6.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,12.0,0.0,14.0,0.0,0.0,12.0,0.0,0.0,0.0,10.0
4239,15.0,0.0,16.0,0.0,1.0,16.0,5.0,8.0,1.0,0.0,0.0,4.0,0.0,16.0,14.0,0.0,2.0,4.0,5.0,0.0,0.0,0.0,16.0,0.0,9.0,0.0,0.0,7.0,0.0,6.0,0.0,14.0
4240,15.0,11.0,11.0,0.0,9.0,4.0,8.0,0.0,1.0,0.0,16.0,8.0,3.0,5.0,12.0,0.0,1.0,5.0,8.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,12.0,0.0,0.0,0.0,6.0
4241,16.0,0.0,12.0,1.0,0.0,12.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,16.0,0.0,12.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0
4242,16.0,0.0,12.0,1.0,0.0,13.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,8.0,16.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,13.0,0.0,12.0,0.0,0.0,12.0,0.0,2.0,0.0,11.0
4243,10.0,5.0,12.0,0.0,8.0,13.0,0.0,5.0,5.0,0.0,11.0,5.0,0.0,16.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,12.0,0.0,0.0,16.0,0.0,7.0,0.0,15.0
4244,15.0,0.0,15.0,0.0,0.0,13.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,16.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0
4245,13.0,0.0,15.0,0.0,3.0,12.0,5.0,5.0,0.0,0.0,0.0,8.0,0.0,9.0,12.0,0.0,4.0,10.0,8.0,0.0,2.0,0.0,16.0,0.0,13.0,0.0,0.0,13.0,0.0,8.0,0.0,4.0
4246,14.0,12.0,11.0,0.0,9.0,9.0,9.0,1.0,3.0,0.0,16.0,7.0,3.0,7.0,15.0,0.0,3.0,9.0,2.0,0.0,5.0,0.0,14.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,0.0,9.0
4247,16.0,3.0,16.0,0.0,5.0,12.0,4.0,3.0,12.0,0.0,16.0,0.0,0.0,4.0,15.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,15.0,0.0,13.0,0.0,0.0,16.0,0.0,0.0,0.0,10.0
4248,12.0,8.0,12.0,1.0,8.0,5.0,13.0,1.0,0.0,0.0,4.0,8.0,1.0,0.0,13.0,0.0,0.0,7.0,1.0,0.0,7.0,0.0,10.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,0.0,13.0
4249,11.0,3.0,13.0,0.0,1.0,5.0,10.0,0.0,10.0,0.0,15.0,0.0,0.0,3.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,14.0,0.0,8.0,0.0,0.0,16.0,0.0,0.0,0.0,8.0
4250,0.0,0.0,11.0,0.0,2.0,16.0,6.0,2.0,9.0,0.0,13.0,5.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0
4251,0.0,0.0,16.0,0.0,3.0,16.0,16.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,6.0
4252,0.0,0.0,4.0,0.0,0.0,14.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,8.0,15.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,13.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0
4253,6.0,0.0,0.0,0.0,0.0,4.0,6.0,7.0,16.0,0.0,8.0,0.0,0.0,2.0,15.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0
4254,16.0,5.0,12.0,0.0,7.0,6.0,16.0,0.0,0.0,0.0,8.0,3.0,1.0,0.0,0.0,1.0,7.0,6.0,0.0,0.0,5.0,0.0,11.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,5.0
4255,8.0,0.0,8.0,0.0,0.0,13.0,8.0,4.0,0.0,0.0,2.0,0.0,0.0,9.0,16.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,10.0,0.0,0.0,5.0,0.0,2.0,0.0,12.0
4256,0.0,1.0,12.0,0.0,0.0,16.0,16.0,4.0,6.0,0.0,6.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,6.0
4257,14.0,6.0,8.0,0.0,8.0,8.0,1.0,8.0,0.0,0.0,2.0,8.0,1.0,14.0,16.0,0.0,1.0,2.0,5.0,0.0,2.0,0.0,16.0,0.0,16.0,0.0,0.0,15.0,0.0,8.0,0.0,12.0
4258,9.0,1.0,12.0,0.0,7.0,13.0,3.0,6.0,3.0,0.0,0.0,8.0,0.0,12.0,16.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,15.0,0.0,12.0,0.0,0.0,15.0,0.0,4.0,0.0,13.0
4259,11.0,16.0,10.0,0.0,3.0,16.0,16.0,0.0,7.0,0.0,4.0,0.0,13.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,5.0,0.0,14.0,0.0,10.0,0.0,6.0,16.0,0.0,0.0,0.0,16.0
