,class_cat,date_cat,plant-stand_cat,precip_cat,temp_cat,hail_cat,crop-hist_cat,area-damaged_cat,severity_cat,seed-tmt_cat,germination_cat,plant-growth_cat,leaves_cat,leafspots-halo_cat,leafspots-marg_cat,leafspot-size_cat,leaf-shread_cat,leaf-malf_cat,leaf-mild_cat,stem_cat,lodging_cat,stem-cankers_cat,canker-lesion_cat,fruiting-bodies_cat,external-decay_cat,mycelium_cat,int-discolor_cat,sclerotia_cat,fruit-pods_cat,fruit-spots_cat,seed_cat,mold-growth_cat,seed-discolor_cat,seed-size_cat,shriveling_cat,roots_cat
279,frog-eye-leaf-spot,october,lt-normal,gt-norm,gt-norm,yes,same-lst-sev-yrs,scattered,minor,none,lt-80,norm,abnorm,no-yellow-halos,w-s-marg,gt-1/8,absent,absent,absent,abnorm,yes,above-sec-nde,dk-brown-blk,absent,firm-and-dry,absent,none,absent,diseased,colored,norm,absent,absent,norm,absent,norm
280,frog-eye-leaf-spot,september,lt-normal,gt-norm,gt-norm,yes,same-lst-sev-yrs,whole-field,minor,fungicide,lt-80,norm,abnorm,no-yellow-halos,w-s-marg,gt-1/8,absent,absent,absent,abnorm,yes,above-sec-nde,dk-brown-blk,absent,firm-and-dry,absent,none,absent,diseased,colored,norm,absent,absent,norm,absent,norm
281,frog-eye-leaf-spot,august,normal,gt-norm,norm,yes,diff-lst-year,low-areas,pot-severe,fungicide,90-100,norm,abnorm,no-yellow-halos,w-s-marg,gt-1/8,absent,absent,absent,norm,yes,absent,dna,absent,absent,absent,none,absent,norm,absent,norm,absent,absent,norm,absent,norm
282,frog-eye-leaf-spot,august,normal,gt-norm,norm,yes,same-lst-two-yrs,whole-field,pot-severe,fungicide,80-89,norm,abnorm,no-yellow-halos,w-s-marg,gt-1/8,absent,absent,absent,abnorm,yes,above-sec-nde,brown,absent,firm-and-dry,absent,none,absent,diseased,colored,norm,absent,absent,norm,absent,norm
283,frog-eye-leaf-spot,august,lt-normal,norm,gt-norm,yes,same-lst-yr,low-areas,minor,other,lt-80,abnorm,abnorm,no-yellow-halos,w-s-marg,gt-1/8,absent,absent,absent,norm,yes,absent,dna,absent,absent,absent,none,absent,norm,absent,norm,absent,absent,norm,absent,norm
284,frog-eye-leaf-spot,august,normal,gt-norm,norm,yes,same-lst-two-yrs,scattered,minor,none,80-89,norm,abnorm,no-yellow-halos,w-s-marg,gt-1/8,absent,absent,absent,norm,yes,absent,dna,absent,absent,absent,none,absent,norm,absent,norm,absent,absent,norm,absent,norm
285,frog-eye-leaf-spot,september,lt-normal,gt-norm,norm,yes,same-lst-yr,upper-areas,pot-severe,none,lt-80,norm,abnorm,no-yellow-halos,w-s-marg,gt-1/8,absent,absent,absent,norm,yes,absent,dna,absent,absent,absent,none,absent,norm,absent,norm,absent,absent,norm,absent,norm
286,frog-eye-leaf-spot,august,normal,gt-norm,gt-norm,yes,same-lst-yr,whole-field,pot-severe,fungicide,90-100,norm,abnorm,no-yellow-halos,w-s-marg,gt-1/8,absent,absent,absent,abnorm,yes,above-sec-nde,dk-brown-blk,absent,firm-and-dry,absent,none,absent,diseased,colored,norm,absent,absent,norm,absent,norm
287,frog-eye-leaf-spot,september,normal,gt-norm,norm,yes,same-lst-yr,upper-areas,minor,none,90-100,norm,abnorm,no-yellow-halos,w-s-marg,gt-1/8,absent,absent,absent,abnorm,yes,above-sec-nde,dk-brown-blk,absent,firm-and-dry,absent,none,absent,diseased,colored,norm,absent,absent,norm,absent,norm
288,frog-eye-leaf-spot,september,normal,gt-norm,gt-norm,yes,same-lst-two-yrs,scattered,minor,none,80-89,norm,abnorm,no-yellow-halos,w-s-marg,gt-1/8,absent,absent,absent,abnorm,yes,above-sec-nde,dk-brown-blk,absent,firm-and-dry,absent,none,absent,diseased,colored,norm,absent,absent,norm,absent,norm
289,frog-eye-leaf-spot,september,lt-normal,gt-norm,norm,yes,same-lst-two-yrs,whole-field,minor,fungicide,lt-80,norm,abnorm,no-yellow-halos,w-s-marg,gt-1/8,absent,absent,absent,abnorm,yes,above-sec-nde,dk-brown-blk,absent,firm-and-dry,absent,none,absent,diseased,colored,norm,absent,absent,norm,absent,norm
290,diaporthe-pod-&-stem-blight,september,normal,gt-norm,gt-norm,,same-lst-sev-yrs,whole-field,,,90-100,norm,norm,,,,,,,abnorm,,absent,dna,present,absent,absent,none,absent,diseased,brown-w/blk-specks,norm,present,present,lt-norm,present,
291,diaporthe-pod-&-stem-blight,october,normal,gt-norm,gt-norm,,same-lst-two-yrs,whole-field,,,80-89,norm,norm,,,,,,,abnorm,,absent,dna,present,absent,absent,none,absent,diseased,brown-w/blk-specks,abnorm,present,present,lt-norm,present,
292,diaporthe-pod-&-stem-blight,september,normal,gt-norm,gt-norm,,same-lst-sev-yrs,whole-field,,,90-100,norm,norm,,,,,,,abnorm,,absent,dna,present,absent,absent,none,absent,diseased,brown-w/blk-specks,abnorm,present,present,lt-norm,present,
293,diaporthe-pod-&-stem-blight,may,lt-normal,norm,gt-norm,,same-lst-sev-yrs,scattered,,,lt-80,norm,norm,,,,,,,abnorm,,absent,dna,present,absent,absent,none,absent,diseased,brown-w/blk-specks,norm,present,present,lt-norm,present,
294,diaporthe-pod-&-stem-blight,september,,gt-norm,gt-norm,,same-lst-two-yrs,whole-field,,,,norm,norm,,,,,,,abnorm,,absent,dna,present,absent,absent,none,absent,diseased,brown-w/blk-specks,abnorm,present,present,lt-norm,present,
295,diaporthe-pod-&-stem-blight,september,normal,gt-norm,gt-norm,,same-lst-two-yrs,whole-field,,,90-100,norm,norm,,,,,,,abnorm,,absent,dna,present,absent,absent,none,absent,diseased,brown-w/blk-specks,abnorm,present,present,lt-norm,present,
296,cyst-nematode,june,,,,,same-lst-two-yrs,low-areas,,,,abnorm,abnorm,,,,,,,norm,,,,,,,,,few-present,,abnorm,absent,,lt-norm,,galls-cysts
297,cyst-nematode,july,,,,,same-lst-sev-yrs,upper-areas,,,,abnorm,abnorm,,,,,,,norm,,,,,,,,,few-present,,abnorm,absent,,lt-norm,,galls-cysts
298,cyst-nematode,august,,,,,same-lst-sev-yrs,upper-areas,,,,abnorm,abnorm,,,,,,,norm,,,,,,,,,few-present,,abnorm,absent,,lt-norm,,galls-cysts
299,cyst-nematode,july,,,,,same-lst-two-yrs,low-areas,,,,abnorm,abnorm,,,,,,,norm,,,,,,,,,few-present,,abnorm,absent,,lt-norm,,galls-cysts
300,cyst-nematode,july,,,,,same-lst-two-yrs,low-areas,,,,abnorm,abnorm,,,,,,,norm,,,,,,,,,few-present,,abnorm,absent,,lt-norm,,galls-cysts
301,cyst-nematode,august,,,,,same-lst-two-yrs,low-areas,,,,abnorm,abnorm,,,,,,,norm,,,,,,,,,few-present,,abnorm,absent,,lt-norm,,galls-cysts
302,2-4-d-injury,,,,,,,,,,,,abnorm,absent,dna,dna,,present,,,,,,,,,,,,,,,,,,
303,herbicide-injury,may,lt-normal,,lt-norm,,same-lst-yr,scattered,,,,abnorm,abnorm,no-yellow-halos,no-w-s-marg,gt-1/8,absent,present,,abnorm,,,,,,,,,dna,,,,,,,rotted
304,herbicide-injury,april,lt-normal,,lt-norm,,diff-lst-year,whole-field,,,,abnorm,abnorm,absent,dna,dna,absent,present,,abnorm,,,,,,,,,dna,,,,,,,rotted
305,herbicide-injury,may,lt-normal,,lt-norm,,diff-lst-year,scattered,,,,abnorm,abnorm,absent,dna,dna,absent,present,,abnorm,,,,,,,,,dna,,,,,,,rotted
306,herbicide-injury,may,lt-normal,,lt-norm,,same-lst-yr,whole-field,,,,abnorm,abnorm,no-yellow-halos,no-w-s-marg,gt-1/8,absent,present,,abnorm,,,,,,,,,dna,,,,,,,rotted
307,diaporthe-stem-canker,october,normal,gt-norm,norm,yes,same-lst-yr,scattered,pot-severe,none,lt-80,abnorm,abnorm,absent,dna,dna,absent,absent,absent,abnorm,yes,above-sec-nde,brown,present,firm-and-dry,absent,none,absent,norm,dna,norm,absent,absent,norm,absent,norm
308,diaporthe-stem-canker,july,normal,gt-norm,norm,yes,same-lst-two-yrs,scattered,severe,fungicide,80-89,abnorm,abnorm,absent,dna,dna,absent,absent,absent,abnorm,yes,above-sec-nde,dna,present,firm-and-dry,absent,none,absent,norm,dna,norm,absent,absent,norm,absent,norm
309,diaporthe-stem-canker,august,normal,gt-norm,norm,yes,same-lst-sev-yrs,scattered,severe,none,lt-80,abnorm,abnorm,absent,dna,dna,absent,absent,absent,abnorm,yes,above-sec-nde,brown,present,firm-and-dry,absent,none,absent,norm,dna,norm,absent,absent,norm,absent,norm
310,diaporthe-stem-canker,september,normal,gt-norm,norm,yes,same-lst-yr,scattered,pot-severe,none,80-89,abnorm,abnorm,absent,dna,dna,absent,absent,absent,abnorm,yes,above-sec-nde,dna,present,firm-and-dry,absent,none,absent,norm,dna,norm,absent,absent,norm,absent,norm
311,diaporthe-stem-canker,july,normal,gt-norm,norm,yes,same-lst-sev-yrs,scattered,pot-severe,none,80-89,abnorm,abnorm,absent,dna,dna,absent,absent,absent,abnorm,yes,above-sec-nde,dna,present,firm-and-dry,absent,none,absent,norm,dna,norm,absent,absent,norm,absent,norm
312,diaporthe-stem-canker,september,normal,gt-norm,norm,yes,same-lst-two-yrs,scattered,pot-severe,fungicide,90-100,abnorm,abnorm,absent,dna,dna,absent,absent,absent,abnorm,yes,above-sec-nde,dna,present,firm-and-dry,absent,none,absent,norm,dna,norm,absent,absent,norm,absent,norm
313,diaporthe-stem-canker,september,normal,gt-norm,norm,yes,same-lst-sev-yrs,low-areas,pot-severe,fungicide,lt-80,abnorm,abnorm,absent,dna,dna,absent,absent,absent,abnorm,no,above-sec-nde,dna,present,firm-and-dry,absent,none,absent,norm,dna,norm,absent,absent,norm,absent,norm
314,diaporthe-stem-canker,july,normal,gt-norm,norm,yes,same-lst-two-yrs,low-areas,pot-severe,none,80-89,abnorm,abnorm,absent,dna,dna,absent,absent,absent,abnorm,no,above-sec-nde,dna,present,firm-and-dry,absent,none,absent,norm,dna,norm,absent,absent,norm,absent,norm
315,diaporthe-stem-canker,august,normal,gt-norm,norm,yes,same-lst-sev-yrs,scattered,pot-severe,fungicide,lt-80,abnorm,abnorm,absent,dna,dna,absent,absent,absent,abnorm,no,above-sec-nde,dna,present,firm-and-dry,absent,none,absent,norm,dna,norm,absent,absent,norm,absent,norm
316,diaporthe-stem-canker,october,normal,gt-norm,norm,yes,same-lst-sev-yrs,scattered,pot-severe,fungicide,80-89,abnorm,abnorm,absent,dna,dna,absent,absent,absent,abnorm,no,above-sec-nde,brown,present,firm-and-dry,absent,none,absent,norm,dna,norm,absent,absent,norm,absent,norm
317,charcoal-rot,august,normal,lt-norm,norm,yes,same-lst-two-yrs,whole-field,pot-severe,fungicide,80-89,abnorm,abnorm,absent,dna,dna,absent,absent,absent,abnorm,yes,absent,tan,absent,absent,absent,black,present,norm,dna,norm,absent,absent,norm,absent,norm
318,charcoal-rot,september,normal,lt-norm,gt-norm,yes,same-lst-sev-yrs,upper-areas,pot-severe,none,lt-80,abnorm,abnorm,absent,dna,dna,absent,absent,absent,abnorm,yes,absent,tan,absent,absent,absent,black,present,norm,dna,norm,absent,absent,norm,absent,norm
319,charcoal-rot,august,normal,lt-norm,gt-norm,yes,same-lst-sev-yrs,whole-field,pot-severe,fungicide,80-89,abnorm,abnorm,absent,dna,dna,absent,absent,absent,abnorm,yes,absent,tan,absent,absent,absent,black,present,norm,dna,norm,absent,absent,norm,absent,norm
320,charcoal-rot,september,normal,lt-norm,gt-norm,yes,diff-lst-year,upper-areas,pot-severe,none,lt-80,abnorm,abnorm,absent,dna,dna,absent,absent,absent,abnorm,yes,absent,tan,absent,absent,absent,black,present,norm,dna,norm,absent,absent,norm,absent,norm
321,charcoal-rot,september,normal,lt-norm,gt-norm,no,same-lst-two-yrs,upper-areas,pot-severe,none,lt-80,abnorm,abnorm,absent,dna,dna,absent,absent,absent,abnorm,no,absent,tan,absent,absent,absent,black,present,norm,dna,norm,absent,absent,norm,absent,norm
322,charcoal-rot,july,normal,lt-norm,gt-norm,no,diff-lst-year,upper-areas,pot-severe,none,80-89,abnorm,abnorm,absent,dna,dna,absent,absent,absent,abnorm,yes,absent,tan,absent,absent,absent,black,present,norm,dna,norm,absent,absent,norm,absent,norm
323,charcoal-rot,august,normal,lt-norm,gt-norm,no,same-lst-yr,whole-field,pot-severe,fungicide,lt-80,abnorm,abnorm,absent,dna,dna,absent,absent,absent,abnorm,yes,absent,tan,absent,absent,absent,black,present,norm,dna,norm,absent,absent,norm,absent,norm
324,charcoal-rot,september,normal,lt-norm,gt-norm,no,same-lst-two-yrs,upper-areas,pot-severe,none,90-100,abnorm,abnorm,absent,dna,dna,absent,absent,absent,abnorm,yes,absent,tan,absent,absent,absent,black,present,norm,dna,norm,absent,absent,norm,absent,norm
325,charcoal-rot,october,normal,lt-norm,gt-norm,no,same-lst-sev-yrs,whole-field,pot-severe,fungicide,80-89,abnorm,abnorm,absent,dna,dna,absent,absent,absent,abnorm,yes,absent,tan,absent,absent,absent,black,present,norm,dna,norm,absent,absent,norm,absent,norm
326,charcoal-rot,october,normal,lt-norm,gt-norm,no,same-lst-sev-yrs,whole-field,pot-severe,fungicide,90-100,abnorm,abnorm,absent,dna,dna,absent,absent,absent,abnorm,yes,absent,tan,absent,absent,absent,black,present,norm,dna,norm,absent,absent,norm,absent,norm
327,rhizoctonia-root-rot,april,lt-normal,gt-norm,lt-norm,yes,diff-lst-year,low-areas,pot-severe,none,80-89,abnorm,norm,absent,dna,dna,absent,absent,absent,abnorm,yes,below-soil,brown,absent,firm-and-dry,absent,none,absent,dna,dna,norm,absent,absent,norm,absent,rotted
328,rhizoctonia-root-rot,april,lt-normal,gt-norm,lt-norm,yes,same-lst-sev-yrs,low-areas,severe,none,lt-80,abnorm,norm,absent,dna,dna,absent,absent,absent,abnorm,yes,below-soil,brown,absent,firm-and-dry,absent,none,absent,dna,dna,norm,absent,absent,norm,absent,norm
329,rhizoctonia-root-rot,april,lt-normal,gt-norm,lt-norm,yes,same-lst-two-yrs,low-areas,pot-severe,fungicide,80-89,abnorm,norm,absent,dna,dna,absent,absent,absent,abnorm,yes,below-soil,brown,absent,firm-and-dry,absent,none,absent,dna,dna,norm,absent,absent,norm,absent,norm
330,rhizoctonia-root-rot,june,lt-normal,gt-norm,lt-norm,yes,diff-lst-year,low-areas,pot-severe,none,80-89,abnorm,norm,absent,dna,dna,absent,absent,absent,abnorm,yes,below-soil,brown,absent,firm-and-dry,absent,none,absent,dna,dna,norm,absent,absent,norm,absent,norm
331,rhizoctonia-root-rot,may,lt-normal,gt-norm,lt-norm,yes,same-lst-two-yrs,low-areas,pot-severe,none,80-89,abnorm,norm,absent,dna,dna,absent,absent,absent,abnorm,yes,below-soil,brown,absent,firm-and-dry,absent,none,absent,dna,dna,norm,absent,absent,norm,absent,norm
332,rhizoctonia-root-rot,june,lt-normal,gt-norm,lt-norm,yes,same-lst-sev-yrs,low-areas,severe,none,80-89,abnorm,norm,absent,dna,dna,absent,absent,absent,abnorm,yes,below-soil,brown,absent,firm-and-dry,absent,none,absent,dna,dna,norm,absent,absent,norm,absent,norm
333,rhizoctonia-root-rot,june,lt-normal,gt-norm,lt-norm,yes,same-lst-two-yrs,low-areas,pot-severe,none,lt-80,abnorm,norm,absent,dna,dna,absent,absent,absent,abnorm,yes,below-soil,brown,absent,firm-and-dry,present,none,absent,dna,dna,norm,absent,absent,norm,absent,norm
334,rhizoctonia-root-rot,august,normal,gt-norm,lt-norm,no,diff-lst-year,low-areas,severe,none,lt-80,abnorm,abnorm,absent,dna,dna,absent,absent,absent,abnorm,no,below-soil,brown,absent,firm-and-dry,present,none,absent,dna,dna,norm,absent,absent,norm,absent,norm
335,rhizoctonia-root-rot,april,lt-normal,gt-norm,lt-norm,yes,same-lst-yr,low-areas,pot-severe,fungicide,80-89,abnorm,norm,absent,dna,dna,absent,absent,absent,abnorm,yes,below-soil,brown,absent,firm-and-dry,present,none,absent,dna,dna,norm,absent,absent,norm,absent,norm
336,rhizoctonia-root-rot,june,lt-normal,gt-norm,lt-norm,yes,same-lst-sev-yrs,low-areas,severe,none,lt-80,abnorm,norm,absent,dna,dna,absent,absent,absent,abnorm,yes,below-soil,brown,absent,firm-and-dry,present,none,absent,dna,dna,norm,absent,absent,norm,absent,norm
337,phytophthora-rot,june,lt-normal,norm,lt-norm,yes,same-lst-sev-yrs,low-areas,severe,none,lt-80,abnorm,abnorm,absent,dna,dna,absent,absent,absent,abnorm,yes,below-soil,dk-brown-blk,absent,absent,absent,none,absent,dna,dna,norm,absent,absent,norm,absent,norm
338,phytophthora-rot,may,lt-normal,gt-norm,lt-norm,yes,same-lst-sev-yrs,low-areas,pot-severe,fungicide,lt-80,abnorm,abnorm,absent,dna,dna,absent,absent,absent,abnorm,yes,above-soil,dk-brown-blk,absent,absent,absent,none,absent,dna,dna,norm,absent,absent,norm,absent,norm
339,phytophthora-rot,june,lt-normal,gt-norm,norm,no,same-lst-sev-yrs,low-areas,severe,fungicide,lt-80,abnorm,abnorm,absent,dna,dna,absent,absent,absent,abnorm,yes,above-soil,dk-brown-blk,absent,firm-and-dry,absent,none,absent,dna,dna,norm,absent,absent,norm,absent,norm
340,phytophthora-rot,may,lt-normal,gt-norm,norm,no,same-lst-two-yrs,whole-field,pot-severe,fungicide,80-89,abnorm,abnorm,absent,dna,dna,absent,absent,absent,abnorm,yes,above-soil,dk-brown-blk,absent,firm-and-dry,absent,none,absent,dna,dna,norm,absent,absent,norm,absent,norm
341,phytophthora-rot,july,lt-normal,norm,norm,,same-lst-two-yrs,low-areas,,,,abnorm,abnorm,absent,dna,dna,absent,absent,absent,abnorm,,above-sec-nde,dk-brown-blk,,absent,absent,none,absent,,,,,,,,rotted
342,phytophthora-rot,july,lt-normal,norm,norm,,same-lst-sev-yrs,low-areas,,,,abnorm,abnorm,absent,dna,dna,absent,absent,absent,abnorm,,above-soil,dk-brown-blk,,absent,absent,none,absent,,,,,,,,rotted
343,phytophthora-rot,april,lt-normal,gt-norm,gt-norm,,same-lst-sev-yrs,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,above-sec-nde,dk-brown-blk,,absent,absent,none,absent,,,,,,,,rotted
344,phytophthora-rot,may,lt-normal,gt-norm,norm,,same-lst-two-yrs,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,below-soil,dk-brown-blk,,absent,absent,none,absent,,,,,,,,rotted
345,phytophthora-rot,may,lt-normal,gt-norm,norm,,diff-lst-year,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,absent,dk-brown-blk,,watery,absent,none,absent,,,,,,,,rotted
346,phytophthora-rot,august,lt-normal,norm,gt-norm,,same-lst-sev-yrs,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,above-sec-nde,dk-brown-blk,,absent,absent,none,absent,,,,,,,,rotted
347,phytophthora-rot,may,lt-normal,gt-norm,gt-norm,,same-lst-two-yrs,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,below-soil,dk-brown-blk,,watery,absent,none,absent,,,,,,,,rotted
348,phytophthora-rot,june,lt-normal,gt-norm,norm,,same-lst-sev-yrs,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,below-soil,dk-brown-blk,,absent,absent,none,absent,,,,,,,,rotted
349,phytophthora-rot,july,lt-normal,gt-norm,gt-norm,,same-lst-two-yrs,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,above-sec-nde,dk-brown-blk,,absent,absent,none,absent,,,,,,,,rotted
350,phytophthora-rot,august,lt-normal,norm,norm,,same-lst-sev-yrs,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,above-sec-nde,dk-brown-blk,,absent,absent,none,absent,,,,,,,,rotted
351,phytophthora-rot,may,lt-normal,gt-norm,norm,,same-lst-two-yrs,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,below-soil,dk-brown-blk,,watery,absent,none,absent,,,,,,,,rotted
352,phytophthora-rot,may,lt-normal,gt-norm,norm,,same-lst-sev-yrs,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,above-sec-nde,dk-brown-blk,,watery,absent,none,absent,,,,,,,,rotted
353,phytophthora-rot,may,lt-normal,gt-norm,gt-norm,,same-lst-yr,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,above-sec-nde,dk-brown-blk,,watery,absent,none,absent,,,,,,,,rotted
354,phytophthora-rot,june,lt-normal,norm,gt-norm,,same-lst-two-yrs,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,below-soil,dk-brown-blk,,watery,absent,none,absent,,,,,,,,rotted
355,phytophthora-rot,july,lt-normal,norm,norm,,same-lst-sev-yrs,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,above-soil,dk-brown-blk,,absent,absent,none,absent,,,,,,,,rotted
356,phytophthora-rot,july,lt-normal,norm,norm,,same-lst-yr,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,above-sec-nde,dk-brown-blk,,absent,absent,none,absent,,,,,,,,rotted
357,phytophthora-rot,may,lt-normal,gt-norm,gt-norm,,same-lst-yr,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,absent,dk-brown-blk,,watery,absent,none,absent,,,,,,,,rotted
358,phytophthora-rot,june,lt-normal,gt-norm,gt-norm,,same-lst-two-yrs,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,above-soil,dk-brown-blk,,absent,absent,none,absent,,,,,,,,rotted
359,phytophthora-rot,july,lt-normal,norm,norm,,same-lst-sev-yrs,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,above-sec-nde,dk-brown-blk,,absent,absent,none,absent,,,,,,,,rotted
360,phytophthora-rot,august,lt-normal,norm,norm,,same-lst-two-yrs,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,above-sec-nde,dk-brown-blk,,absent,absent,none,absent,,,,,,,,rotted
361,phytophthora-rot,may,lt-normal,gt-norm,gt-norm,,same-lst-sev-yrs,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,absent,dk-brown-blk,,watery,absent,none,absent,,,,,,,,rotted
362,phytophthora-rot,june,lt-normal,gt-norm,gt-norm,,same-lst-two-yrs,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,above-soil,dk-brown-blk,,absent,absent,none,absent,,,,,,,,rotted
363,phytophthora-rot,july,lt-normal,norm,norm,,same-lst-sev-yrs,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,above-sec-nde,dk-brown-blk,,absent,absent,none,absent,,,,,,,,rotted
364,phytophthora-rot,august,lt-normal,norm,norm,,same-lst-two-yrs,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,above-sec-nde,dk-brown-blk,,absent,absent,none,absent,,,,,,,,rotted
365,phytophthora-rot,may,lt-normal,gt-norm,gt-norm,,same-lst-sev-yrs,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,absent,dk-brown-blk,,watery,absent,none,absent,,,,,,,,rotted
366,phytophthora-rot,june,lt-normal,gt-norm,gt-norm,,same-lst-two-yrs,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,above-soil,dk-brown-blk,,absent,absent,none,absent,,,,,,,,rotted
367,phytophthora-rot,july,lt-normal,norm,norm,,same-lst-sev-yrs,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,above-sec-nde,dk-brown-blk,,absent,absent,none,absent,,,,,,,,rotted
368,phytophthora-rot,may,lt-normal,gt-norm,gt-norm,,same-lst-two-yrs,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,absent,dk-brown-blk,,watery,absent,none,absent,,,,,,,,rotted
369,phytophthora-rot,june,lt-normal,gt-norm,norm,,same-lst-sev-yrs,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,above-soil,dk-brown-blk,,absent,absent,none,absent,,,,,,,,rotted
370,phytophthora-rot,july,lt-normal,gt-norm,norm,,same-lst-yr,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,above-sec-nde,dk-brown-blk,,absent,absent,none,absent,,,,,,,,rotted
371,phytophthora-rot,may,lt-normal,gt-norm,gt-norm,,same-lst-two-yrs,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,absent,dk-brown-blk,,watery,absent,none,absent,,,,,,,,rotted
372,phytophthora-rot,june,lt-normal,gt-norm,gt-norm,,same-lst-sev-yrs,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,above-soil,dk-brown-blk,,absent,absent,none,absent,,,,,,,,rotted
373,phytophthora-rot,july,lt-normal,norm,norm,,same-lst-two-yrs,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,above-sec-nde,dk-brown-blk,,absent,absent,none,absent,,,,,,,,rotted
374,phytophthora-rot,august,lt-normal,norm,norm,,same-lst-sev-yrs,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,above-sec-nde,dk-brown-blk,,absent,absent,none,absent,,,,,,,,rotted
375,phytophthora-rot,may,lt-normal,gt-norm,norm,,same-lst-two-yrs,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,above-soil,dk-brown-blk,,watery,absent,none,absent,,,,,,,,rotted
376,phytophthora-rot,june,lt-normal,gt-norm,norm,,same-lst-sev-yrs,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,above-sec-nde,dk-brown-blk,,absent,absent,none,absent,,,,,,,,rotted
377,phytophthora-rot,july,lt-normal,norm,norm,,same-lst-yr,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,above-sec-nde,dk-brown-blk,,absent,absent,none,absent,,,,,,,,rotted
378,phytophthora-rot,august,lt-normal,norm,norm,,same-lst-yr,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,above-sec-nde,dk-brown-blk,,absent,absent,none,absent,,,,,,,,rotted
379,phytophthora-rot,may,lt-normal,gt-norm,gt-norm,,same-lst-two-yrs,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,above-soil,dk-brown-blk,,watery,absent,none,absent,,,,,,,,rotted
380,phytophthora-rot,june,lt-normal,gt-norm,gt-norm,,same-lst-sev-yrs,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,above-sec-nde,dk-brown-blk,,absent,absent,none,absent,,,,,,,,rotted
381,phytophthora-rot,july,lt-normal,norm,norm,,same-lst-two-yrs,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,above-sec-nde,dk-brown-blk,,absent,absent,none,absent,,,,,,,,rotted
382,phytophthora-rot,june,lt-normal,norm,norm,,same-lst-sev-yrs,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,above-sec-nde,dk-brown-blk,,absent,absent,none,absent,,,,,,,,rotted
383,phytophthora-rot,july,lt-normal,norm,norm,,same-lst-two-yrs,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,above-sec-nde,dk-brown-blk,,absent,absent,none,absent,,,,,,,,rotted
384,phytophthora-rot,july,lt-normal,norm,norm,,same-lst-sev-yrs,low-areas,,,,abnorm,abnorm,,,,,,,abnorm,,above-sec-nde,dk-brown-blk,,absent,absent,none,absent,,,,,,,,rotted
385,brown-stem-rot,july,normal,lt-norm,lt-norm,no,same-lst-yr,scattered,severe,none,90-100,abnorm,abnorm,no-yellow-halos,w-s-marg,gt-1/8,absent,absent,absent,abnorm,no,absent,tan,absent,absent,absent,brown,absent,norm,dna,norm,absent,absent,norm,absent,norm
386,brown-stem-rot,august,normal,norm,lt-norm,no,same-lst-two-yrs,upper-areas,pot-severe,fungicide,80-89,abnorm,norm,absent,dna,dna,absent,absent,absent,abnorm,no,absent,tan,absent,absent,absent,brown,absent,norm,dna,norm,absent,absent,norm,absent,norm
