,climbRate_num,Altitude_num,RollRate_num,curRoll_num,diffClb_num,diffDiffClb_num,Se_num
7020,6.2,10.0,0.0091,-0.013,-0.4,-0.01,0.001
7021,-0.9,10.0,0.0104,0.003,-0.5,0.0,-0.004
7022,-5.5,10.0,0.0081,0.016,-0.1,-0.01,-0.002
7023,3.2,-20.0,-0.0056,-0.014,0.2,0.0,-0.001
7024,9.2,0.0,0.0089,-0.01,0.0,0.02,0.001
7025,7.8,20.0,0.0119,0.016,-0.2,0.0,0.001
7026,-4.2,30.0,-0.0031,0.024,-0.2,-0.01,-0.001
7027,-5.1,20.0,0.0005,0.021,0.0,0.0,0.001
7028,-5.6,0.0,-0.0023,0.023,0.0,0.0,0.001
7029,-5.5,-10.0,-0.0051,0.017,0.0,0.0,-0.002
7030,-3.2,-20.0,-0.0079,0.005,0.2,0.0,-0.001
7031,5.0,-20.0,-0.0048,-0.011,0.4,0.0,0.004
7032,8.1,0.0,0.0005,-0.016,0.0,0.01,0.001
7033,5.2,10.0,0.0077,-0.007,-0.2,-0.01,-0.002
7034,-2.5,0.0,-0.0076,0.004,0.1,0.0,0.001
7035,-3.0,0.0,-0.0006,0.001,-0.1,0.0,-0.001
7036,3.9,0.0,0.0004,0.005,0.0,0.0,0.001
7037,-4.0,0.0,-0.0008,-0.002,-0.1,0.0,-0.001
7038,4.4,10.0,-0.0008,0.005,0.0,0.0,0.001
7039,-4.1,20.0,-0.0002,-0.006,-0.1,0.0,-0.001
7040,4.4,10.0,0.0019,0.002,0.1,0.0,0.001
7041,0.3,30.0,0.0056,0.013,0.1,0.0,0.002
7042,-6.1,10.0,-0.0062,0.015,-0.1,0.0,-0.001
7043,-7.0,0.0,-0.0088,0.004,0.0,0.0,-0.001
7044,-6.2,-10.0,-0.0058,-0.016,0.1,0.0,-0.001
7045,-3.0,-20.0,0.0051,-0.017,0.1,0.0,-0.001
7046,2.1,-20.0,0.007,0.011,0.1,0.0,0.002
7047,-2.2,-20.0,-0.0078,0.013,-0.2,0.0,-0.002
7048,-2.8,-30.0,-0.0094,-0.005,0.1,0.0,0.001
7049,3.1,-30.0,0.009,-0.007,0.2,0.0,0.001
7050,4.1,-20.0,0.0093,0.011,0.0,0.01,0.002
7051,-2.7,-10.0,-0.0076,0.016,-0.2,0.0,-0.003
7052,-3.5,-20.0,0.0049,0.032,-0.1,0.0,-0.001
7053,-5.7,-30.0,-0.0004,0.038,-0.1,0.0,-0.003
7054,5.2,-40.0,0.0012,0.014,0.1,0.0,0.002
7055,-5.9,0.0,0.0043,-0.021,-0.1,0.0,-0.001
7056,-8.3,-30.0,0.0086,0.006,-0.1,0.0,-0.002
7057,-3.3,-70.0,-0.0029,0.033,0.1,0.0,-0.001
7058,-0.8,-70.0,-0.0059,0.024,0.1,-0.01,0.001
7059,6.5,-50.0,0.0014,-0.011,0.2,-0.01,0.001
7060,-0.5,-10.0,0.0019,0.009,-0.2,0.0,-0.001
7061,-4.4,-20.0,0.0011,0.012,-0.2,0.0,-0.001
7062,-2.1,-10.0,-0.0008,0.011,-0.1,0.0,-0.001
7063,6.5,-10.0,-0.0001,-0.001,0.2,0.0,0.004
7064,-5.7,10.0,-0.0006,0.013,-0.2,0.0,-0.002
7065,-4.4,-10.0,-0.0038,0.003,0.1,0.0,-0.001
7066,5.7,0.0,0.0023,-0.003,0.1,0.0,0.003
7067,1.8,10.0,-0.0027,-0.024,0.1,0.0,0.002
7068,-4.6,10.0,0.0026,0.005,-0.1,0.0,-0.001
7069,-5.4,-30.0,-0.0017,0.006,0.0,0.0,-0.002
7070,5.9,-20.0,0.0006,-0.005,0.1,0.0,0.001
7071,-3.3,0.0,0.0012,0.01,-0.1,0.0,0.001
7072,-4.7,-10.0,0.0,0.011,-0.1,0.0,-0.001
7073,7.9,0.0,0.0035,-0.006,0.1,0.0,0.001
7074,3.8,40.0,0.002,0.01,-0.1,0.0,0.001
7075,-3.8,40.0,-0.004,0.006,-0.2,0.0,-0.002
7076,-4.8,30.0,-0.0038,-0.001,0.0,-0.01,-0.001
7077,3.0,0.0,-0.0031,0.012,0.1,0.0,0.001
7078,2.9,10.0,-0.0041,0.007,0.0,0.01,-0.001
7079,4.0,20.0,-0.0033,-0.001,0.1,0.0,0.001
7080,4.3,30.0,0.0005,-0.007,0.0,0.0,0.001
7081,-4.7,40.0,0.0039,0.016,-0.1,0.0,-0.001
7082,-7.3,0.0,-0.0021,0.022,0.0,0.0,-0.001
7083,6.2,-20.0,0.0064,-0.004,0.1,0.0,0.002
7084,-3.0,-10.0,-0.007,0.009,-0.1,0.0,-0.001
7085,-3.4,-10.0,-0.0097,-0.002,0.0,-0.01,-0.001
7086,4.5,-10.0,0.0054,-0.027,0.1,0.0,0.001
7087,4.6,10.0,0.0066,-0.004,0.0,0.0,0.001
7088,0.7,20.0,-0.006,0.0,-0.1,0.01,-0.001
7089,0.4,30.0,0.0062,-0.005,0.0,0.0,0.001
7090,-5.8,10.0,-0.0022,0.02,-0.1,0.0,-0.002
7091,-2.0,-10.0,-0.0059,0.004,0.1,0.0,-0.001
7092,5.0,0.0,-0.0014,-0.011,0.2,0.0,0.002
7093,6.5,10.0,0.0035,-0.009,0.0,0.0,0.003
7094,-3.4,20.0,0.0072,0.012,-0.3,0.0,-0.001
7095,-10.0,0.0,0.0045,0.029,-0.1,-0.01,-0.002
7096,-5.1,-60.0,-0.001,0.045,0.1,0.0,-0.001
7097,7.5,-60.0,-0.0018,0.028,0.2,0.0,0.001
7098,10.6,-30.0,-0.0033,0.018,0.1,0.0,0.002
7099,-3.7,20.0,0.0026,0.005,-0.1,0.0,-0.002
7100,2.9,10.0,-0.0045,0.0,0.1,0.0,0.002
7101,-3.7,10.0,-0.001,-0.018,-0.1,0.0,-0.002
7102,1.7,0.0,0.0056,0.011,0.1,-0.01,0.001
7103,-1.8,-50.0,0.005,-0.013,-0.1,0.0,-0.004
7104,2.1,-40.0,0.0086,0.028,0.0,0.0,0.002
7105,-4.5,-50.0,-0.0038,0.047,-0.2,0.0,-0.001
7106,-2.0,-80.0,-0.0053,0.007,-0.1,0.0,-0.001
7107,-2.8,-80.0,-0.0056,-0.001,0.0,0.01,-0.002
7108,6.9,-70.0,0.0012,-0.012,0.3,0.0,0.004
7109,-2.0,-40.0,-0.0004,0.002,-0.2,0.0,-0.004
7110,5.3,-40.0,-0.0005,-0.009,0.1,0.0,0.002
7111,-2.7,-20.0,0.0029,0.002,-0.2,0.01,-0.001
7112,-3.1,-40.0,0.0022,0.013,0.0,0.0,0.002
7113,-5.5,-50.0,-0.0021,0.013,-0.1,0.0,-0.004
7114,6.8,-60.0,0.0004,-0.001,0.4,0.0,0.002
7115,10.7,-40.0,0.0035,0.003,0.2,0.01,0.001
7116,12.2,0.0,0.0055,0.019,0.0,0.0,0.005
7117,-3.8,20.0,-0.0032,0.027,-0.5,0.0,-0.004
7118,-8.9,0.0,-0.0038,0.018,-0.1,0.01,-0.001
7119,-9.5,-10.0,-0.0027,0.013,0.0,-0.01,-0.002
7120,6.2,-30.0,0.0011,0.012,0.4,0.0,0.003
7121,8.9,0.0,-0.0003,0.014,-0.1,0.01,0.002
7122,-0.3,20.0,-0.0038,0.006,-0.3,0.0,-0.001
7123,-3.6,10.0,-0.004,-0.001,-0.1,-0.01,-0.001
7124,-5.8,0.0,-0.0009,-0.01,0.0,0.0,-0.001
7125,-1.5,-50.0,-0.0036,-0.015,0.0,0.0,-0.001
7126,5.5,-50.0,0.0026,-0.02,0.3,0.0,0.002
7127,4.0,-20.0,0.0073,0.015,-0.1,-0.01,0.001
7128,-1.5,-10.0,-0.0019,0.024,-0.2,0.0,-0.001
7129,-6.7,-30.0,-0.0062,0.007,-0.1,0.0,-0.001
7130,5.0,-40.0,0.0062,0.028,0.1,0.0,0.002
7131,7.3,-20.0,-0.0074,0.027,-0.1,0.02,0.002
7132,3.3,-10.0,-0.0114,0.014,-0.5,0.02,-0.002
7133,-1.8,-10.0,-0.0118,-0.008,-0.2,0.0,-0.001
7134,-4.2,-10.0,-0.0088,-0.027,-0.1,-0.01,-0.001
7135,2.2,-30.0,0.0087,-0.022,0.1,0.0,0.001
7136,2.7,-20.0,0.0083,-0.005,0.0,0.0,0.002
7137,-1.7,-20.0,-0.0027,0.008,-0.1,0.0,-0.002
7138,5.8,0.0,0.0052,-0.01,0.1,0.0,0.002
7139,-5.3,10.0,-0.0058,0.008,-0.2,0.0,-0.002
7140,-6.6,0.0,-0.0057,-0.002,0.0,-0.01,-0.001
7141,2.3,-20.0,0.0044,-0.006,0.1,0.0,0.002
7142,-0.6,-20.0,-0.0053,-0.008,-0.1,0.0,-0.003
7143,6.3,-10.0,-0.0009,-0.027,0.2,0.0,-0.001
7144,-1.7,40.0,0.0063,-0.003,-0.3,0.0,-0.002
7145,-5.4,30.0,0.0073,0.011,-0.1,-0.01,0.001
7146,-7.2,20.0,0.0065,0.019,-0.2,0.01,-0.001
7147,-9.2,0.0,0.0016,0.029,-0.1,0.0,-0.002
7148,-8.4,-10.0,-0.0006,0.029,0.2,-0.01,0.001
7149,-4.9,-50.0,-0.0068,-0.003,0.1,0.0,-0.001
7150,2.5,-60.0,-0.0001,-0.017,0.2,0.0,0.002
7151,-1.2,-20.0,-0.0063,0.007,0.0,0.0,-0.002
7152,6.6,-10.0,0.0017,-0.006,0.2,0.0,0.003
7153,-2.1,-20.0,0.0027,-0.02,-0.1,0.0,-0.005
7154,-1.8,-20.0,0.0117,-0.007,0.2,-0.02,0.003
7155,-4.1,-30.0,0.0062,0.033,-0.2,-0.01,-0.004
7156,-1.0,-50.0,-0.0131,0.009,0.2,0.0,-0.001
7157,2.8,-50.0,-0.011,-0.015,0.3,0.0,0.001
7158,5.6,-40.0,-0.0067,-0.027,0.1,0.0,0.001
7159,6.9,-20.0,0.0088,-0.023,0.0,0.0,0.001
7160,4.6,0.0,0.0078,-0.003,-0.1,0.0,0.001
7161,-1.9,0.0,0.0051,0.013,-0.2,-0.01,-0.003
7162,-3.9,-10.0,0.001,0.019,0.0,-0.02,-0.002
7163,1.2,-20.0,-0.0059,-0.004,0.0,0.0,0.001
7164,-2.6,-20.0,0.0021,-0.009,-0.1,0.0,-0.002
7165,3.0,-20.0,-0.002,-0.011,0.1,0.0,0.002
7166,-2.2,-10.0,-0.0012,-0.003,-0.1,0.0,-0.004
7167,0.6,-20.0,-0.002,-0.01,0.2,0.0,0.001
7168,3.1,-10.0,0.0008,-0.012,0.1,0.0,0.002
7169,-2.6,-10.0,0.0025,0.003,-0.2,0.0,-0.003
7170,-3.9,-20.0,0.0002,0.006,0.0,0.0,-0.003
7171,4.8,-20.0,-0.0015,0.003,0.3,0.0,0.003
7172,2.1,10.0,-0.004,-0.012,-0.1,0.0,-0.002
7173,-3.8,10.0,0.0019,-0.031,-0.1,0.0,-0.002
7174,-2.5,-10.0,0.0079,-0.004,0.0,0.0,0.002
7175,-4.5,-20.0,0.0038,0.009,-0.1,0.0,-0.004
7176,-4.2,-20.0,0.0007,0.012,0.2,-0.01,-0.001
7177,0.3,-30.0,-0.0062,0.006,0.2,0.0,0.001
7178,5.9,-20.0,-0.0059,-0.016,0.2,0.0,0.003
7179,0.2,10.0,0.0062,-0.012,-0.2,0.0,-0.003
7180,-0.9,10.0,0.0,0.002,-0.1,-0.01,0.001
7181,-3.9,10.0,-0.0011,0.001,-0.2,0.01,-0.002
7182,-4.8,-10.0,-0.0004,-0.002,0.0,0.0,-0.001
7183,5.3,0.0,-0.0011,-0.014,0.1,0.0,0.001
7184,4.8,20.0,0.0023,-0.013,0.0,0.0,0.002
7185,-4.2,30.0,0.0029,0.003,-0.3,0.0,-0.004
7186,-4.1,0.0,-0.0043,-0.014,0.0,0.0,-0.002
7187,0.0,-10.0,0.003,-0.017,0.2,0.0,0.001
7188,2.9,-10.0,0.0034,-0.008,0.1,0.0,0.001
7189,-5.4,10.0,-0.0017,0.013,-0.2,0.0,-0.003
7190,-4.8,0.0,-0.0046,0.006,0.1,0.0,-0.002
7191,0.8,0.0,-0.0008,-0.003,0.3,0.0,0.004
7192,-2.5,0.0,-0.0031,-0.011,-0.1,0.0,-0.002
7193,-0.2,-10.0,0.0054,-0.005,0.0,0.0,0.001
7194,3.3,-10.0,-0.0066,0.005,0.1,0.0,0.002
7195,4.0,0.0,-0.007,-0.005,0.0,0.02,0.001
7196,3.7,0.0,-0.004,-0.013,-0.1,0.01,0.001
7197,-1.2,10.0,0.0033,-0.014,-0.2,0.0,-0.001
7198,-5.8,0.0,0.0033,0.004,-0.1,0.0,-0.001
7199,-6.5,-20.0,-0.0023,0.004,0.0,0.0,-0.002
7200,4.3,-20.0,-0.0029,0.002,0.0,0.0,0.001
7201,0.1,0.0,0.004,-0.018,0.1,0.0,0.002
7202,-2.0,0.0,0.0048,0.017,-0.1,-0.01,-0.001
7203,0.3,-20.0,-0.0077,0.003,0.1,0.0,0.001
7204,4.2,-10.0,-0.0017,-0.03,0.1,0.0,0.002
7205,3.2,10.0,0.0061,-0.024,-0.1,0.0,0.001
7206,-3.4,0.0,-0.0047,-0.013,-0.1,0.0,-0.001
7207,-3.5,-10.0,0.0024,-0.018,0.0,0.0,-0.002
7208,-0.3,-10.0,0.0075,-0.005,0.2,0.0,0.001
7209,3.2,-10.0,0.0054,0.013,0.1,0.0,0.002
7210,-0.9,0.0,-0.0053,0.005,-0.1,0.0,-0.001
7211,4.9,0.0,-0.0038,0.006,0.1,0.0,0.001
7212,7.2,20.0,-0.0005,-0.004,0.1,0.0,0.001
7213,-3.5,50.0,-0.0035,-0.009,-0.3,0.0,-0.005
7214,2.4,40.0,0.0079,-0.009,0.1,0.0,0.002
7215,-8.9,20.0,-0.0027,0.021,-0.2,0.0,-0.003
7216,-7.9,-10.0,-0.0063,0.005,0.1,0.0,-0.002
7217,0.8,-20.0,0.0035,-0.004,0.3,0.0,0.001
7218,4.9,-10.0,0.0052,0.012,0.0,0.0,0.002
7219,-2.4,0.0,-0.0062,0.006,-0.1,0.0,0.001
7220,-6.4,-10.0,-0.0031,-0.01,-0.1,0.0,-0.002
7221,-4.5,-30.0,0.0066,-0.006,0.1,0.0,-0.001
7222,2.4,-40.0,-0.0044,0.009,0.1,0.0,0.001
7223,-3.4,-10.0,0.0002,-0.002,-0.2,0.0,-0.003
7224,4.4,-20.0,0.0042,0.017,0.2,0.0,0.003
7225,-2.6,-10.0,0.0011,0.007,-0.1,0.0,-0.001
7226,-1.8,-20.0,0.0043,0.014,0.1,0.0,0.001
7227,-3.2,-20.0,-0.0081,0.011,-0.1,0.0,-0.001
7228,-3.1,-30.0,-0.013,-0.006,0.1,0.0,0.001
7229,2.2,-30.0,0.0048,-0.023,0.1,0.0,0.002
7230,1.1,-20.0,0.0121,0.0,-0.1,-0.01,0.001
7231,-3.0,-30.0,-0.0113,0.013,0.1,0.0,-0.002
7232,5.8,-30.0,-0.0024,-0.04,0.2,0.0,0.002
7233,7.8,0.0,0.0138,-0.012,0.0,0.0,0.001
7234,6.3,10.0,0.0138,0.008,-0.2,0.0,0.001
7235,-1.6,20.0,-0.0117,0.012,-0.2,0.0,-0.001
7236,-4.3,10.0,-0.0127,-0.02,0.0,0.0,-0.001
7237,-3.4,0.0,0.0125,-0.022,-0.1,0.02,0.001
7238,-9.3,-20.0,0.0079,0.018,-0.3,0.0,-0.002
7239,-11.3,-60.0,0.0021,0.027,0.0,0.0,0.001
7240,-11.3,-70.0,-0.0013,0.028,-0.1,-0.01,-0.003
7241,0.5,-100.0,-0.0072,0.004,0.4,0.0,0.001
7242,6.7,-90.0,0.0014,-0.003,0.1,0.01,0.001
7243,7.3,-70.0,0.0008,0.0,0.0,0.01,-0.001
7244,6.7,-60.0,0.0036,0.005,0.0,0.0,0.001
7245,-3.6,-40.0,-0.0046,0.016,-0.2,0.0,-0.005
7246,1.5,-50.0,-0.004,-0.013,0.2,0.0,0.001
7247,4.3,-50.0,0.005,-0.013,0.2,0.0,0.001
7248,6.2,-40.0,0.0097,0.002,0.0,0.0,0.002
7249,-0.6,-20.0,-0.0073,0.02,-0.2,0.0,-0.002
7250,-1.1,-20.0,-0.0137,-0.007,0.1,0.01,-0.001
7251,4.5,-20.0,0.0046,-0.035,0.1,0.0,0.001
7252,4.8,0.0,0.0095,-0.017,-0.1,0.0,0.002
7253,-1.1,0.0,-0.0024,-0.008,-0.3,0.0,-0.002
7254,0.4,-10.0,0.0058,-0.023,0.1,0.0,0.001
7255,2.9,-10.0,0.0074,-0.016,0.0,0.0,0.001
7256,1.0,0.0,-0.0056,-0.007,-0.1,0.0,-0.001
7257,-5.7,-10.0,0.0032,-0.016,-0.2,0.0,-0.002
7258,-4.1,-30.0,0.0054,-0.004,0.1,0.0,0.001
7259,1.8,-40.0,0.0021,0.01,0.2,0.0,0.002
7260,5.8,-20.0,-0.0086,0.004,0.1,0.0,-0.001
7261,10.3,10.0,0.0014,-0.015,0.1,0.0,0.003
7262,-3.4,30.0,0.0038,0.019,-0.4,0.0,-0.003
7263,-6.3,10.0,0.0001,0.024,0.0,0.0,-0.001
7264,-6.5,-10.0,-0.0009,0.022,0.0,0.0,-0.001
7265,7.4,0.0,0.0012,-0.004,0.1,0.0,0.003
7266,-2.5,20.0,0.0031,0.014,-0.2,0.0,-0.002
7267,-4.9,10.0,-0.0008,0.018,0.0,0.0,0.001
7268,-7.3,-20.0,0.0059,0.025,-0.1,0.0,-0.002
7269,-6.6,-40.0,-0.0005,0.036,0.0,0.0,-0.001
7270,-5.1,-50.0,-0.0055,0.031,0.1,-0.01,-0.001
7271,2.7,-60.0,-0.0055,0.003,0.2,0.0,0.002
7272,5.1,-50.0,-0.0006,-0.004,0.1,-0.01,0.001
7273,0.8,-20.0,0.0048,-0.006,0.1,-0.01,0.002
7274,-1.5,-20.0,0.0015,0.003,-0.1,0.0,-0.002
7275,4.4,-20.0,0.0014,-0.014,0.3,-0.01,0.001
7276,7.6,-10.0,0.0065,-0.007,0.2,0.01,0.002
7277,6.5,10.0,0.0039,0.014,-0.1,0.01,0.001
7278,-3.3,20.0,-0.0091,0.005,-0.3,0.0,-0.003
7279,3.3,10.0,0.0014,-0.03,0.3,0.0,0.004
7280,-1.3,20.0,0.003,-0.003,-0.3,0.0,-0.002
7281,-4.8,10.0,0.0026,0.023,-0.2,0.01,-0.002
7282,-4.9,-20.0,-0.0097,0.003,0.0,0.0,-0.001
7283,2.3,-30.0,0.002,-0.028,0.2,0.0,0.003
7284,2.3,-30.0,0.0068,-0.021,-0.2,0.02,0.001
7285,-3.3,-30.0,0.0007,-0.009,-0.3,0.0,-0.001
7286,-7.5,-40.0,0.0016,-0.008,-0.2,0.01,0.001
7287,-7.5,-60.0,-0.0005,-0.006,0.1,-0.02,-0.002
7288,8.8,-60.0,0.007,-0.004,0.5,0.0,0.002
7289,3.1,-10.0,-0.01,0.002,-0.3,0.0,-0.002
7290,-1.7,-10.0,-0.0032,-0.021,-0.1,0.0,-0.002
7291,8.3,-10.0,-0.0035,-0.015,0.1,0.0,-0.001
7292,4.4,20.0,0.0092,-0.003,0.1,0.0,0.001
7293,-2.6,40.0,-0.0039,0.02,-0.2,0.0,-0.002
7294,-8.2,20.0,-0.0045,-0.003,-0.1,0.0,-0.005
7295,-7.8,0.0,-0.0026,-0.011,0.2,-0.01,-0.001
7296,0.8,-20.0,0.0052,-0.005,0.2,0.0,0.001
7297,5.0,0.0,-0.0048,-0.004,0.1,0.0,-0.001
7298,-0.5,30.0,0.005,-0.024,-0.1,0.0,0.001
7299,-3.9,20.0,0.0001,-0.016,-0.1,0.0,-0.001
7300,-5.3,10.0,-0.0037,-0.019,0.0,0.0,-0.002
7301,-4.8,0.0,-0.0047,-0.029,0.1,-0.01,-0.002
7302,0.8,-10.0,0.0073,-0.023,0.0,0.0,0.002
7303,-2.3,-10.0,0.0039,-0.002,-0.1,0.0,-0.001
7304,-6.1,-30.0,-0.0029,-0.001,-0.1,0.0,-0.004
7305,4.5,-40.0,0.0074,-0.002,0.2,0.0,0.002
7306,6.0,-20.0,0.0005,0.012,0.0,0.0,0.004
7307,3.0,-10.0,-0.0051,0.008,-0.4,0.01,-0.003
7308,4.3,0.0,0.0007,-0.011,0.2,0.0,0.003
7309,0.9,20.0,0.0066,0.038,-0.1,0.0,-0.001
7310,-1.8,10.0,-0.0045,0.029,0.0,-0.01,-0.003
7311,2.8,10.0,-0.0033,0.018,0.2,0.0,0.004
7312,-2.3,30.0,-0.0013,0.011,-0.2,0.0,-0.002
7313,-3.3,20.0,-0.0013,0.008,0.0,-0.02,-0.003
7314,1.7,20.0,0.0062,0.014,0.1,0.0,0.001
7315,-1.7,20.0,-0.0099,0.006,-0.1,0.0,-0.002
7316,3.5,20.0,0.0004,-0.032,0.2,0.0,0.005
7317,-6.2,20.0,0.0069,0.001,-0.3,0.0,-0.002
7318,-9.8,0.0,0.0037,0.01,-0.1,-0.02,-0.001
7319,-11.1,-20.0,-0.001,0.014,0.0,0.01,-0.002
7320,-8.5,-40.0,-0.0078,0.004,0.2,-0.01,0.001
7321,-5.9,-50.0,-0.0074,-0.008,0.2,0.01,-0.001
7322,5.6,-50.0,0.0073,-0.009,0.3,0.0,0.002
7323,1.5,0.0,-0.0054,0.022,-0.1,0.0,-0.001
7324,-3.6,-10.0,0.0022,0.012,-0.1,0.0,-0.002
7325,-2.7,-20.0,-0.0008,0.018,0.0,0.0,-0.001
7326,4.7,-20.0,-0.0062,-0.012,0.1,0.0,0.002
7327,3.7,10.0,0.0086,-0.006,-0.1,0.0,0.001
7328,-5.8,10.0,-0.0004,0.02,-0.3,0.0,-0.004
7329,-7.7,0.0,-0.0055,0.013,0.0,-0.02,-0.002
7330,4.0,-10.0,0.0054,-0.001,0.2,0.0,0.001
7331,7.4,0.0,0.0071,0.012,0.2,0.0,0.001
7332,-2.1,0.0,-0.0076,-0.009,-0.1,0.0,-0.002
7333,1.8,0.0,0.0101,-0.006,0.0,0.0,0.001
7334,-3.9,0.0,-0.0001,0.032,-0.1,0.0,-0.001
7335,-5.0,-10.0,-0.0046,0.025,0.0,0.0,-0.001
7336,1.4,-20.0,-0.0051,0.005,0.1,0.01,0.001
7337,6.1,-10.0,0.0017,-0.004,0.2,0.0,0.001
7338,7.6,0.0,0.0063,0.002,0.0,0.0,0.001
7339,7.5,10.0,0.0107,0.015,-0.1,0.01,0.001
7340,5.8,20.0,0.009,0.033,-0.2,0.0,0.001
7341,0.8,30.0,-0.0049,0.039,-0.1,0.0,0.003
7342,-5.6,20.0,-0.0111,0.015,-0.2,-0.01,-0.003
7343,-6.7,0.0,-0.002,-0.011,0.0,0.0,-0.001
7344,-2.3,-20.0,0.0108,0.003,0.1,0.0,0.002
7345,-3.8,-20.0,0.0013,0.022,-0.2,0.0,-0.003
7346,6.2,-30.0,0.0082,0.028,0.2,0.0,0.003
7347,1.3,0.0,-0.0064,0.042,-0.1,0.0,-0.001
7348,-5.5,-20.0,-0.0085,0.008,0.0,0.0,-0.001
7349,-4.9,-30.0,-0.0099,-0.005,0.1,0.0,-0.001
7350,-1.1,-30.0,-0.0037,-0.017,0.3,-0.02,0.002
7351,3.5,-30.0,0.0097,-0.008,0.1,0.0,0.002
7352,0.9,-20.0,0.0072,0.029,-0.2,0.0,0.002
7353,-3.1,-20.0,-0.0001,0.035,-0.3,0.01,-0.004
7354,0.5,-30.0,-0.0052,0.02,0.2,0.0,0.001
7355,3.7,-20.0,-0.0005,0.014,0.2,0.0,0.002
7356,-1.3,-10.0,0.0012,0.026,-0.2,0.0,-0.001
7357,-3.9,-20.0,-0.0043,0.021,-0.1,0.0,-0.002
7358,6.6,0.0,0.0046,0.008,0.1,0.0,0.002
7359,4.3,40.0,-0.0017,0.02,-0.1,0.0,0.001
7360,-0.9,30.0,0.0113,0.016,0.0,0.0,-0.001
7361,0.0,30.0,0.0045,0.048,0.0,0.0,0.001
7362,-1.1,30.0,-0.0097,0.042,-0.1,0.0,-0.001
7363,1.2,30.0,-0.0093,-0.011,0.1,0.0,-0.002
7364,5.3,30.0,0.003,-0.021,0.2,0.0,0.001
7365,1.0,50.0,0.013,0.017,-0.3,0.01,0.002
7366,-8.0,50.0,0.0063,0.038,-0.4,0.02,-0.007
7367,-3.6,10.0,-0.0067,0.034,0.2,0.0,-0.001
7368,3.2,10.0,-0.0122,0.008,0.3,0.01,0.003
7369,6.9,20.0,-0.0066,-0.013,0.2,0.01,0.003
7370,5.0,40.0,0.0088,-0.008,-0.3,-0.01,0.001
7371,-1.9,50.0,0.0074,0.01,-0.4,0.0,-0.001
7372,-9.4,20.0,-0.009,0.009,-0.1,0.0,-0.001
7373,-10.9,10.0,-0.0111,-0.004,-0.1,0.0,-0.001
7374,-9.7,-20.0,-0.0017,-0.023,0.2,-0.01,-0.001
7375,-3.6,-40.0,0.0093,-0.013,0.3,0.0,0.001
7376,-0.8,-40.0,0.0091,0.01,0.0,-0.02,0.002
7377,-3.7,-40.0,-0.0054,0.016,-0.1,0.0,-0.001
7378,-6.0,-50.0,-0.0082,0.002,-0.1,0.0,-0.003
7379,4.4,-70.0,0.0104,-0.001,0.3,0.0,0.001
7380,7.9,-60.0,0.0084,0.016,0.2,0.0,0.001
7381,10.1,-50.0,0.001,0.023,0.1,0.0,0.001
7382,5.9,-10.0,-0.0128,-0.008,-0.1,0.02,0.001
7383,0.5,0.0,0.0065,-0.027,-0.1,0.0,-0.002
7384,1.3,10.0,0.0068,0.015,0.0,0.0,0.001
7385,-5.1,0.0,-0.0007,0.032,-0.2,0.0,-0.001
7386,-9.0,-30.0,-0.0084,0.012,0.0,0.01,-0.003
7387,-5.2,10.0,0.0013,0.001,-0.2,0.0,-0.002
7388,-8.4,0.0,-0.0011,0.0,-0.1,0.0,-0.006
7389,-6.8,-20.0,-0.0026,-0.004,0.2,-0.01,-0.003
7390,3.1,-20.0,0.0003,-0.018,0.1,0.0,0.003
7391,-1.7,-10.0,0.0031,-0.01,-0.2,0.0,-0.003
7392,6.7,0.0,0.0002,0.008,0.2,0.0,0.003
7393,7.0,20.0,-0.0003,0.007,0.0,0.01,0.003
7394,-2.8,30.0,-0.0014,0.004,-0.3,0.0,-0.003
7395,-6.6,20.0,-0.0016,0.0,-0.1,-0.01,-0.002
7396,-6.9,-10.0,-0.0011,-0.006,0.0,0.0,-0.005
7397,0.7,-20.0,-0.0011,-0.009,0.3,0.01,0.002
7398,5.3,-10.0,0.001,-0.01,0.1,0.0,0.002
7399,5.1,0.0,0.0027,-0.006,0.0,0.0,0.001
7400,3.0,0.0,0.0033,0.007,0.2,0.0,0.003
7401,4.4,10.0,0.0039,0.013,0.0,0.01,0.002
7402,-3.2,10.0,-0.0042,0.004,-0.1,0.0,-0.003
7403,-3.6,0.0,-0.0017,-0.011,-0.2,0.01,-0.001
7404,-2.2,-10.0,0.0047,-0.008,0.2,-0.02,0.002
7405,2.8,-10.0,0.0035,0.012,0.2,0.0,0.004
7406,0.6,0.0,-0.0025,0.016,-0.4,0.0,-0.002
7407,-3.3,0.0,-0.0037,0.011,-0.2,0.0,-0.004
7408,0.9,-10.0,-0.0007,0.0,0.2,0.0,0.006
7409,-3.2,-10.0,0.0,0.0,-0.3,-0.01,-0.005
7410,2.9,-10.0,-0.0032,0.007,0.1,0.0,0.001
7411,3.7,0.0,-0.0027,0.001,0.0,0.0,0.001
7412,-3.2,0.0,-0.0027,-0.011,-0.2,0.0,-0.003
7413,-0.5,-10.0,0.004,-0.007,0.1,0.0,0.001
7414,0.4,-10.0,-0.0045,-0.012,0.0,0.01,0.001
7415,2.4,-10.0,0.0067,-0.02,0.0,0.0,0.001
7416,1.5,0.0,0.0103,-0.006,-0.1,0.01,0.002
7417,-2.4,0.0,0.0081,0.014,-0.2,0.01,-0.005
