,vertical_ocean_shear_num
5005,1.33751
5006,1.26975
5007,1.21507
5008,1.15613
5009,1.10712
5010,1.09167
5011,1.08251
5012,1.06251
5013,1.00152
5014,0.982157
5015,0.967226
5016,0.933158
5017,0.950946
5018,0.852797
5019,0.841253
5020,0.775949
5021,0.751907
5022,0.762336
5023,0.714891
5024,0.68197
5025,0.624935
5026,0.574044
5027,0.579546
5028,0.587127
5029,0.548568
5030,0.503366
5031,0.380846
5032,0.396293
5033,0.314946
5034,0.226339
5035,0.181258
5036,0.171094
5037,0.059434
5038,0.0314899
5039,0.00794828
5040,-0.0315383
5041,-0.096681
5042,-0.133801
5043,-0.142302
5044,-0.225861
5045,-0.271057
5046,-0.304969
5047,-0.378615
5048,-0.416511
5049,-0.415491
5050,-0.402773
5051,-0.444305
5052,-0.482403
5053,-0.504215
5054,-0.561943
5055,-0.591714
5056,-0.56648
5057,-0.608641
5058,-0.647887
5059,-0.648868
5060,-0.673982
5061,-0.654817
5062,-0.682545
5063,-0.663523
5064,-0.654835
5065,-0.646754
5066,-0.668559
5067,-0.664307
5068,-0.705676
5069,-0.728817
5070,-0.753964
5071,-0.791924
5072,-0.815924
5073,-0.833184
5074,-0.889045
5075,-0.928522
5076,-0.918307
5077,-0.900596
5078,-0.86307
5079,-0.854865
5080,-0.779159
5081,-0.769738
5082,-0.785786
5083,-0.770315
5084,-0.77932
5085,-0.805972
5086,-0.782841
5087,-0.772008
5088,-0.806292
5089,-0.789638
5090,-0.745681
5091,-0.695437
5092,-0.706661
5093,-0.675964
5094,-0.623171
5095,-0.587595
5096,-0.552844
5097,-0.528628
5098,-0.4981
5099,-0.442213
5100,-0.416525
5101,-0.351353
5102,-0.352398
5103,-0.36345
5104,-0.349489
5105,-0.335834
5106,-0.366326
5107,-0.358289
5108,-0.379661
5109,-0.394969
5110,-0.415277
5111,-0.453501
5112,-0.487901
5113,-0.451668
5114,-0.467728
5115,-0.45517
5116,-0.436766
5117,-0.455499
5118,-0.401038
5119,-0.413647
5120,-0.412966
5121,-0.423706
5122,-0.429624
5123,-0.435372
5124,-0.445443
5125,-0.464952
5126,-0.470516
5127,-0.512615
5128,-0.540476
5129,-0.481255
5130,-0.433249
5131,-0.389729
5132,-0.372994
5133,-0.40096
5134,-0.392895
5135,-0.363312
5136,-0.337884
5137,-0.298353
5138,-0.279021
5139,-0.293996
5140,-0.281428
5141,-0.239673
5142,-0.234078
5143,-0.253212
5144,-0.241361
5145,-0.22248
5146,-0.260341
5147,-0.277153
5148,-0.247299
5149,-0.250294
5150,-0.258221
5151,-0.274353
5152,-0.280881
5153,-0.283175
5154,-0.264662
5155,-0.234161
5156,-0.267082
5157,-0.274481
5158,-0.271165
5159,-0.25056
5160,-0.238653
5161,-0.271554
5162,-0.271566
5163,-0.271075
5164,-0.315886
5165,-0.323059
5166,-0.323211
5167,-0.360885
5168,-0.333221
5169,-0.337257
5170,-0.301704
5171,-0.284152
5172,-0.29215
5173,-0.289066
5174,-0.279444
5175,-0.196241
5176,-0.225208
5177,-0.252312
5178,-0.273272
5179,-0.307158
5180,-0.382971
5181,-0.410643
5182,-0.429741
5183,-0.453975
5184,-0.437196
5185,-0.457302
5186,-0.476611
5187,-0.470058
5188,-0.468375
5189,-0.465645
5190,-0.490455
5191,-0.490722
5192,-0.487069
5193,-0.476787
5194,-0.501873
5195,-0.52366
5196,-0.54598
5197,-0.541909
5198,-0.55692
5199,-0.555468
5200,-0.582677
5201,-0.611588
5202,-0.633952
5203,-0.629409
5204,-0.66201
5205,-0.684511
5206,-0.638196
5207,-0.638051
5208,-0.598876
5209,-0.531863
5210,-0.527606
5211,-0.498329
5212,-0.4591
5213,-0.442643
5214,-0.424717
5215,-0.434214
5216,-0.410262
5217,-0.412433
5218,-0.407147
5219,-0.378089
5220,-0.331296
5221,-0.340821
5222,-0.385668
5223,-0.376656
5224,-0.368872
5225,-0.357936
5226,-0.361027
5227,-0.338041
5228,-0.344769
5229,-0.361931
5230,-0.378995
5231,-0.39494
5232,-0.403874
5233,-0.372519
5234,-0.356415
5235,-0.373409
5236,-0.383455
5237,-0.411138
5238,-0.402834
5239,-0.411853
5240,-0.42797
5241,-0.450546
5242,-0.448226
5243,-0.461754
5244,-0.436774
5245,-0.482945
5246,-0.470898
5247,-0.465426
5248,-0.478968
5249,-0.438298
5250,-0.432826
5251,-0.408353
5252,-0.395684
5253,-0.381904
5254,-0.335576
5255,-0.39532
5256,-0.424276
5257,-0.40366
5258,-0.406849
5259,-0.441893
5260,-0.476733
5261,-0.492453
5262,-0.483841
5263,-0.479335
5264,-0.465143
5265,-0.459275
5266,-0.458445
5267,-0.42478
5268,-0.413162
5269,-0.376563
5270,-0.375976
5271,-0.402526
5272,-0.361916
5273,-0.329828
5274,-0.285409
5275,-0.297748
5276,-0.280932
5277,-0.25323
5278,-0.29006
5279,-0.295761
5280,-0.255287
5281,-0.234545
5282,-0.205461
5283,-0.212102
5284,-0.250917
5285,-0.226818
5286,-0.218808
5287,-0.215352
5288,-0.15728
5289,-0.120011
5290,-0.0702061
5291,-0.0544496
5292,-0.0190563
5293,0.0591278
5294,0.109524
5295,0.15279
5296,0.195298
5297,0.219299
5298,0.212643
5299,0.213365
5300,0.234728
5301,0.23436
5302,0.222457
5303,0.206216
5304,0.208797
5305,0.232816
5306,0.243995
5307,0.285167
5308,0.326013
5309,0.355761
5310,0.356659
5311,0.390879
5312,0.436066
5313,0.450127
5314,0.472414
5315,0.508495
5316,0.497198
5317,0.56413
5318,0.559276
5319,0.524889
5320,0.543858
5321,0.531685
5322,0.584076
5323,0.639498
5324,0.596627
5325,0.665388
5326,0.65337
5327,0.667173
5328,0.682076
5329,0.672745
5330,0.698248
5331,0.695669
5332,0.668179
5333,0.673582
5334,0.657756
5335,0.671775
5336,0.670948
5337,0.708567
5338,0.656931
5339,0.707998
5340,0.683612
5341,0.759392
5342,0.769254
5343,0.841554
5344,0.787791
5345,0.843103
5346,0.827758
5347,0.91778
5348,0.904638
5349,0.949535
5350,0.918462
5351,0.994044
5352,0.99981
5353,1.09065
5354,1.00782
5355,1.08975
5356,1.18671
5357,1.17862
5358,1.28423
5359,1.28971
5360,1.36899
5361,1.38136
5362,1.39513
5363,1.42927
5364,1.39907
5365,1.46678
5366,1.45012
5367,1.43986
5368,1.49708
5369,1.42392
5370,1.4438
5371,1.52583
5372,1.46916
5373,1.49914
5374,1.55158
5375,1.49135
5376,1.58461
5377,1.62217
5378,1.60001
5379,1.66471
5380,1.73455
5381,1.69594
5382,1.68637
5383,1.84455
5384,1.84563
5385,1.8018
5386,1.88594
5387,1.93074
5388,1.82273
5389,1.77845
5390,1.77061
5391,1.79899
5392,1.73884
5393,1.68934
5394,1.70004
5395,1.73013
5396,1.67263
5397,1.64278
5398,1.69075
5399,1.7831
5400,1.83327
5401,1.78182
5402,1.7631
5403,1.82117
5404,1.84198
5405,1.81103
5406,1.81891
5407,1.77857
5408,1.74708
5409,1.74795
5410,1.78037
5411,1.73251
5412,1.60789
5413,1.58769
5414,1.59649
5415,1.60589
5416,1.62214
5417,1.61954
5418,1.61346
5419,1.63708
5420,1.5641
5421,1.51986
5422,1.44486
5423,1.37842
5424,1.4255
5425,1.41122
5426,1.45271
5427,1.42982
5428,1.41723
5429,1.36353
5430,1.30904
5431,1.28734
5432,1.30729
5433,1.26569
5434,1.25575
5435,1.22439
5436,1.24493
5437,1.22069
5438,1.26275
5439,1.23931
5440,1.23466
5441,1.15081
5442,1.14571
5443,1.08539
5444,1.12529
5445,1.06731
5446,1.04386
5447,0.919925
5448,0.928926
5449,0.855794
5450,0.895622
5451,0.87915
5452,0.908322
5453,0.79601
5454,0.798237
5455,0.722774
5456,0.670724
5457,0.677479
5458,0.633018
5459,0.693001
5460,0.668108
5461,0.650825
5462,0.621767
5463,0.550386
5464,0.559334
5465,0.522773
5466,0.542681
5467,0.507955
5468,0.377379
5469,0.376482
5470,0.385504
5471,0.301294
5472,0.278128
5473,0.241735
5474,0.209755
5475,0.339463
5476,0.23542
5477,0.154703
5478,0.19958
5479,0.190345
5480,0.0914536
5481,0.0615411
5482,0.0906102
5483,-0.033319
5484,-0.0665337
5485,-0.10171
5486,-0.150981
5487,-0.188313
5488,-0.123616
5489,-0.0836186
5490,-0.166669
5491,-0.240806
5492,-0.125195
5493,-0.0969484
5494,-0.172534
5495,-0.208782
5496,-0.144769
5497,-0.142099
5498,-0.115282
5499,-0.19943
5500,-0.319344
5501,-0.193401
5502,-0.203411
5503,-0.370239
5504,-0.303177
5505,-0.280821
5506,-0.365048
5507,-0.321482
5508,-0.31236
5509,-0.355945
5510,-0.377271
5511,-0.268926
5512,-0.193974
5513,-0.135888
5514,-0.122368
5515,-0.134689
5516,-0.168803
5517,-0.226483
5518,-0.189419
5519,-0.26891
5520,-0.201223
5521,-0.175101
5522,-0.188746
5523,-0.107031
5524,-0.200914
5525,-0.191828
5526,-0.29696
5527,-0.260842
5528,-0.274607
5529,-0.217144
5530,-0.160807
5531,-0.146413
5532,-0.116866
5533,-0.0319399
5534,0.0045307
5535,0.0571087
5536,0.0208855
5537,0.0581808
5538,0.0465415
5539,0.0705831
5540,0.102064
5541,0.150327
5542,0.151881
5543,0.178227
5544,0.188627
5545,0.249233
5546,0.300121
5547,0.432351
5548,0.468496
5549,0.522276
5550,0.543035
5551,0.535086
5552,0.577809
5553,0.662352
5554,0.767494
5555,0.869811
5556,0.929715
5557,0.991015
5558,1.02037
5559,1.01413
5560,1.03735
5561,1.0796
5562,1.1561
5563,1.24958
5564,1.31888
5565,1.34542
5566,1.46034
5567,1.64955
5568,1.74621
5569,1.80071
5570,1.78385
5571,1.82709
5572,1.96825
5573,2.01036
5574,1.92472
5575,1.90258
5576,1.97914
5577,2.05259
5578,2.12995
5579,2.13168
5580,2.20842
5581,2.32842
5582,2.35271
5583,2.35698
5584,2.4356
5585,2.54469
5586,2.55789
5587,2.58673
5588,2.67872
5589,2.70282
5590,2.76604
5591,2.80638
5592,2.76504
5593,2.77732
5594,2.88086
5595,2.87289
5596,2.87546
5597,2.90536
5598,2.89633
5599,2.91551
5600,3.02132
5601,2.96638
5602,3.02276
5603,3.14178
5604,3.06963
5605,3.05999
5606,3.13893
5607,3.1205
5608,3.12519
5609,3.13582
5610,3.13933
5611,3.06788
5612,3.07727
5613,3.03833
5614,3.02585
5615,3.05045
5616,3.07807
5617,3.09904
5618,3.07496
5619,3.1695
5620,3.1561
5621,3.20097
5622,3.26602
5623,3.20559
5624,3.32694
5625,3.29771
5626,3.40275
5627,3.35588
5628,3.36737
5629,3.35955
5630,3.32491
5631,3.33234
5632,3.29858
5633,3.25472
5634,3.25234
5635,3.23615
5636,3.20318
5637,3.17096
5638,3.16965
5639,3.10431
5640,3.11718
5641,3.10413
5642,3.14038
5643,3.11776
5644,3.12328
5645,3.07725
5646,3.07304
5647,3.01513
5648,2.95908
5649,2.90828
5650,2.87175
5651,2.83035
5652,2.76928
5653,2.70907
5654,2.66271
5655,2.60484
5656,2.54803
5657,2.48524
5658,2.44587
5659,2.41693
5660,2.37716
5661,2.38437
5662,2.33814
5663,2.30886
5664,2.28239
5665,2.2226
5666,2.14605
5667,2.00793
5668,2.01994
5669,2.04436
5670,2.03458
5671,2.07029
5672,2.04043
5673,2.06349
5674,2.14615
5675,2.13422
5676,2.13327
5677,2.12894
5678,2.0808
5679,2.10618
5680,2.12904
5681,2.10727
5682,2.0726
5683,2.06238
5684,2.08005
5685,2.14061
5686,2.16317
5687,2.13576
5688,2.08368
5689,2.06433
5690,2.07168
5691,2.09752
5692,2.11733
5693,2.12509
5694,2.14554
5695,2.19337
5696,2.22199
5697,2.28986
5698,2.33796
5699,2.38075
5700,2.38841
5701,2.37876
5702,2.41236
5703,2.429
5704,2.47651
5705,2.47403
5706,2.46031
5707,2.4581
5708,2.43273
5709,2.45383
5710,2.45552
5711,2.45259
5712,2.44885
5713,2.46603
5714,2.48031
5715,2.46108
5716,2.46149
5717,2.43933
5718,2.44465
5719,2.43184
5720,2.41277
5721,2.40564
5722,2.40941
5723,2.41836
5724,2.38194
5725,2.35108
5726,2.31255
5727,2.30766
5728,2.30688
5729,2.32199
5730,2.30747
5731,2.30306
5732,2.33414
5733,2.35079
5734,2.33352
5735,2.33122
5736,2.39745
5737,2.37742
5738,2.404
5739,2.45625
5740,2.47687
5741,2.49065
5742,2.46561
5743,2.53001
5744,2.59252
5745,2.65069
5746,2.64985
5747,2.64202
5748,2.65681
5749,2.67472
5750,2.6558
5751,2.70598
5752,2.75945
5753,2.82359
5754,2.85609
5755,2.88396
5756,2.87988
5757,2.91639
5758,2.92787
5759,2.90712
5760,2.92341
5761,2.93648
5762,2.96124
5763,2.91975
5764,2.90794
5765,2.9292
5766,2.9052
5767,2.91739
5768,2.85784
5769,2.84166
5770,2.81731
5771,2.74727
5772,2.7259
5773,2.65892
5774,2.60733
5775,2.54981
5776,2.50508
5777,2.47195
5778,2.43871
5779,2.34081
5780,2.29448
5781,2.26936
5782,2.26874
5783,2.28278
5784,2.23571
5785,2.1855
5786,2.1701
5787,2.17263
5788,2.1254
5789,2.10987
5790,2.08578
5791,2.04342
5792,2.00141
5793,1.96345
5794,1.91574
5795,1.85023
5796,1.83287
5797,1.77731
5798,1.72783
5799,1.69438
5800,1.68414
5801,1.69887
5802,1.67861
5803,1.68274
5804,1.64852
5805,1.69137
5806,1.68819
5807,1.69591
5808,1.71704
5809,1.71462
5810,1.72617
5811,1.70457
5812,1.71718
5813,1.70125
5814,1.68671
5815,1.66083
5816,1.64742
5817,1.62487
5818,1.58565
5819,1.59993
5820,1.6084
5821,1.62865
5822,1.58487
5823,1.56243
5824,1.59394
5825,1.60686
5826,1.61092
5827,1.65089
5828,1.65323
5829,1.63324
5830,1.64081
5831,1.64158
5832,1.62147
5833,1.56845
5834,1.56761
5835,1.5827
5836,1.5741
5837,1.58678
5838,1.53165
5839,1.50042
5840,1.48187
5841,1.45196
5842,1.44152
5843,1.34195
5844,1.25334
5845,1.19078
5846,1.15983
5847,1.12799
5848,1.10871
5849,1.04174
5850,1.04006
5851,0.974154
5852,0.894803
5853,0.799933
5854,0.758515
5855,0.671281
5856,0.596099
5857,0.453201
5858,0.381224
5859,0.435926
5860,0.442128
5861,0.404121
5862,0.373735
5863,0.353128
5864,0.307192
5865,0.228453
5866,0.192757
5867,0.175656
5868,0.168665
5869,0.157586
5870,0.128159
5871,0.111359
5872,0.0799775
5873,0.0448719
5874,0.0224099
5875,0.0368103
5876,-0.00589937
5877,-0.0114605
5878,-0.0198096
5879,0.00432581
5880,-0.0246808
5881,-0.0278905
5882,-0.0594959
5883,-0.0905752
5884,-0.0954762
5885,-0.101395
5886,-0.176905
5887,-0.234632
5888,-0.235392
5889,-0.258932
5890,-0.250426
5891,-0.186901
5892,-0.192384
5893,-0.256686
5894,-0.374536
5895,-0.4337
5896,-0.495404
5897,-0.520229
5898,-0.553311
5899,-0.59233
5900,-0.634679
5901,-0.664873
5902,-0.70824
5903,-0.742881
5904,-0.746052
5905,-0.804955
5906,-0.840606
5907,-0.859247
5908,-0.878599
5909,-0.885281
5910,-0.921449
5911,-0.942715
5912,-0.964183
5913,-0.968391
5914,-0.983666
5915,-0.978369
5916,-0.970438
5917,-0.93101
5918,-0.928737
5919,-0.939484
5920,-0.966564
5921,-0.979188
5922,-0.969571
5923,-0.941877
5924,-0.973164
5925,-1.00986
5926,-1.00386
5927,-1.0348
5928,-1.01141
5929,-1.01522
5930,-1.00493
5931,-1.00488
5932,-1.04582
5933,-1.01178
5934,-1.00072
5935,-1.03459
5936,-1.04958
5937,-1.06976
5938,-1.04371
5939,-1.03561
5940,-1.03398
5941,-1.03012
5942,-1.04794
5943,-1.02528
5944,-0.991471
5945,-0.986359
5946,-0.995785
5947,-0.989258
5948,-0.978473
5949,-0.919278
5950,-0.898683
5951,-0.880757
5952,-0.832465
5953,-0.737105
5954,-0.701001
5955,-0.675632
5956,-0.628108
5957,-0.456226
5958,-0.355908
5959,-0.443336
5960,-0.335185
5961,-0.314704
5962,-0.324847
5963,-0.167011
5964,-0.150475
5965,-0.0840887
5966,0.0514567
5967,0.0725776
5968,0.124671
5969,0.217679
5970,0.310506
5971,0.403982
5972,0.429003
5973,0.511514
5974,0.597592
5975,0.645109
5976,0.767501
5977,0.801122
5978,0.806056
5979,0.825284
5980,0.910476
5981,0.892648
5982,0.899453
5983,0.874469
5984,0.911283
5985,0.940935
5986,1.00478
5987,1.03933
5988,1.03798
5989,1.04736
5990,1.00553
5991,0.958954
5992,0.942497
5993,0.971393
5994,1.06321
5995,1.12679
5996,1.14361
5997,1.18001
5998,1.16476
5999,1.15667
6000,1.1581
6001,1.17969
6002,1.20901
6003,1.20544
6004,1.19456
6005,1.22692
6006,1.25805
6007,1.26153
6008,1.26442
6009,1.2542
6010,1.25502
6011,1.28711
6012,1.26889
6013,1.26452
6014,1.23023
6015,1.23961
6016,1.23708
6017,1.19605
6018,1.17672
6019,1.16025
6020,1.18183
6021,1.16029
6022,1.17608
6023,1.14982
6024,1.13621
6025,1.17395
6026,1.17193
6027,1.18211
6028,1.13971
6029,1.12582
6030,1.09998
6031,1.08157
6032,1.08118
6033,1.06526
6034,1.01527
6035,0.991783
6036,0.973988
6037,0.98974
6038,1.00501
6039,0.993387
6040,0.974481
6041,0.941749
6042,0.948469
6043,0.928596
6044,0.914493
6045,0.900686
6046,0.907366
6047,0.889654
6048,0.876948
6049,0.81884
6050,0.772858
6051,0.722767
6052,0.645214
6053,0.528148
6054,0.425893
6055,0.380436
6056,0.371718
6057,0.259908
6058,0.123443
6059,0.101006
6060,-0.091143
6061,-0.138189
6062,-0.171436
6063,-0.360271
6064,-0.39358
6065,-0.468104
6066,-0.613196
6067,-0.687939
6068,-0.814326
6069,-0.963892
6070,-1.08377
6071,-1.18534
6072,-1.26809
6073,-1.35383
6074,-1.47875
6075,-1.58892
6076,-1.72205
6077,-1.81706
6078,-1.88322
6079,-1.95297
6080,-2.03448
6081,-2.08396
6082,-2.15392
6083,-2.17099
6084,-2.25192
6085,-2.37379
6086,-2.44119
6087,-2.44592
6088,-2.44071
6089,-2.45718
6090,-2.46418
6091,-2.5121
6092,-2.51794
6093,-2.51043
6094,-2.51469
6095,-2.55674
6096,-2.59424
6097,-2.6625
6098,-2.69025
6099,-2.67775
6100,-2.63809
6101,-2.65314
6102,-2.69
6103,-2.6944
6104,-2.70538
6105,-2.75002
6106,-2.76372
6107,-2.81942
6108,-2.84246
6109,-2.87103
6110,-2.83563
6111,-2.82564
6112,-2.77853
6113,-2.79201
6114,-2.76374
6115,-2.77335
6116,-2.8385
6117,-2.85936
6118,-2.86736
6119,-2.89616
6120,-2.91124
6121,-2.89417
6122,-2.91396
6123,-2.93937
6124,-2.94768
6125,-2.95235
6126,-2.95382
6127,-2.93064
6128,-2.90529
6129,-2.91407
6130,-2.87768
6131,-2.83873
6132,-2.81561
6133,-2.79284
6134,-2.79232
6135,-2.76264
6136,-2.73407
6137,-2.75955
6138,-2.82344
6139,-2.79174
6140,-2.78643
6141,-2.77117
6142,-2.80263
6143,-2.81605
6144,-2.75865
6145,-2.75596
6146,-2.7233
6147,-2.71429
6148,-2.6841
6149,-2.65066
6150,-2.63892
6151,-2.65115
6152,-2.70226
6153,-2.64226
6154,-2.53701
6155,-2.4724
6156,-2.43747
6157,-2.34686
6158,-2.24307
6159,-2.19456
6160,-2.11446
6161,-2.03124
6162,-1.95124
6163,-1.90867
6164,-1.82805
6165,-1.76982
6166,-1.79593
6167,-1.82795
6168,-1.7614
6169,-1.77388
6170,-1.82534
6171,-1.74376
6172,-1.63919
6173,-1.53091
6174,-1.5364
6175,-1.56162
6176,-1.52703
6177,-1.55726
6178,-1.52693
6179,-1.63075
6180,-1.96478
6181,-2.09429
6182,-2.04136
6183,-2.06781
6184,-2.14633
6185,-2.20313
6186,-2.40545
6187,-2.41093
6188,-2.32899
6189,-2.24818
6190,-2.23863
6191,-2.42019
6192,-2.60773
6193,-2.86279
6194,-2.98224
6195,-2.9195
6196,-2.99924
6197,-3.02064
6198,-3.09932
6199,-3.06379
6200,-2.87554
6201,-2.88514
6202,-2.7177
6203,-2.86282
6204,-2.93755
6205,-2.85449
6206,-2.90567
6207,-2.90331
6208,-2.92789
6209,-2.80403
6210,-2.85102
6211,-2.79425
6212,-2.77125
6213,-2.74438
6214,-2.71164
6215,-2.92774
6216,-3.01413
6217,-3.00195
6218,-3.04246
6219,-3.04989
6220,-3.00613
6221,-3.01173
6222,-3.10037
6223,-3.14681
6224,-3.08611
6225,-2.80772
6226,-3.09797
6227,-3.2621
6228,-3.43233
6229,-3.19493
6230,-3.3512
6231,-3.5609
6232,-3.63175
6233,-3.66376
6234,-3.76844
6235,-3.76446
6236,-3.46213
6237,-3.25694
6238,-3.10308
6239,-3.06556
6240,-3.16044
6241,-3.16665
6242,-3.01321
6243,-3.04952
6244,-3.07129
6245,-2.75557
6246,-2.68506
6247,-2.86121
6248,-2.99877
6249,-3.18354
6250,-3.40819
6251,-3.57417
6252,-3.57415
6253,-3.88448
6254,-3.93513
6255,-3.78783
6256,-3.64569
6257,-3.5606
6258,-3.72763
6259,-3.77831
6260,-4.08537
6261,-4.7557
6262,-5.36415
6263,-5.5261
6264,-5.59609
6265,-5.76801
6266,-6.10687
6267,-6.05594
6268,-6.11004
6269,-6.18478
6270,-6.24662
6271,-6.25992
6272,-5.78478
6273,-5.78188
6274,-5.51856
6275,-5.33425
6276,-5.1013
6277,-4.67747
6278,-4.36232
6279,-3.99342
6280,-3.77785
6281,-3.79754
6282,-3.96486
6283,-4.12611
6284,-3.75897
6285,-3.78442
6286,-4.04877
6287,-4.25949
6288,-4.51626
6289,-4.88396
6290,-5.04767
6291,-4.89865
6292,-4.83457
6293,-4.54324
6294,-4.35576
6295,-4.19065
6296,-4.02042
6297,-3.95471
6298,-3.81029
6299,-3.68805
6300,-3.88119
6301,-3.85291
6302,-3.8066
6303,-3.6374
6304,-3.60827
6305,-3.74169
6306,-3.76016
6307,-3.74994
6308,-4.04476
6309,-4.36436
6310,-4.42542
6311,-4.70917
6312,-4.97721
6313,-5.0952
6314,-4.80887
6315,-4.63918
6316,-4.57134
6317,-4.49628
6318,-4.55024
6319,-4.54086
6320,-4.41316
6321,-4.41566
6322,-4.4294
6323,-4.51243
6324,-4.47215
6325,-4.34143
6326,-4.18802
6327,-4.10373
6328,-4.14844
6329,-4.43079
6330,-4.33962
6331,-3.81525
6332,-3.60979
6333,-3.59989
6334,-3.7237
6335,-3.69054
6336,-3.71022
6337,-3.98667
6338,-4.16169
6339,-4.24824
6340,-4.14407
6341,-4.13249
6342,-4.22142
6343,-4.05569
6344,-4.13299
6345,-4.40954
6346,-4.53582
6347,-4.64399
6348,-4.95193
6349,-4.94733
6350,-4.65434
6351,-5.34825
6352,-5.67936
6353,-5.48765
6354,-5.2179
6355,-5.54881
6356,-5.76122
6357,-5.78344
6358,-5.99627
6359,-5.98655
6360,-5.92347
6361,-5.29139
6362,-4.58003
6363,-4.0072
6364,-4.13581
6365,-4.62306
6366,-4.61102
6367,-4.6125
6368,-4.50923
6369,-4.32929
6370,-3.84167
6371,-3.48152
6372,-3.56762
6373,-3.59358
6374,-3.56727
6375,-3.74466
6376,-4.21083
6377,-4.56432
6378,-5.06421
6379,-5.31359
6380,-4.79201
6381,-4.12748
6382,-4.21122
6383,-4.50224
6384,-4.95827
6385,-4.60149
6386,-4.18352
6387,-4.01812
6388,-4.00864
6389,-3.80458
6390,-3.71685
6391,-3.66026
6392,-3.72888
6393,-3.72824
6394,-3.70217
6395,-3.92931
6396,-3.99376
6397,-4.13152
6398,-4.31733
6399,-4.40375
6400,-3.98973
6401,-3.94289
6402,-4.22708
6403,-4.24384
6404,-4.54165
6405,-4.60483
6406,-4.59376
6407,-4.72673
6408,-4.2142
6409,-4.10816
6410,-4.12864
6411,-3.91215
6412,-3.44318
6413,-3.28749
6414,-3.59854
6415,-3.39888
6416,-3.28815
6417,-3.45244
6418,-3.19167
6419,-2.86799
6420,-2.8716
6421,-2.84069
6422,-2.95184
6423,-2.9631
6424,-3.23884
6425,-3.85366
6426,-3.90568
6427,-3.89432
6428,-3.79325
6429,-3.79496
6430,-3.79784
6431,-4.16055
6432,-4.33552
6433,-4.36113
6434,-4.10273
6435,-4.15281
6436,-4.46832
6437,-4.37051
6438,-4.3143
6439,-4.32055
6440,-4.34438
6441,-4.3251
6442,-4.35388
6443,-4.44572
6444,-4.41099
6445,-4.45185
6446,-4.42733
6447,-4.12612
6448,-3.69139
6449,-3.48831
6450,-3.5235
6451,-2.62112
6452,-2.20374
6453,-2.11557
6454,-2.3684
6455,-2.18069
6456,-2.09418
6457,-2.13943
6458,-1.78826
6459,-1.73296
6460,-1.50791
6461,-1.48803
6462,-1.62089
6463,-2.01574
6464,-1.84361
6465,-1.13477
6466,-0.72399
6467,-0.688555
6468,-0.690392
6469,-0.710307
6470,-1.01192
6471,-1.39347
6472,-1.80618
6473,-1.87816
6474,-2.0979
6475,-2.02161
6476,-1.7849
6477,-1.75766
6478,-1.53341
6479,-1.48258
6480,-1.91232
6481,-2.3401
6482,-2.03312
6483,-1.50585
6484,-1.30093
6485,-1.48426
6486,-1.39428
6487,-1.32149
6488,-1.12645
6489,-1.01106
6490,-0.903703
6491,-0.91415
6492,-0.711021
6493,-0.752451
6494,-0.871696
6495,-0.840509
6496,-0.842113
6497,-0.734823
6498,-0.601114
6499,-0.684698
6500,-1.15441
6501,-1.18585
6502,-1.10866
6503,-1.11708
6504,-0.776373
6505,-0.615733
6506,-0.53976
6507,-0.375951
6508,-0.532045
6509,-0.392551
6510,-0.262919
6511,-0.203887
6512,-0.43631
6513,-0.50798
6514,-0.528405
6515,-0.653724
6516,-0.698811
6517,-0.639572
6518,-0.746647
6519,-1.06391
6520,-1.25865
6521,-1.29899
6522,-1.06604
6523,-0.901919
6524,-0.707971
6525,-0.497331
6526,-0.269368
6527,-0.231304
6528,-0.12058
6529,-0.070073
6530,0.0091169
6531,0.0695092
6532,0.127573
6533,0.166219
6534,0.175166
6535,0.165017
6536,0.178653
6537,0.12915
6538,0.127872
6539,0.166663
6540,0.132637
6541,0.0846468
6542,0.0770067
6543,0.0485349
6544,0.0317101
6545,0.0343816
6546,0.0193107
6547,0.0274726
6548,0.0190499
6549,0.01091
6550,0.0128458
6551,0.0316931
6552,0.0482989
6553,0.0758076
6554,0.0915574
6555,0.0868218
6556,0.0738187
6557,0.0375677
6558,-0.0152358
6559,-0.0550952
6560,-0.0919307
6561,-0.125527
6562,-0.186286
6563,-0.202892
6564,-0.221819
6565,-0.290392
6566,-0.318947
6567,-0.342717
6568,-0.371297
6569,-0.349636
6570,-0.362122
6571,-0.374185
6572,-0.354416
6573,-0.29873
6574,-0.313581
6575,-0.286647
6576,-0.291972
6577,-0.31229
6578,-0.321028
6579,-0.334889
6580,-0.336792
6581,-0.383074
6582,-0.424985
6583,-0.417284
6584,-0.410003
6585,-0.434397
6586,-0.448788
6587,-0.47325
6588,-0.444195
6589,-0.446605
6590,-0.451455
6591,-0.442962
6592,-0.430671
6593,-0.424926
6594,-0.384861
6595,-0.386239
6596,-0.343216
6597,-0.328892
6598,-0.321998
6599,-0.299331
6600,-0.278213
6601,-0.307412
6602,-0.341438
6603,-0.300215
6604,-0.300599
6605,-0.312093
6606,-0.29379
6607,-0.295319
6608,-0.293144
6609,-0.323346
6610,-0.344034
6611,-0.405464
6612,-0.429366
6613,-0.431181
6614,-0.425687
6615,-0.450537
6616,-0.42412
6617,-0.368785
6618,-0.393026
6619,-0.401766
6620,-0.376943
6621,-0.39056
6622,-0.450423
6623,-0.445548
6624,-0.449447
6625,-0.430553
6626,-0.461407
6627,-0.4715
6628,-0.468919
