,binaryClass_cat,Actions_taken_num,Liberal_num,Unconstitutional_num,Precedent_alteration_num,Unanimous_num,Year_of_decision_num,Lower_court_disagreement_num
1254,N,0.0,1.0,0.0,0.0,1.0,1967.0,0.0
1255,N,0.0,1.0,0.0,0.0,0.0,1967.0,0.0
1256,N,0.0,0.0,0.0,0.0,1.0,1967.0,0.0
1257,N,0.0,1.0,0.0,0.0,0.0,1967.0,1.0
1258,N,0.0,1.0,0.0,0.0,0.0,1967.0,1.0
1259,N,0.0,0.0,0.0,0.0,0.0,1967.0,0.0
1260,N,0.0,0.0,0.0,0.0,1.0,1967.0,0.0
1261,N,0.0,0.0,0.0,0.0,1.0,1967.0,1.0
1262,N,0.0,1.0,0.0,0.0,0.0,1967.0,0.0
1263,P,3.0,1.0,0.0,0.0,0.0,1967.0,0.0
1264,N,0.0,1.0,1.0,0.0,0.0,1967.0,0.0
1265,N,0.0,1.0,0.0,0.0,1.0,1967.0,0.0
1266,N,0.0,1.0,0.0,0.0,0.0,1967.0,0.0
1267,N,0.0,1.0,0.0,0.0,0.0,1967.0,0.0
1268,N,0.0,0.0,0.0,0.0,1.0,1967.0,0.0
1269,N,0.0,1.0,0.0,0.0,1.0,1967.0,0.0
1270,N,0.0,0.0,0.0,0.0,0.0,1967.0,0.0
1271,N,0.0,0.0,0.0,0.0,0.0,1967.0,0.0
1272,N,0.0,0.0,0.0,0.0,0.0,1967.0,0.0
1273,N,2.0,1.0,0.0,0.0,1.0,1967.0,0.0
1274,N,0.0,1.0,0.0,0.0,1.0,1967.0,0.0
1275,N,0.0,1.0,0.0,0.0,0.0,1967.0,0.0
1276,N,0.0,0.0,0.0,0.0,0.0,1967.0,0.0
1277,N,0.0,1.0,0.0,0.0,0.0,1967.0,1.0
1278,N,0.0,1.0,0.0,0.0,0.0,1967.0,1.0
1279,N,0.0,1.0,0.0,0.0,1.0,1967.0,0.0
1280,N,0.0,1.0,0.0,0.0,1.0,1967.0,0.0
1281,N,0.0,0.0,0.0,0.0,1.0,1967.0,0.0
1282,N,0.0,0.0,0.0,0.0,0.0,1967.0,0.0
1283,N,0.0,0.0,0.0,0.0,0.0,1967.0,0.0
1284,N,0.0,1.0,1.0,1.0,0.0,1967.0,0.0
1285,N,0.0,1.0,0.0,0.0,0.0,1967.0,0.0
1286,N,0.0,1.0,0.0,0.0,1.0,1967.0,1.0
1287,N,0.0,1.0,0.0,0.0,0.0,1967.0,0.0
1288,N,0.0,1.0,0.0,0.0,0.0,1967.0,0.0
1289,N,0.0,0.0,0.0,0.0,0.0,1967.0,0.0
1290,N,0.0,1.0,0.0,0.0,1.0,1967.0,0.0
1291,N,0.0,1.0,0.0,0.0,1.0,1967.0,0.0
1292,N,0.0,1.0,0.0,0.0,0.0,1967.0,0.0
1293,N,0.0,1.0,0.0,0.0,1.0,1967.0,0.0
1294,N,0.0,1.0,1.0,1.0,0.0,1967.0,0.0
1295,N,0.0,0.0,0.0,0.0,0.0,1967.0,0.0
1296,N,0.0,1.0,0.0,0.0,1.0,1967.0,1.0
1297,N,0.0,1.0,0.0,0.0,0.0,1967.0,0.0
1298,N,0.0,1.0,0.0,0.0,1.0,1967.0,0.0
1299,N,0.0,1.0,0.0,0.0,0.0,1967.0,1.0
1300,N,0.0,0.0,0.0,0.0,0.0,1967.0,0.0
1301,N,0.0,1.0,0.0,0.0,0.0,1967.0,0.0
1302,N,0.0,1.0,0.0,0.0,1.0,1967.0,0.0
1303,N,0.0,0.0,0.0,0.0,1.0,1967.0,0.0
1304,N,0.0,1.0,0.0,0.0,1.0,1967.0,0.0
1305,N,0.0,1.0,0.0,0.0,0.0,1967.0,0.0
1306,N,0.0,1.0,0.0,0.0,0.0,1967.0,0.0
1307,N,0.0,1.0,0.0,0.0,0.0,1967.0,0.0
1308,N,0.0,0.0,0.0,0.0,0.0,1967.0,0.0
1309,N,4.0,0.0,0.0,0.0,0.0,1967.0,1.0
1310,N,0.0,1.0,0.0,0.0,1.0,1967.0,0.0
1311,N,0.0,1.0,0.0,0.0,0.0,1967.0,0.0
1312,N,0.0,1.0,0.0,0.0,0.0,1967.0,0.0
1313,N,0.0,1.0,0.0,0.0,0.0,1967.0,1.0
1314,N,0.0,1.0,0.0,0.0,0.0,1967.0,0.0
1315,N,0.0,1.0,0.0,0.0,0.0,1967.0,0.0
1316,N,0.0,1.0,0.0,0.0,0.0,1967.0,0.0
1317,N,0.0,1.0,0.0,0.0,0.0,1967.0,0.0
1318,N,0.0,0.0,0.0,0.0,0.0,1967.0,0.0
1319,N,0.0,0.0,0.0,0.0,0.0,1967.0,0.0
1320,N,0.0,1.0,0.0,0.0,1.0,1967.0,0.0
1321,N,0.0,1.0,0.0,0.0,0.0,1967.0,0.0
1322,N,0.0,1.0,0.0,0.0,0.0,1967.0,0.0
1323,N,0.0,1.0,0.0,0.0,1.0,1967.0,0.0
1324,N,0.0,1.0,1.0,0.0,1.0,1967.0,0.0
1325,N,0.0,0.0,0.0,0.0,0.0,1967.0,0.0
1326,N,0.0,1.0,0.0,0.0,1.0,1967.0,0.0
1327,N,0.0,1.0,0.0,0.0,1.0,1967.0,1.0
1328,N,0.0,1.0,1.0,0.0,0.0,1967.0,0.0
1329,N,4.0,0.0,0.0,0.0,0.0,1967.0,0.0
1330,N,0.0,0.0,0.0,0.0,0.0,1967.0,0.0
1331,N,0.0,1.0,0.0,0.0,0.0,1967.0,0.0
1332,N,0.0,1.0,0.0,0.0,1.0,1967.0,0.0
1333,N,0.0,1.0,0.0,0.0,1.0,1967.0,0.0
1334,N,0.0,1.0,1.0,0.0,0.0,1967.0,1.0
1335,N,0.0,1.0,0.0,0.0,1.0,1967.0,0.0
1336,N,0.0,0.0,0.0,0.0,0.0,1967.0,0.0
1337,N,0.0,1.0,0.0,1.0,0.0,1967.0,0.0
1338,N,0.0,1.0,1.0,0.0,0.0,1967.0,0.0
1339,N,0.0,1.0,0.0,0.0,0.0,1967.0,1.0
1340,N,0.0,1.0,0.0,0.0,1.0,1967.0,0.0
1341,N,0.0,1.0,0.0,0.0,0.0,1967.0,0.0
1342,N,0.0,1.0,0.0,0.0,1.0,1967.0,0.0
1343,N,0.0,0.0,0.0,0.0,0.0,1967.0,0.0
1344,N,0.0,0.0,0.0,0.0,0.0,1967.0,0.0
1345,N,0.0,1.0,0.0,0.0,0.0,1967.0,1.0
1346,N,0.0,0.0,0.0,1.0,0.0,1967.0,1.0
1347,N,0.0,1.0,0.0,0.0,1.0,1967.0,0.0
1348,N,0.0,1.0,0.0,0.0,1.0,1967.0,1.0
1349,N,0.0,1.0,0.0,0.0,0.0,1967.0,0.0
1350,N,0.0,1.0,0.0,0.0,1.0,1967.0,0.0
1351,N,0.0,0.0,0.0,0.0,0.0,1967.0,0.0
1352,N,0.0,1.0,0.0,0.0,0.0,1967.0,0.0
1353,N,0.0,1.0,0.0,0.0,0.0,1967.0,0.0
1354,N,0.0,0.0,0.0,0.0,1.0,1967.0,1.0
1355,N,0.0,0.0,0.0,0.0,1.0,1967.0,0.0
1356,N,0.0,1.0,0.0,0.0,0.0,1967.0,1.0
1357,N,0.0,1.0,0.0,0.0,0.0,1967.0,0.0
1358,N,0.0,1.0,0.0,0.0,1.0,1967.0,0.0
1359,N,0.0,0.0,0.0,0.0,0.0,1967.0,1.0
1360,N,0.0,1.0,0.0,0.0,0.0,1967.0,1.0
1361,N,0.0,1.0,1.0,0.0,0.0,1967.0,0.0
1362,N,0.0,1.0,0.0,1.0,0.0,1967.0,0.0
1363,N,0.0,1.0,0.0,0.0,0.0,1967.0,0.0
1364,N,0.0,0.0,0.0,0.0,0.0,1968.0,0.0
1365,N,0.0,1.0,0.0,0.0,0.0,1968.0,0.0
1366,N,0.0,0.0,0.0,0.0,0.0,1968.0,0.0
1367,N,0.0,0.0,0.0,0.0,0.0,1968.0,0.0
1368,N,0.0,1.0,0.0,0.0,1.0,1968.0,0.0
1369,N,0.0,0.0,0.0,0.0,0.0,1968.0,0.0
1370,N,0.0,0.0,0.0,0.0,0.0,1968.0,0.0
1371,N,0.0,0.0,0.0,0.0,0.0,1968.0,0.0
1372,N,0.0,1.0,0.0,0.0,0.0,1968.0,1.0
1373,N,0.0,1.0,0.0,0.0,0.0,1968.0,0.0
1374,N,0.0,1.0,1.0,0.0,0.0,1968.0,0.0
1375,N,0.0,1.0,0.0,0.0,0.0,1968.0,0.0
1376,N,0.0,0.0,0.0,0.0,0.0,1968.0,0.0
1377,N,0.0,0.0,0.0,0.0,0.0,1968.0,0.0
1378,N,0.0,1.0,0.0,0.0,0.0,1968.0,0.0
1379,N,0.0,0.0,0.0,0.0,0.0,1968.0,0.0
1380,N,0.0,0.0,0.0,0.0,0.0,1968.0,0.0
1381,N,0.0,1.0,0.0,0.0,0.0,1968.0,0.0
1382,N,0.0,0.0,0.0,0.0,0.0,1968.0,1.0
1383,N,0.0,1.0,0.0,0.0,0.0,1968.0,0.0
1384,N,0.0,0.0,0.0,0.0,0.0,1968.0,0.0
1385,N,0.0,1.0,1.0,0.0,0.0,1968.0,0.0
1386,N,0.0,1.0,0.0,0.0,0.0,1968.0,0.0
1387,N,0.0,1.0,1.0,0.0,0.0,1968.0,0.0
1388,N,0.0,1.0,1.0,0.0,0.0,1968.0,0.0
1389,N,0.0,1.0,0.0,0.0,1.0,1968.0,0.0
1390,N,0.0,0.0,0.0,0.0,0.0,1968.0,0.0
1391,N,0.0,1.0,1.0,0.0,0.0,1968.0,0.0
1392,N,0.0,0.0,0.0,0.0,1.0,1968.0,1.0
1393,N,0.0,1.0,0.0,0.0,0.0,1968.0,1.0
1394,N,0.0,1.0,0.0,1.0,1.0,1968.0,0.0
1395,P,6.0,0.0,0.0,0.0,1.0,1968.0,0.0
1396,N,0.0,1.0,0.0,0.0,0.0,1968.0,0.0
1397,N,0.0,1.0,0.0,1.0,0.0,1968.0,0.0
1398,N,0.0,1.0,0.0,1.0,1.0,1968.0,0.0
1399,N,0.0,1.0,1.0,0.0,0.0,1968.0,0.0
1400,N,0.0,1.0,0.0,0.0,1.0,1968.0,0.0
1401,N,0.0,1.0,0.0,0.0,0.0,1968.0,1.0
1402,N,0.0,1.0,0.0,1.0,0.0,1968.0,0.0
1403,P,6.0,0.0,0.0,0.0,1.0,1968.0,0.0
1404,N,0.0,1.0,0.0,0.0,0.0,1968.0,0.0
1405,N,0.0,1.0,0.0,0.0,0.0,1968.0,1.0
1406,N,0.0,0.0,0.0,0.0,1.0,1968.0,1.0
1407,N,0.0,1.0,0.0,0.0,1.0,1968.0,0.0
1408,N,0.0,1.0,0.0,0.0,0.0,1968.0,1.0
1409,N,0.0,1.0,0.0,0.0,0.0,1968.0,0.0
1410,N,0.0,0.0,0.0,0.0,0.0,1968.0,0.0
1411,N,0.0,1.0,1.0,0.0,0.0,1968.0,0.0
1412,N,0.0,1.0,0.0,0.0,0.0,1968.0,0.0
1413,N,6.0,1.0,0.0,0.0,0.0,1968.0,0.0
1414,N,0.0,1.0,0.0,0.0,0.0,1968.0,0.0
1415,N,0.0,1.0,0.0,0.0,0.0,1968.0,0.0
1416,N,0.0,1.0,0.0,0.0,1.0,1968.0,0.0
1417,N,0.0,1.0,0.0,0.0,0.0,1968.0,1.0
1418,N,0.0,1.0,0.0,0.0,1.0,1968.0,0.0
1419,N,0.0,0.0,0.0,0.0,0.0,1968.0,0.0
1420,N,0.0,1.0,1.0,0.0,0.0,1968.0,0.0
1421,N,0.0,1.0,0.0,0.0,0.0,1968.0,0.0
1422,N,0.0,1.0,0.0,0.0,1.0,1968.0,0.0
1423,N,0.0,0.0,0.0,0.0,0.0,1968.0,0.0
1424,N,0.0,0.0,0.0,0.0,0.0,1968.0,1.0
1425,N,0.0,0.0,0.0,0.0,0.0,1968.0,1.0
1426,N,0.0,1.0,0.0,0.0,0.0,1968.0,0.0
1427,N,0.0,0.0,0.0,0.0,0.0,1968.0,0.0
1428,N,0.0,1.0,0.0,0.0,1.0,1968.0,0.0
1429,N,0.0,1.0,0.0,0.0,0.0,1968.0,1.0
1430,N,0.0,1.0,0.0,1.0,0.0,1968.0,0.0
1431,N,0.0,0.0,0.0,0.0,0.0,1968.0,1.0
1432,N,0.0,0.0,0.0,0.0,0.0,1968.0,0.0
1433,N,0.0,1.0,0.0,0.0,1.0,1968.0,0.0
1434,N,0.0,0.0,0.0,0.0,0.0,1968.0,0.0
1435,N,6.0,1.0,0.0,0.0,0.0,1968.0,0.0
1436,N,0.0,1.0,0.0,0.0,0.0,1968.0,1.0
1437,N,0.0,0.0,0.0,0.0,0.0,1968.0,0.0
1438,N,0.0,1.0,0.0,0.0,0.0,1968.0,0.0
1439,N,0.0,1.0,1.0,0.0,1.0,1968.0,1.0
1440,N,0.0,1.0,0.0,0.0,0.0,1968.0,0.0
1441,N,0.0,1.0,1.0,0.0,1.0,1968.0,0.0
1442,N,0.0,1.0,0.0,0.0,1.0,1968.0,0.0
1443,N,0.0,0.0,0.0,0.0,0.0,1968.0,0.0
1444,N,0.0,1.0,0.0,1.0,0.0,1968.0,0.0
1445,N,0.0,1.0,0.0,0.0,0.0,1968.0,0.0
1446,N,0.0,0.0,0.0,0.0,0.0,1968.0,0.0
1447,N,0.0,1.0,0.0,0.0,1.0,1968.0,1.0
1448,N,3.0,1.0,0.0,0.0,1.0,1968.0,0.0
1449,N,0.0,1.0,0.0,0.0,0.0,1968.0,0.0
1450,N,0.0,0.0,0.0,0.0,0.0,1968.0,0.0
1451,N,0.0,1.0,0.0,0.0,0.0,1968.0,0.0
1452,N,0.0,0.0,0.0,0.0,0.0,1968.0,0.0
1453,N,0.0,1.0,1.0,0.0,0.0,1968.0,0.0
1454,N,0.0,1.0,0.0,0.0,0.0,1968.0,0.0
1455,N,0.0,0.0,0.0,0.0,0.0,1968.0,0.0
1456,N,0.0,1.0,0.0,0.0,0.0,1968.0,0.0
1457,N,0.0,1.0,0.0,0.0,0.0,1968.0,0.0
1458,N,0.0,1.0,0.0,0.0,1.0,1968.0,0.0
1459,N,0.0,0.0,0.0,0.0,1.0,1968.0,0.0
1460,N,0.0,1.0,0.0,0.0,1.0,1968.0,0.0
1461,N,0.0,1.0,0.0,0.0,0.0,1968.0,0.0
1462,N,0.0,0.0,0.0,0.0,0.0,1968.0,0.0
1463,N,0.0,1.0,0.0,0.0,1.0,1968.0,0.0
1464,N,0.0,0.0,0.0,0.0,0.0,1968.0,0.0
1465,N,0.0,0.0,0.0,0.0,1.0,1968.0,1.0
1466,N,0.0,0.0,0.0,0.0,0.0,1968.0,0.0
1467,N,0.0,0.0,0.0,0.0,0.0,1968.0,0.0
1468,N,0.0,1.0,0.0,0.0,1.0,1968.0,1.0
1469,N,0.0,0.0,0.0,0.0,0.0,1968.0,0.0
1470,N,0.0,1.0,0.0,0.0,1.0,1968.0,0.0
1471,N,0.0,0.0,0.0,0.0,0.0,1968.0,0.0
1472,N,0.0,0.0,0.0,0.0,1.0,1968.0,0.0
1473,N,0.0,1.0,1.0,1.0,0.0,1968.0,0.0
1474,N,0.0,0.0,0.0,0.0,1.0,1968.0,0.0
1475,N,0.0,0.0,0.0,0.0,1.0,1968.0,0.0
1476,N,0.0,1.0,0.0,0.0,0.0,1968.0,0.0
1477,N,0.0,1.0,0.0,0.0,1.0,1968.0,0.0
1478,N,0.0,1.0,0.0,0.0,0.0,1968.0,0.0
1479,N,0.0,1.0,0.0,0.0,1.0,1968.0,0.0
1480,N,0.0,1.0,0.0,0.0,1.0,1969.0,0.0
1481,N,0.0,1.0,0.0,0.0,1.0,1969.0,0.0
1482,N,0.0,1.0,0.0,0.0,1.0,1969.0,0.0
1483,N,0.0,1.0,0.0,0.0,1.0,1969.0,1.0
1484,N,0.0,1.0,0.0,0.0,0.0,1969.0,0.0
1485,N,0.0,1.0,1.0,0.0,0.0,1969.0,1.0
1486,N,0.0,0.0,0.0,0.0,0.0,1969.0,0.0
1487,N,0.0,1.0,0.0,0.0,0.0,1969.0,0.0
1488,N,0.0,1.0,0.0,0.0,1.0,1969.0,0.0
1489,N,0.0,1.0,0.0,0.0,1.0,1969.0,0.0
1490,N,0.0,1.0,0.0,0.0,0.0,1969.0,0.0
1491,N,0.0,0.0,0.0,0.0,0.0,1969.0,0.0
1492,N,0.0,0.0,0.0,0.0,1.0,1969.0,0.0
1493,N,0.0,1.0,0.0,0.0,1.0,1969.0,0.0
1494,N,0.0,0.0,0.0,0.0,0.0,1969.0,0.0
1495,N,0.0,0.0,0.0,0.0,1.0,1969.0,0.0
1496,N,0.0,1.0,1.0,1.0,1.0,1969.0,0.0
1497,N,0.0,1.0,0.0,0.0,0.0,1969.0,1.0
1498,N,0.0,0.0,0.0,0.0,0.0,1969.0,0.0
1499,N,0.0,1.0,0.0,0.0,1.0,1969.0,1.0
1500,N,0.0,1.0,0.0,0.0,1.0,1969.0,0.0
1501,N,0.0,0.0,0.0,0.0,0.0,1969.0,0.0
1502,N,0.0,0.0,0.0,0.0,1.0,1969.0,0.0
1503,N,0.0,0.0,0.0,0.0,0.0,1969.0,0.0
1504,N,0.0,0.0,0.0,0.0,0.0,1969.0,0.0
1505,N,0.0,0.0,0.0,0.0,0.0,1969.0,0.0
1506,N,0.0,1.0,0.0,0.0,1.0,1969.0,0.0
1507,N,0.0,1.0,0.0,0.0,1.0,1969.0,0.0
1508,N,0.0,1.0,0.0,0.0,0.0,1969.0,0.0
1509,N,0.0,0.0,0.0,0.0,0.0,1969.0,1.0
1510,N,0.0,1.0,0.0,0.0,0.0,1969.0,0.0
1511,N,0.0,0.0,0.0,0.0,1.0,1969.0,0.0
1512,N,0.0,1.0,0.0,0.0,0.0,1969.0,0.0
1513,N,0.0,1.0,0.0,0.0,0.0,1969.0,1.0
1514,N,0.0,1.0,0.0,0.0,1.0,1969.0,0.0
1515,N,0.0,1.0,1.0,0.0,0.0,1969.0,1.0
1516,N,0.0,1.0,1.0,0.0,0.0,1969.0,0.0
1517,N,0.0,1.0,0.0,0.0,1.0,1969.0,0.0
1518,N,0.0,1.0,0.0,0.0,0.0,1969.0,0.0
1519,N,0.0,1.0,0.0,0.0,0.0,1969.0,0.0
1520,N,0.0,1.0,0.0,0.0,0.0,1969.0,0.0
1521,N,0.0,1.0,1.0,0.0,1.0,1969.0,0.0
1522,N,0.0,1.0,0.0,0.0,1.0,1969.0,1.0
1523,N,0.0,0.0,0.0,0.0,1.0,1969.0,0.0
1524,N,0.0,0.0,0.0,0.0,1.0,1969.0,0.0
1525,N,0.0,1.0,0.0,1.0,0.0,1969.0,0.0
1526,N,3.0,0.0,0.0,0.0,0.0,1969.0,0.0
1527,N,0.0,1.0,0.0,0.0,0.0,1969.0,0.0
1528,N,0.0,1.0,0.0,0.0,0.0,1969.0,0.0
1529,N,0.0,0.0,0.0,0.0,0.0,1969.0,0.0
1530,N,0.0,1.0,0.0,0.0,0.0,1969.0,0.0
1531,N,0.0,0.0,0.0,0.0,0.0,1969.0,0.0
1532,N,0.0,1.0,0.0,0.0,1.0,1969.0,1.0
1533,N,0.0,0.0,0.0,0.0,0.0,1969.0,0.0
1534,N,0.0,0.0,0.0,0.0,0.0,1969.0,0.0
1535,N,0.0,1.0,0.0,0.0,0.0,1969.0,1.0
1536,N,0.0,1.0,0.0,1.0,0.0,1969.0,0.0
1537,N,0.0,1.0,0.0,0.0,1.0,1969.0,0.0
1538,N,0.0,1.0,0.0,0.0,0.0,1969.0,0.0
1539,N,0.0,0.0,0.0,0.0,1.0,1969.0,0.0
1540,N,0.0,1.0,0.0,0.0,1.0,1969.0,0.0
1541,N,0.0,1.0,1.0,0.0,0.0,1969.0,1.0
1542,N,0.0,1.0,1.0,1.0,0.0,1969.0,0.0
1543,N,0.0,1.0,0.0,0.0,1.0,1969.0,0.0
1544,N,0.0,0.0,0.0,0.0,1.0,1969.0,0.0
1545,N,0.0,1.0,0.0,0.0,1.0,1969.0,0.0
1546,N,0.0,1.0,1.0,0.0,0.0,1969.0,0.0
1547,N,0.0,1.0,0.0,0.0,0.0,1969.0,1.0
1548,N,0.0,1.0,0.0,0.0,0.0,1969.0,0.0
1549,N,0.0,0.0,0.0,0.0,0.0,1969.0,0.0
1550,N,0.0,1.0,1.0,0.0,0.0,1969.0,0.0
1551,N,0.0,1.0,0.0,0.0,0.0,1969.0,0.0
1552,N,0.0,1.0,1.0,0.0,0.0,1969.0,1.0
1553,N,0.0,0.0,0.0,0.0,1.0,1969.0,0.0
1554,N,0.0,1.0,1.0,0.0,1.0,1969.0,1.0
1555,N,0.0,1.0,0.0,0.0,0.0,1969.0,0.0
1556,N,2.0,1.0,0.0,0.0,0.0,1969.0,0.0
1557,N,0.0,1.0,0.0,0.0,0.0,1969.0,0.0
1558,N,0.0,1.0,0.0,0.0,1.0,1969.0,0.0
1559,N,0.0,1.0,1.0,0.0,0.0,1969.0,1.0
1560,N,0.0,1.0,0.0,0.0,0.0,1969.0,0.0
1561,N,0.0,1.0,0.0,0.0,0.0,1969.0,0.0
1562,N,0.0,1.0,0.0,0.0,0.0,1969.0,0.0
1563,N,0.0,1.0,0.0,0.0,1.0,1969.0,0.0
1564,N,0.0,1.0,1.0,0.0,0.0,1969.0,0.0
1565,N,0.0,0.0,0.0,0.0,0.0,1969.0,0.0
1566,N,0.0,1.0,0.0,0.0,1.0,1969.0,0.0
1567,N,0.0,1.0,0.0,0.0,0.0,1969.0,0.0
1568,N,0.0,0.0,0.0,0.0,1.0,1969.0,0.0
1569,N,0.0,1.0,0.0,0.0,0.0,1969.0,0.0
1570,N,0.0,1.0,0.0,0.0,0.0,1969.0,0.0
1571,N,0.0,0.0,0.0,0.0,0.0,1969.0,0.0
1572,N,0.0,1.0,1.0,0.0,0.0,1969.0,1.0
1573,N,0.0,0.0,0.0,0.0,1.0,1969.0,0.0
1574,N,0.0,1.0,0.0,0.0,0.0,1969.0,1.0
1575,N,0.0,1.0,0.0,0.0,0.0,1969.0,0.0
1576,N,0.0,0.0,0.0,0.0,1.0,1969.0,0.0
1577,N,0.0,1.0,0.0,0.0,0.0,1969.0,1.0
1578,N,0.0,1.0,0.0,0.0,1.0,1969.0,0.0
1579,N,0.0,1.0,0.0,0.0,0.0,1969.0,0.0
1580,N,0.0,0.0,0.0,0.0,0.0,1969.0,0.0
1581,N,0.0,1.0,0.0,0.0,1.0,1969.0,0.0
1582,N,0.0,1.0,0.0,0.0,1.0,1969.0,0.0
1583,N,0.0,0.0,0.0,0.0,1.0,1969.0,0.0
1584,N,0.0,0.0,0.0,0.0,0.0,1969.0,0.0
1585,N,0.0,1.0,0.0,0.0,0.0,1969.0,0.0
1586,N,0.0,1.0,0.0,0.0,0.0,1969.0,0.0
1587,N,0.0,0.0,0.0,0.0,1.0,1969.0,0.0
1588,N,0.0,0.0,0.0,0.0,0.0,1969.0,0.0
1589,N,0.0,1.0,0.0,0.0,0.0,1969.0,1.0
1590,N,0.0,0.0,0.0,0.0,1.0,1969.0,0.0
1591,N,0.0,1.0,0.0,0.0,1.0,1969.0,0.0
1592,N,0.0,0.0,0.0,0.0,0.0,1969.0,0.0
1593,N,0.0,0.0,0.0,0.0,1.0,1970.0,0.0
1594,N,0.0,1.0,0.0,0.0,0.0,1970.0,1.0
1595,N,0.0,1.0,0.0,0.0,1.0,1970.0,1.0
1596,N,0.0,0.0,0.0,0.0,1.0,1970.0,0.0
1597,N,0.0,1.0,0.0,0.0,0.0,1970.0,1.0
1598,N,0.0,1.0,0.0,0.0,0.0,1970.0,0.0
1599,N,0.0,1.0,0.0,0.0,1.0,1970.0,0.0
1600,N,0.0,1.0,0.0,0.0,0.0,1970.0,1.0
1601,N,0.0,1.0,0.0,0.0,0.0,1970.0,0.0
1602,N,0.0,1.0,0.0,0.0,0.0,1970.0,0.0
1603,N,0.0,1.0,0.0,0.0,0.0,1970.0,0.0
1604,N,0.0,1.0,0.0,0.0,1.0,1970.0,0.0
1605,N,0.0,1.0,0.0,1.0,1.0,1970.0,0.0
1606,N,0.0,0.0,0.0,0.0,0.0,1970.0,0.0
1607,N,0.0,1.0,1.0,0.0,0.0,1970.0,0.0
1608,N,0.0,1.0,0.0,0.0,0.0,1970.0,0.0
1609,N,0.0,0.0,0.0,0.0,0.0,1970.0,0.0
1610,N,0.0,1.0,1.0,0.0,0.0,1970.0,0.0
1611,N,0.0,1.0,1.0,0.0,0.0,1970.0,0.0
1612,N,0.0,0.0,0.0,0.0,1.0,1970.0,0.0
1613,N,0.0,1.0,0.0,0.0,1.0,1970.0,0.0
1614,N,0.0,0.0,0.0,0.0,1.0,1970.0,0.0
1615,N,0.0,0.0,0.0,0.0,0.0,1970.0,0.0
1616,N,0.0,1.0,0.0,0.0,0.0,1970.0,0.0
1617,N,0.0,0.0,0.0,0.0,0.0,1970.0,0.0
1618,N,0.0,0.0,0.0,0.0,0.0,1970.0,0.0
1619,N,0.0,0.0,0.0,0.0,0.0,1970.0,0.0
1620,N,0.0,1.0,1.0,0.0,1.0,1970.0,0.0
1621,N,0.0,0.0,0.0,0.0,0.0,1970.0,0.0
1622,N,0.0,1.0,1.0,0.0,0.0,1970.0,0.0
1623,N,0.0,0.0,0.0,0.0,1.0,1970.0,0.0
1624,N,0.0,0.0,0.0,0.0,0.0,1970.0,0.0
1625,N,0.0,1.0,0.0,0.0,1.0,1970.0,0.0
1626,N,0.0,1.0,0.0,0.0,1.0,1970.0,0.0
1627,N,0.0,0.0,0.0,0.0,0.0,1970.0,0.0
1628,N,0.0,1.0,0.0,0.0,1.0,1970.0,0.0
1629,N,0.0,1.0,1.0,0.0,0.0,1970.0,0.0
1630,N,0.0,1.0,1.0,0.0,0.0,1970.0,0.0
1631,N,0.0,1.0,0.0,0.0,1.0,1970.0,0.0
1632,N,0.0,0.0,0.0,0.0,0.0,1970.0,0.0
1633,N,0.0,0.0,1.0,0.0,0.0,1970.0,0.0
1634,N,0.0,1.0,0.0,0.0,0.0,1970.0,0.0
1635,N,0.0,0.0,0.0,0.0,1.0,1970.0,1.0
1636,N,0.0,0.0,0.0,0.0,0.0,1970.0,1.0
1637,N,0.0,1.0,0.0,0.0,1.0,1970.0,0.0
1638,N,0.0,1.0,0.0,0.0,1.0,1970.0,0.0
1639,N,0.0,1.0,0.0,0.0,0.0,1970.0,1.0
1640,N,0.0,1.0,0.0,0.0,1.0,1970.0,0.0
1641,N,0.0,1.0,0.0,0.0,1.0,1970.0,1.0
1642,N,0.0,1.0,0.0,0.0,0.0,1970.0,0.0
1643,N,0.0,1.0,0.0,0.0,0.0,1970.0,0.0
1644,N,0.0,0.0,0.0,0.0,1.0,1970.0,0.0
1645,N,0.0,0.0,0.0,0.0,0.0,1970.0,0.0
1646,N,0.0,0.0,0.0,0.0,1.0,1970.0,0.0
1647,N,0.0,0.0,0.0,0.0,1.0,1970.0,0.0
1648,N,0.0,1.0,0.0,0.0,0.0,1970.0,0.0
1649,N,0.0,0.0,0.0,0.0,1.0,1970.0,0.0
1650,N,0.0,0.0,0.0,0.0,0.0,1970.0,1.0
1651,N,0.0,0.0,0.0,0.0,1.0,1970.0,0.0
1652,N,0.0,0.0,0.0,0.0,0.0,1970.0,0.0
1653,N,0.0,0.0,1.0,0.0,0.0,1970.0,0.0
1654,N,0.0,1.0,0.0,0.0,0.0,1970.0,0.0
1655,N,0.0,1.0,0.0,0.0,0.0,1970.0,0.0
1656,N,0.0,0.0,0.0,0.0,0.0,1970.0,0.0
1657,N,0.0,1.0,1.0,0.0,1.0,1970.0,0.0
1658,N,0.0,0.0,0.0,0.0,0.0,1970.0,0.0
1659,N,0.0,0.0,0.0,0.0,1.0,1970.0,0.0
1660,N,0.0,0.0,0.0,0.0,1.0,1970.0,0.0
1661,N,0.0,0.0,0.0,0.0,0.0,1970.0,0.0
1662,N,0.0,1.0,0.0,0.0,0.0,1970.0,1.0
